target,moment
0.09930479066026174,0.11866434070670663
0.09921815818755446,0.0828942258285295
0.033770859993638214,0.04159444183220611
0.0006013388610441067,0.0007316888077484881
0.002704901107741603,0.003236407933837294
0.008502474947401617,0.020122807277950194
0.04152063542137953,0.03265351398502436
0.000584676854434799,0.0007546605363175227
0.0003861771240860629,0.0011154242614395341
0.03689728659431101,0.0270067472794872
0.03480235573103245,0.04229188116815417
0.019005962151315725,0.009201796370846975
0.007016995936921991,0.007427937355728511
0.00015676852405230548,0.00019295256619088482
0.0006584641405725845,0.0007060811764060275
0.0013380791821201183,0.002122212431617677
0.005960314045306537,0.008119494332774492
0.00019313266764677626,0.0003135638521547068
8.852273248892745e-05,0.00010670733878223295
0.005325406376213469,0.006443915563161995
0.031648534884751896,0.03071407353002089
0.032340461893529744,0.030593705726103586
0.007539023656929931,0.007325165326784529
7.757609723915147e-05,0.00013880206201081875
0.00038962825742983834,0.00042436745216773217
0.0007864360175092309,0.0015246904998114195
0.007899614380210855,0.009641365624972583
0.00013766672523338687,0.0001685344873809669
8.61661029657568e-05,7.539348376902308e-05
0.004991698677183544,0.006338148015605693
0.05932583338380534,0.0411933417362789
0.06551863991054788,0.07425366707849042
0.06575074115534943,0.038422088515705305
0.00020955786247039754,0.0004177911573658541
0.00046651789457039953,0.0014110684433830023
0.001594556404118099,0.006205294974852412
0.022889609636278386,0.03265351398502436
0.0002835321401812234,0.0005132139918868664
9.556359720098955e-05,0.00024849089035073956
0.017463283946537397,0.01894646430328929
0.013201805248893682,0.011155234068733757
0.014670116287245792,0.012156545164509962
0.0028657627786413615,0.0015978933931232939
0.001289022690852415,0.0017642257968805246
0.00022847933723983333,0.00016969021351622066
0.00028334088917747284,0.0005541411626202267
0.0005124389313488299,0.0020767537924450195
5.3228629951815775e-05,4.6822787430533985e-05
8.382578796064159e-05,4.0563422313162696e-05
0.0011718723790293554,0.0016788366854570804
0.02082241830836211,0.014987993237601069
0.02133049981071125,0.02269055473776287
0.009072280322224733,0.0074045445378841425
0.0032401957918103785,0.00447344925005094
0.0001149506937205734,9.538362278715429e-05
0.0006149948210856705,0.0008283587536771148
0.0029627970442796894,0.006827118543922078
0.00016986372848239498,0.000105826222975472
7.30292964867739e-05,4.239978479840014e-05
0.0019516385583152524,0.00414056790807909
0.02916075178741573,0.04171033449071041
0.01832013594227994,0.01644859518178803
0.0036722534717310625,0.005304728444458259
0.001592276698531579,0.0027652406749500897
0.00012295901320784542,6.385252973081044e-05
0.00030826920030140053,0.00021071646336633636
0.0006343523639945011,0.0031348770203745106
0.00010167380158571694,4.867557257394558e-05
0.0001191032902205411,9.055674802181242e-05
0.002837418355910666,0.002099734026946535
0.020048269986300247,0.02016772173936484
0.020450185670861137,0.02131236292924559
0.024548011815964305,0.01616836670175375
0.005393656142682282,0.004532805234126419
2.2272088878182947e-05,7.314325267947737e-05
0.00020869526170146354,0.0002973156748586824
0.0004814575272064203,0.0008228955837748332
0.00010432508626853304,0.00011873535035673983
5.4801252024248116e-05,5.4934771852237296e-05
0.0028332368073616513,0.0038404670086711864
0.006034651285096573,0.005443330044586404
0.010842197135317826,0.01173616282316124
0.0023936765379879857,0.0023193757612845613
0.00207032868437055,0.0014213594813262502
3.1052490367137765e-05,3.5183240130948625e-05
9.018557939311516e-05,9.040315650098929e-05
0.00016911630279933506,0.0002821721931454176
0.00051900094842998,0.0015017689164364282
2.4332437098039807e-05,1.428740110832031e-05
0.0013668675308301688,0.000994690481991791
0.012577410249579278,0.015433054893428466
0.00856503630153968,0.00613663109714938
0.002247318884407097,0.0032136259036124417
0.0012121862755345263,0.0011768185460156616
0.0001192190090723978,2.946730224665242e-05
0.00016499407829560195,7.089092224842932e-05
0.0002916278408026395,0.0006024499019649999
0.00041514056574125873,0.0018928958099549873
2.0455191284756325e-05,1.7680890988177677e-05
0.0007680458150764939,0.0008342322475188525
0.0027110099053343144,0.002407459927245838
0.0021006138722697975,0.002438373118801178
0.001183780835203242,0.001577625554258193
0.00041751250659946993,0.00042540732745144187
2.1017363487704432e-05,1.0945970094721005e-05
5.061433199244462e-05,3.573781439252054e-05
9.281834615026584e-05,0.00010340875868649297
0.0002190937782375614,0.0007252494947330245
1.4697414245346621e-05,1.0399571707982514e-05
7.387739640757888e-06,5.967071336719701e-06
