origin_code,destination_code,sector,value
1.0,1.0,0,13853914.625294
1.0,1.0,1,6294156.476530001
1.0,2.0,0,131517.666096
1.0,2.0,1,192222.23435400001
1.0,3.0,0,45285.886844
1.0,3.0,1,51351.72002
1.0,4.0,0,18694.48343
1.0,4.0,1,29571.977418000002
1.0,5.0,0,6634.46947
1.0,5.0,1,11067.850993
1.0,6.0,0,5580.895946000001
1.0,6.0,1,6806.1238809999995
1.0,7.0,0,60192.883088
1.0,7.0,1,122753.010928
1.0,8.0,0,13532.126943
1.0,8.0,1,22752.099875
1.0,9.0,0,3711.429758
1.0,9.0,1,4926.480687
1.0,10.0,0,7681.57671
1.0,10.0,1,12676.313547
1.0,11.0,0,39143.053618
1.0,11.0,1,85410.824441
1.0,12.0,0,3011.8271219999997
1.0,12.0,1,3092.454495
1.0,13.0,0,41598.219967
1.0,13.0,1,66418.379981
2.0,1.0,0,168059.703821
2.0,1.0,1,313366.494166
2.0,2.0,0,16591925.768656
2.0,2.0,1,9007979.858002
2.0,3.0,0,38436.211045000004
2.0,3.0,1,65627.705965
2.0,4.0,0,21828.574909
2.0,4.0,1,62473.423255
2.0,5.0,0,9203.523987
2.0,5.0,1,19867.736558
2.0,6.0,0,12223.758853
2.0,6.0,1,22583.204276999997
2.0,7.0,0,24762.952643
2.0,7.0,1,31872.943015999997
2.0,8.0,0,12133.377809000001
2.0,8.0,1,23715.567641
2.0,9.0,0,27784.692511
2.0,9.0,1,46608.391516
2.0,10.0,0,10640.504429
2.0,10.0,1,21504.11478
2.0,11.0,0,6309.872369000001
2.0,11.0,1,21308.942553
2.0,12.0,0,4918.538618
2.0,12.0,1,6759.6579600000005
2.0,13.0,0,83656.9973
2.0,13.0,1,127913.42356299999
3.0,1.0,0,30947.616331999998
3.0,1.0,1,108883.16937300001
3.0,2.0,0,32861.670661
3.0,2.0,1,81830.900527
3.0,3.0,0,4829069.218177
3.0,3.0,1,2928260.078771
3.0,4.0,0,21514.616837
3.0,4.0,1,67488.607136
3.0,5.0,0,905.409785
3.0,5.0,1,2526.884685
3.0,6.0,0,2025.6823140000001
3.0,6.0,1,6503.354788000001
3.0,7.0,0,2432.970889
3.0,7.0,1,7311.339705
3.0,8.0,0,11618.359583
3.0,8.0,1,36007.788564999995
3.0,9.0,0,1124.482547
3.0,9.0,1,5470.248428
3.0,10.0,0,2822.3494579999997
3.0,10.0,1,10564.62045
3.0,11.0,0,2019.304518
3.0,11.0,1,8394.761441
3.0,12.0,0,3328.0064979999997
3.0,12.0,1,6872.286234
3.0,13.0,0,24366.234110999998
3.0,13.0,1,59553.196281
4.0,1.0,0,18002.53927
4.0,1.0,1,142539.305822
4.0,2.0,0,18058.567226
4.0,2.0,1,102006.332845
4.0,3.0,0,13560.719847
4.0,3.0,1,64051.524987
4.0,4.0,0,2141222.985773
4.0,4.0,1,2212979.478263
4.0,5.0,0,485.674737
4.0,5.0,1,3291.8642739999996
4.0,6.0,0,1234.3840799999998
4.0,6.0,1,5927.50203
4.0,7.0,0,1900.394314
4.0,7.0,1,13433.030644999999
4.0,8.0,0,6654.769026
4.0,8.0,1,20739.274277
4.0,9.0,0,1904.1715370000002
4.0,9.0,1,6385.284915
4.0,10.0,0,1633.799115
4.0,10.0,1,9802.768299
4.0,11.0,0,1003.344167
4.0,11.0,1,10678.396102
4.0,12.0,0,1713.471923
4.0,12.0,1,3862.087926
4.0,13.0,0,18529.928694000002
4.0,13.0,1,49523.039938
5.0,1.0,0,5821.2837
5.0,1.0,1,20799.611607
5.0,2.0,0,11387.813114
5.0,2.0,1,16929.953063
5.0,3.0,0,1451.813683
5.0,3.0,1,2409.707057
5.0,4.0,0,3798.758652
5.0,4.0,1,2061.327057
5.0,5.0,0,640219.756123
5.0,5.0,1,479602.213643
5.0,6.0,0,295.36341200000004
5.0,6.0,1,781.828082
5.0,7.0,0,481.125001
5.0,7.0,1,1760.756852
5.0,8.0,0,1237.8824599999998
5.0,8.0,1,1284.035881
5.0,9.0,0,378.8013010000001
5.0,9.0,1,1507.931181
5.0,10.0,0,84.663788
5.0,10.0,1,327.66770199999996
5.0,11.0,0,817.838875
5.0,11.0,1,3665.538216
5.0,12.0,0,254.73154499999998
5.0,12.0,1,354.56962899999996
5.0,13.0,0,3907.9421460000003
5.0,13.0,1,14242.817256999999
6.0,1.0,0,5057.017717000001
6.0,1.0,1,23138.652381
6.0,2.0,0,8103.789199000001
6.0,2.0,1,24217.479505000003
6.0,3.0,0,818.610057
6.0,3.0,1,3172.762627
6.0,4.0,0,2466.029308
6.0,4.0,1,3918.915492
6.0,5.0,0,245.70916999999997
6.0,5.0,1,1064.558118
6.0,6.0,0,760416.507835
6.0,6.0,1,448944.47854099993
6.0,7.0,0,458.02100099999996
6.0,7.0,1,1634.802388
6.0,8.0,0,930.229387
6.0,8.0,1,3425.225341
6.0,9.0,0,376.896902
6.0,9.0,1,925.3371239999999
6.0,10.0,0,317.14299900000003
6.0,10.0,1,1089.180277
6.0,11.0,0,139.04114099999998
6.0,11.0,1,862.119106
6.0,12.0,0,626.761184
6.0,12.0,1,1776.515429
6.0,13.0,0,4239.250563
6.0,13.0,1,11401.384795
7.0,1.0,0,104219.850487
7.0,1.0,1,180487.431291
7.0,2.0,0,15517.224579000002
7.0,2.0,1,15634.442586
7.0,3.0,0,4903.504036
7.0,3.0,1,5332.015111
7.0,4.0,0,3703.028155
7.0,4.0,1,3678.2470479999997
7.0,5.0,0,1009.4690959999999
7.0,5.0,1,716.701611
7.0,6.0,0,530.655131
7.0,6.0,1,768.0382400000001
7.0,7.0,0,1060147.074153
7.0,7.0,1,397221.84531400003
7.0,8.0,0,1711.557143
7.0,8.0,1,1397.5886799999998
7.0,9.0,0,274.572375
7.0,9.0,1,450.921113
7.0,10.0,0,966.690128
7.0,10.0,1,1160.980881
7.0,11.0,0,1931.5732130000001
7.0,11.0,1,4383.855002
7.0,12.0,0,467.2982
7.0,12.0,1,413.270381
7.0,13.0,0,3658.619224
7.0,13.0,1,3528.121458
8.0,1.0,0,7147.915829
8.0,1.0,1,48044.400298
8.0,2.0,0,7164.807565000001
8.0,2.0,1,41450.652143
8.0,3.0,0,7243.836552999999
8.0,3.0,1,22430.904641
8.0,4.0,0,7177.55974
8.0,4.0,1,53902.865673
8.0,5.0,0,207.629978
8.0,5.0,1,1909.679939
8.0,6.0,0,1040.978217
8.0,6.0,1,7327.684086000001
8.0,7.0,0,535.681414
8.0,7.0,1,4049.22393
8.0,8.0,0,746659.609176
8.0,8.0,1,621178.004407
8.0,9.0,0,441.329474
8.0,9.0,1,2774.948211
8.0,10.0,0,443.59963500000003
8.0,10.0,1,3734.87207
8.0,11.0,0,438.7447
8.0,11.0,1,4930.247348
8.0,12.0,0,926.803295
8.0,12.0,1,2501.674553
8.0,13.0,0,6897.633793
8.0,13.0,1,25995.419076
9.0,1.0,0,4884.8046
9.0,1.0,1,12573.801782999999
9.0,2.0,0,57634.164592
9.0,2.0,1,43883.584412
9.0,3.0,0,2586.0568590000003
9.0,3.0,1,3541.626333
9.0,4.0,0,4619.558421
9.0,4.0,1,5958.822155999999
9.0,5.0,0,479.640215
9.0,5.0,1,685.835956
9.0,6.0,0,866.051297
9.0,6.0,1,2086.1389799999997
9.0,7.0,0,845.917239
9.0,7.0,1,591.433303
9.0,8.0,0,1533.810861
9.0,8.0,1,2771.580539
9.0,9.0,0,642354.523648
9.0,9.0,1,276903.802401
9.0,10.0,0,41.985921
9.0,10.0,1,36.89325
9.0,11.0,0,77.96192299999998
9.0,11.0,1,371.964197
9.0,12.0,0,96.84361100000001
9.0,12.0,1,260.46410199999997
9.0,13.0,0,5839.606014000001
9.0,13.0,1,10540.843477
10.0,1.0,0,5411.78327
10.0,1.0,1,5821.722117
10.0,2.0,0,9486.580137
10.0,2.0,1,6888.903088999999
10.0,3.0,0,12582.954294000001
10.0,3.0,1,7816.9393820000005
10.0,4.0,0,7544.631334000001
10.0,4.0,1,2921.7991279999997
10.0,5.0,0,455.625083
10.0,5.0,1,116.292431
10.0,6.0,0,1419.700085
10.0,6.0,1,1157.904829
10.0,7.0,0,1049.002047
10.0,7.0,1,890.251735
10.0,8.0,0,5949.370443
10.0,8.0,1,2869.932974
10.0,9.0,0,107.248775
10.0,9.0,1,103.15887599999999
10.0,10.0,0,797132.5766680001
10.0,10.0,1,284514.63363
10.0,11.0,0,412.922886
10.0,11.0,1,157.670165
10.0,12.0,0,2147.0269550000003
10.0,12.0,1,1118.333676
10.0,13.0,0,10993.355591
10.0,13.0,1,10945.112176
11.0,1.0,0,47911.21058
11.0,1.0,1,110712.011762
11.0,2.0,0,4349.419559
11.0,2.0,1,5027.990937
11.0,3.0,0,906.4611110000001
11.0,3.0,1,1470.088692
11.0,4.0,0,659.765562
11.0,4.0,1,1522.4404260000001
11.0,5.0,0,210.284192
11.0,5.0,1,711.8874470000001
11.0,6.0,0,4159.107077000001
11.0,6.0,1,87.765042
11.0,7.0,0,2365.829122
11.0,7.0,1,7398.80025
11.0,8.0,0,149.12461
11.0,8.0,1,271.699972
11.0,9.0,0,21.477406
11.0,9.0,1,81.07949099999999
11.0,10.0,0,104.944761
11.0,10.0,1,458.555857
11.0,11.0,0,731099.498831
11.0,11.0,1,384077.844241
11.0,12.0,0,22.705658
11.0,12.0,1,27.52303299999999
11.0,13.0,0,1175.894881
