delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,AUS,MEX,ROW
0.09999999999999885,1.0061823120806692,1.0475950494603659,1.0469747413867159,1.044843748638459,1.04523532380812,1.0462450117486222,1.0511293016840904,1.0466447462130617,1.046862396911227,1.0454495873814598,1.048591376057535,1.0500197191457397
0.10427538888537542,1.0061058652192274,1.047112438740976,1.0464975473450062,1.044393816696402,1.0447800949768198,1.045778343237263,1.0506228976225092,1.0461722308668926,1.0463892387915161,1.0449879507430906,1.048118558191666,1.0495153828320827
0.1087335672719645,1.0060261451465222,1.0466140051255406,1.0460047060960656,1.0439289576514152,1.044309825665851,1.0452963300039,1.0500995624098222,1.045684301293823,1.0459003965859641,1.0445112097223246,1.0476293904249339,1.0489942867495563
0.11338235012178446,1.0059446037669721,1.0460992712703738,1.045495976590293,1.0434486491662733,1.0438240343421923,1.0447984711552258,1.0495585775685572,1.0451804286579114,1.0453957891930472,1.0440190456707292,1.0471235941535628,1.0484561941961617
0.11822988651687014,1.0058607463991533,1.0455682091482152,1.0449708512497313,1.0429530231191655,1.0433226042616541,1.0442847109617424,1.048999980272056,1.0446603429656967,1.0448747076538627,1.04351095540088,1.0466008323361513,1.0479007533390634
0.1232846739442066,1.0057741824361537,1.0450202534642232,1.0444290742816933,1.0424416083441013,1.042805204959145,1.043754529746652,1.0484232947675587,1.0441239508328766,1.0443372804524282,1.0429868666867905,1.046060654734753,1.0473275974176357
0.12855557319138947,1.0056850483570428,1.044455219628369,1.0438707601984587,1.0419137101404017,1.0422714756710703,1.0432077319655384,1.0478279589553128,1.0435706839466383,1.0437828137058065,1.042446513975922,1.0455028553810337,1.0467364703540798
0.1340518238791461,1.0055935434278496,1.04387282478532,1.0432952786138507,1.0413697711790757,1.0417213522153934,1.0426440625526685,1.047213945510054,1.0430005429838352,1.0432113444591116,1.041889661411296,1.0449270113245537,1.0461271021603678
0.13978306065792118,1.0054992156640346,1.0432728238155577,1.0427023249764407,1.0408089969048022,1.0411543151300777,1.0420632642105006,1.0465809388488854,1.042413157914253,1.042622487763336,1.0413158344867808,1.0443328736509065,1.0454991491963566
0.14575933009692862,1.0054026835143355,1.0426551072659245,1.0420917433693502,1.0402312962334923,1.0405702811666506,1.0414650783306427,1.0459284296081615,1.0418083278079997,1.042016105217753,1.040725141017676,1.0437200343583315,1.0448524653150169
0.15199110829529205,1.0053032656379974,1.0420192130398354,1.0414635651181132,1.0396365702684869,1.0399691268061542,1.0408494119931262,1.0452563918220195,1.04118557052643,1.0413916912867516,1.040117135529686,1.0430884115892796,1.0441866554161539
0.1584893192461108,1.005201804899396,1.0413651244610491,1.040817392836877,1.0390247519627889,1.0393506378331687,1.0402159294705307,1.0445645907494707,1.0405452248632912,1.0407496560467642,1.0394917987644783,1.0424377267626925,1.04350170011895
0.1652653539856678,1.0050971946728509,1.0406926368893348,1.0401530421877492,1.0383954047889339,1.0387143475428038,1.039564472496079,1.0438526003023478,1.039886743464227,1.0400892169354075,1.038848878727095,1.0417676064189432,1.0427973816570744
0.1723310905613494,1.0049900231488114,1.0400017440264235,1.0394706848637647,1.0377482456900662,1.038060576639291,1.038895064760004,1.0431204202751847,1.039210234593982,1.039410675750532,1.038188322865876,1.0410779464855504,1.042073447282528
0.1796989148532594,1.0048798791185636,1.0392922407381258,1.038769833060513,1.0370837114417042,1.0373890488651334,1.0382074932937766,1.0423677092552384,1.0385154768383746,1.0387136634507046,1.037509913929287,1.0403687757464462,1.0413299738051327
0.1873817422860378,1.0047676511327905,1.0385639587944662,1.0380507379337696,1.0364011670995736,1.0366997828611486,1.0375017050743436,1.0415949332268806,1.037802417469062,1.0379982763280908,1.0368138606914525,1.0396397286942336,1.040566737244262
0.19539304046895983,1.0046526448253414,1.0378170493148537,1.037313167989611,1.0357010547515266,1.0359922923269989,1.0367777418568842,1.040801433279331,1.0370710529524605,1.0372644454608955,1.036099841778568,1.0388908445164966,1.039783824103803
0.20374685280396979,1.0045348584465086,1.0370514961342379,1.0365573540485298,1.0349834052048228,1.0352673215741632,1.0360355328308695,1.039987370150382,1.036321434615768,1.036512141872389,1.035368190675446,1.0381220993296318,1.038981120000145
