delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,AUS,MEX,ROW
0.09999999999999885,1.0478091975935249,1.0159868489665385,1.0196208515191858,0.9875001692265563,0.9995558317193439,1.018885645152712,1.028124617124821,1.0099311266557396,1.0151917917099593,1.0137129923517432,1.0372113486567727,1.0887677967407337
0.10427538888537542,1.0470645378961614,1.0162627043602472,1.0192893111410275,0.9884001744191833,1.0000687182344772,1.0196131075992954,1.027612097047112,1.0095792809974793,1.0155762497920198,1.0132593984910916,1.0374638642044602,1.0881970146432902
0.1087335672719645,1.046305539640281,1.0165369525687695,1.0189566515837105,0.9892998824076193,1.0005825535299868,1.0203201388998857,1.027094741361189,1.0092296551811129,1.0159548067329423,1.0128049080842751,1.037698563563611,1.0875590342526604
0.11338235012178446,1.045533066214656,1.016806618466425,1.018623361742013,0.9901963849688267,1.0010952736020298,1.0210059888307208,1.026573132910479,1.00888277346686,1.0163260902862674,1.0123498382786866,1.037909725136464,1.0868539643418542
0.11822988651687014,1.044746387168093,1.017072181948426,1.0182894963968097,0.9910890910860546,1.0016051962267276,1.0216656967903852,1.0260471034868928,1.0085392612381066,1.0166876043575284,1.0118947999446382,1.0381008666892686,1.086082374918201
0.1232846739442066,1.0439470765667906,1.0173296901792221,1.017955557540787,0.9919758699159216,1.0021133905660626,1.0222988367131278,1.0255170188991505,1.008199107304228,1.0170407435082383,1.0114402575563295,1.0382658146667532,1.0852467134602013
0.12855557319138947,1.0431331722912343,1.0175813571922274,1.0176202497863636,0.9928548405484969,1.0026162691634628,1.0229059783535341,1.0249833234671,1.0078631119047026,1.0173824834537044,1.0109865730394776,1.0384038540938825,1.084345191877807
0.1340518238791461,1.0423072327277065,1.0178231869147167,1.0172851237642848,0.9937258689569485,1.0031142720757913,1.0234819531346793,1.0244459814913796,1.0075313680142346,1.0177113334288106,1.0105342766211347,1.0385164619431415,1.0833802997426625
0.13978306065792118,1.0414682002266222,1.0180540024514284,1.0169500448464524,0.994584921833829,1.0036047042733969,1.0240247656470491,1.0239056272682707,1.0072042252035505,1.0180252982036313,1.010084203125995,1.0385975293768164,1.082352850914449
0.14575933009692862,1.0406164968448024,1.0182758480363863,1.016614101077767,0.9954329371544548,1.0040870207768993,1.024532927892629,1.0233624458297528,1.0068824406883161,1.0183222665534148,1.0096363874850163,1.038645751417926,1.0812652384056833
0.15199110829529205,1.039752137200092,1.018482246686847,1.0162776629253305,0.996264965166646,1.0045605219272866,1.0250039229352976,1.022816140136196,1.0065659339182347,1.0186034856015547,1.0091919859343812,1.0386636033436196,1.080117009171864
0.1584893192461108,1.0388758108402492,1.01867522340158,1.0159416137614072,0.99708294716028,1.0050216195025174,1.025437732176487,1.0222677119617551,1.00625499669655,1.018865675925114,1.0087510387277188,1.0386462176651208,1.0789103859666522
0.1652653539856678,1.037988910121505,1.0188500185320968,1.015605205498812,0.9978818538932596,1.005470766331101,1.0258265610921413,1.0217168739872822,1.005950171199716,1.0191066296469018,1.0083139509057288,1.0385904775230865,1.0776463553253506
0.1723310905613494,1.037089906109461,1.0190099250101958,1.0152682306977632,0.998660719573044,1.0059055061708884,1.0261792106062275,1.0211645628171406,1.0056522161533143,1.0193257001769513,1.0078815626481432,1.038496856620867,1.0763264897534168
0.1796989148532594,1.0361830931273013,1.0191478077903402,1.014930589821804,0.9994196136835951,1.0063239451222326,1.0264836896736587,1.0206094055230537,1.0053596899095485,1.0195210654243458,1.0074540292579477,1.03836485439112,1.0749521674787457
0.1873817422860378,1.0352680706372142,1.019264328717754,1.0145918761473427,1.0001524484281674,1.0067254027008463,1.0267386314860976,1.0200529744032314,1.005073393762251,1.0196877864852492,1.0070320548562057,1.0381893147484222,1.0735245206532438
0.19539304046895983,1.0343440746829418,1.0193603125783952,1.0142515502836904,1.000860355854148,1.0071091408015704,1.026949849213612,1.0194944908826675,1.0047940648890916,1.0198278815042967,1.0066155295600812,1.0379711054511966,1.0720456014761968
0.20374685280396979,1.0334135708850842,1.019429057527419,1.0139106396390907,1.0015400143398534,1.007469685839389,1.027108735640164,1.018934483445995,1.0045209680626257,1.0199408447391216,1.0062051856826009,1.037709875422766,1.0705164245278986
0.21245782310305542,1.0324760251381113,1.0194722051204772,1.013566835811467,1.0021887860265324,1.0078078555964367,1.0272158924969865,1.0183724696154743,1.0042538563937253,1.020020532177678,1.0058010287395498,1.0374021088795198,1.068938495364433
0.22154122125811787,1.0315328528293688,1.019487033261323,1.0132214725989788,1.0028064826288838,1.0081220441103673,1.0272694172300672,1.0178084995368621,1.0039929027619665,1.0200673496423043,1.0054038561052006,1.0370460614624795,1.0673139931804259
0.2310129700083154,1.030585145968333,1.0194703124905267,1.0128729707113413,1.0033894517477948,1.0084105813186512,1.0272672234228086,1.0172429819095414,1.003738768297075,1.0200797633688319,1.0050127681213312,1.03663934672587,1.0656443303994871
0.2408896728518295,1.029632654735915,1.019424213151426,1.0125226121427098,1.0039395947740073,1.008670392514186,1.0272104537742162,1.0166770874814208,1.0034912156236273,1.0200590376240715,1.0046305812884613,1.036188144603918,1.0639326597604917
0.2511886431509569,1.0286746544827572,1.0193490594183188,1.0121713135809822,1.004452590740131,1.0089054090989147,1.027100166120819,1.016111943204144,1.0032520262449274,1.0200011323096154,1.0042578959992097,1.035688631147632,1.062182408106985
0.26192793448156226,1.0277121120618544,1.0192407578511047,1.0118189384548495,1.0049273698786036,1.0091114992955477,1.0269331757853404,1.015547441509247,1.0030212738749116,1.019908445891236,1.0038966157791465,1.0351394738691961,1.0603960534896648
0.2731263722800845,1.0267461751175797,1.019100218846524,1.011465898432527,1.005367882708216,1.0092892297559088,1.0267112158236353,1.0149847873426627,1.002800090085406,1.0197788502188005,1.0035460995673398,1.0345436040114981,1.0585759381982087
