,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0367608249914707,-0.049028134618806,-0.0634790407071203,0.1062742703361803,-0.0387061666594718,-0.0412643667831373,-0.043956662261253,-0.053434194946726,-0.0411015443730611,-0.037592297964948,-0.0382261315532756,-0.0358372757067883,-0.0144215474844706,-0.0151987673554201
1,0.52,-0.0360858166533515,-0.0486251398660189,-0.0624323471021261,0.1081599116364414,-0.0384850080544087,-0.0409322803089585,-0.0436323021263043,-0.0539930764890533,-0.0408712990543765,-0.0373041512466006,-0.0379952257283323,-0.0358385562481687,-0.0142090120476914,-0.0144179028961698
2,0.54,-0.0353447264847948,-0.0481216525937853,-0.0612465053228496,0.1099044102393429,-0.0382317838288317,-0.0405665684861045,-0.043295640994575,-0.054497282593889,-0.0406270652731013,-0.0370167078008089,-0.037729827373808,-0.0358300136896738,-0.0140163163505937,-0.0136089996730811
3,0.56,-0.0345392582236357,-0.0475143092921762,-0.059920994638865,0.1114678164342143,-0.0379378119161802,-0.0401556184155101,-0.0429360747214763,-0.0549043365403533,-0.0403683625634694,-0.0367258176350757,-0.0374230659824847,-0.0357972260302872,-0.0138406469936472,-0.0127676658084677
4,0.58,-0.0348477229563254,-0.0452951522112623,-0.0583251483842582,0.1120985960235297,-0.037459678982154,-0.0395606536444521,-0.04261903497275,-0.0550775432778203,-0.0397699046862953,-0.0365889095331709,-0.0369089837736419,-0.0355837861940094,-0.0136420369681366,-0.0118863378365341
5,0.6,-0.0340058191285028,-0.0446334191796188,-0.056811608311897,0.1133810373140493,-0.0370966112245406,-0.0390936804619467,-0.0422072202401069,-0.0552380130389182,-0.0394931032360925,-0.0362889631663114,-0.0365341449581427,-0.0355058877892453,-0.0134811640959876,-0.011039335202438
6,0.62,-0.0342415160731463,-0.043701353870295,-0.0528472971784706,0.1138602830944145,-0.0365223587048507,-0.0384204328670422,-0.0416846723284296,-0.0550009594140275,-0.0389822617675476,-0.035980454222067,-0.0359392990982061,-0.0352084510125414,-0.0132684714147629,-0.0102400115326705
7,0.64,-0.0333586453306128,-0.0428918223955216,-0.0513705561537748,0.1148103270632056,-0.0360500456494458,-0.0378567477715046,-0.0411617068317405,-0.0548223344878894,-0.0386242222652797,-0.0356149609905246,-0.0354652215945065,-0.0350257518792319,-0.0130690740251166,-0.0093704928321412
8,0.66,-0.0324347497777706,-0.042000222818393,-0.0498198151604984,0.115532682053711,-0.0355065134987322,-0.037229120475139,-0.0405550324004251,-0.054444999673404,-0.0382018685309908,-0.0351999676797484,-0.0349238015699226,-0.0347644048556892,-0.0128402195835251,-0.0084930442698968
9,0.6799999999999999,-0.0314780283316205,-0.0410425923760588,-0.0482286239122375,0.1160306180730879,-0.0348877078004152,-0.0365407003988236,-0.0398620075241721,-0.0538667927296828,-0.0377104877177434,-0.0347253829746858,-0.0343155492522978,-0.0344192468989108,-0.0125678489636008,-0.0076058438204111
10,0.7,-0.0304982291065047,-0.0400244768909475,-0.046600031169363,0.1163095880681769,-0.0342058782288302,-0.0357874745605704,-0.0390834576968204,-0.0530919043899229,-0.0371445350212941,-0.0341890686341837,-0.0336478088840351,-0.0339835990478408,-0.012252850967581,-0.0067164720413736
11,0.72,-0.030811661340173,-0.0388386019857312,-0.0456766031317677,0.1190010395517003,-0.0333105840210315,-0.0348523658675223,-0.038172959185496,-0.0520278621312218,-0.0363719908816015,-0.0336044048997901,-0.0327399474580472,-0.0332936318266314,-0.0113944984882416,-0.0054726947678477
12,0.74,-0.030882198342413,-0.0375636444149941,-0.0445146054132232,0.1211374469874148,-0.0323187650730479,-0.0338193437228387,-0.0371062662756704,-0.0507595547328433,-0.0354878690288307,-0.0328710344660539,-0.0317448765760155,-0.0324814471032846,-0.010509694535465,-0.0042268601982991
13,0.76,-0.0296932699479298,-0.0363697700321573,-0.04267278413258,0.1205531951793372,-0.0314269068028442,-0.0328613995920589,-0.0360124801566279,-0.0494486290339748,-0.0346658938936212,-0.0320748303955108,-0.0308776338415755,-0.0317554832508867,-0.0100661466191976,-0.0033453544453682
