,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.0014155048953605,-0.0017533800129182,-0.0020038944594558,-0.0014944739063083,-0.0015237925814265,-0.0015976278333258,-0.0017862705760004,-0.0018443968887991,-0.0016272309664776,0.0395985624641556,-0.0015894875709342,-0.0015941980847085,-0.0012852406404627,-0.0005133252901203
1,0.52,-0.0014175935662132,-0.0017247616457168,-0.0019703679580858,-0.0014779428042891,-0.0014977820957325,-0.0015746987501924,-0.0017487423270557,-0.0018192185649882,-0.0016077133025714,0.0396027608651553,-0.0015683686455567,-0.0015690703173984,-0.0012629229182609,-0.0005028063707615
2,0.54,-0.0014155641181902,-0.0016953999068784,-0.0019323641815908,-0.001457131009362,-0.0014741611454122,-0.0015492104580705,-0.0017108982452874,-0.001796011784976,-0.0015841646956215,0.0395764875280176,-0.0015460840202803,-0.0015434304688376,-0.0012372262758588,-0.0004901584509607
3,0.56,-0.0014143887438416,-0.0016640366959725,-0.0018944612814622,-0.0014356535553964,-0.0014484727250097,-0.0015237914150989,-0.0016739723407184,-0.0017703934346381,-0.0015638040911047,0.0395195374104819,-0.0015208382075534,-0.0015174233190474,-0.0012124672881755,-0.0004781034005614
4,0.58,-0.0014123518632681,-0.0016310864283956,-0.0018541765368659,-0.0014136518411904,-0.0014229512739713,-0.0014983426811393,-0.0016324135505576,-0.0017444060415628,-0.0015392125492844,0.0394359372005034,-0.0014969304345506,-0.0014914403496578,-0.0011839239668339,-0.0004677916303438
5,0.6,-0.0014083004008879,-0.0015973616102278,-0.001809129367932,-0.0013880257185241,-0.0013971005929563,-0.0014707655246769,-0.0015927130177808,-0.0017192480339143,-0.0015139239527959,0.0393272092324313,-0.0014707816790314,-0.001465695264445,-0.0011583053359504,-0.0004551279625364
6,0.62,-0.0014053207502027,-0.0015643261220086,-0.0017671616940952,-0.0013654427909727,-0.001372223545239,-0.0014423852712429,-0.0015513729159968,-0.0016903674373539,-0.0014878832640992,0.0391972089940132,-0.0014426317764292,-0.0014385621776184,-0.0011297396978786,-0.000445301550471
7,0.64,-0.0013971788829071,-0.0015297762391919,-0.0017233076902924,-0.0013395723535362,-0.0013447045537633,-0.0014122520324168,-0.0015133509420192,-0.0016608152773826,-0.0014618834342655,0.0390482722368792,-0.0014161821923156,-0.0014122831214363,-0.0011013223855979,-0.0004357351039689
8,0.66,-0.0013878773629703,-0.0014944956962304,-0.0016783061303592,-0.0013137866108732,-0.0013197433597425,-0.0013833555367461,-0.0014740594321639,-0.0016300412648343,-0.0014342756126838,0.0388864290865736,-0.0013878327937317,-0.0013833581343905,-0.0010722395392591,-0.0004238773134051
9,0.6799999999999999,-0.0013775611314965,-0.0014605298328608,-0.0016344904032728,-0.0012872318120628,-0.0012927603447936,-0.0013534474836365,-0.0014356352162615,-0.0015997452867833,-0.0014057990065417,0.0387117665899562,-0.0013585034754918,-0.0013574958515617,-0.0010434261982669,-0.0004139729363145
10,0.7,-0.0013659439983956,-0.0014255114920785,-0.0015895169263123,-0.0012597545795559,-0.0012651024106296,-0.0013236244832762,-0.0014001267087203,-0.0015676417518496,-0.001375707074841,0.0385317555225382,-0.0013316572878976,-0.0013285374573407,-0.0010137051281242,-0.0004021667093744
11,0.72,-0.0013511394709159,-0.0013909175073644,-0.001545707581741,-0.0012335224141728,-0.0012396773957174,-0.001293121674611,-0.001364292203318,-0.0015339757503984,-0.001347791332949,0.0383480927680474,-0.0013004352425005,-0.0013018513424673,-0.0009853701986253,-0.0003922787938943
12,0.74,-0.0013352672133012,-0.0013562534259929,-0.0015009380462858,-0.0012062252625302,-0.0012137402612797,-0.0012629612598451,-0.0013305783911788,-0.0015015282274042,-0.0013181628372186,0.0381553629227825,-0.0012714416698339,-0.0012743228932177,-0.0009557491312775,-0.0003801719952477
13,0.76,-0.001317168851773,-0.0013223804413562,-0.0014584021985742,-0.0011790369164978,-0.0011889458730153,-0.0012315582190368,-0.0012978443032706,-0.0014680055929729,-0.0012887593777449,0.0379604517040435,-0.0012420049696691,-0.0012472542433536,-0.000926519697192,-0.0003675564404529
14,0.78,-0.0012984186822575,-0.0012876288552351,-0.0014148919926315,-0.001152231291371,-0.0011606121437748,-0.0012017824044622,-0.0012675544240191,-0.0014342141713777,-0.0012592464736699,0.0377595097391431,-0.0012115375331136,-0.0012201203805211,-0.0008957127816171,-0.0003548128482626
15,0.8,-0.0012785780143267,-0.0012555294084361,-0.0013738152169115,-0.0011246685876739,-0.001135367149849,-0.0011705608354467,-0.0012371211358332,-0.0014002727069632,-0.001228570586568,0.0375506671864359,-0.0011819542569429,-0.0011931164098903,-0.0008682148853037,-0.0003409471101293
16,0.8200000000000001,-0.0012551056687581,-0.0012215793161437,-0.0013328461655945,-0.0010979480158248,-0.0011094469199421,-0.0011418421324825,-0.0012077067221076,-0.0013661557134032,-0.0011988340251893,0.0373337053653528,-0.0011517154902936,-0.0011650093894373,-0.0008383113292009,-0.0003268261019759
17,0.8400000000000001,-0.0012310162143898,-0.0011894503669721,-0.0012920669716775,-0.0010712992466251,-0.0010839384837187,-0.0011110999192114,-0.0011784378862467,-0.0013333237247082,-0.00116888745004,0.0371046668352101,-0.0011234432168003,-0.0011362684334951,-0.0008103478128999,-0.0003122132039299
18,0.86,-0.0012066112115594,-0.0011573061344935,-0.0012527879625091,-0.0010442602663807,-0.0010577816399272,-0.0010824797562599,-0.0011496701645872,-0.0012991184559696,-0.0011391029667884,0.0368618870429443,-0.0010946585036109,-0.0011093593195053,-0.000782624727876,-0.0002975598082256
19,0.88,-0.0011799519852118,-0.0011264492506301,-0.0012146752089301,-0.001018033990107,-0.0010318294668013,-0.0010537823726479,-0.0011205653745223,-0.0012648096898559,-0.0011095929114928,0.0366065728381949,-0.0010657013797409,-0.0010816998731892,-0.0007556075733631,-0.0002821832936466
20,0.9,-0.0011533314331816,-0.0010949576970101,-0.0011776205652787,-0.0009922909836555,-0.0010051025416129,-0.0010257047750236,-0.0010923390769875,-0.001231689585996,-0.0010811963520723,0.0363351576408219,-0.0010367206011628,-0.0010541407324037,-0.0007281542029062,-0.0002665192977867
21,0.92,-0.0011261384857082,-0.0010645426610188,-0.0011406416463382,-0.0009670891176718,-0.0009808731296257,-0.0009975094980011,-0.001063589092866,-0.0011992036766267,-0.0010524770944742,0.0360509212186146,-0.0010089190319372,-0.001027387403994,-0.0007019821779523,-0.0002510991658517
22,0.94,-0.0010983224146408,-0.0010350392418976,-0.0011053286026474,-0.0009417349492997,-0.0009549404808063,-0.0009698501902848,-0.001035348001027,-0.0011675178022959,-0.0010248243031765,0.0357522349844671,-0.000980543666184,-0.0009996040532669,-0.0006759676384653,-0.0002346395218904
