,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0121396733878669,-0.0110905797967821,-0.0113276000567434,-0.0102608351337258,-0.0105047960601428,-0.0105349288057038,0.260973650550135,-0.0118879742934284,-0.010905523821761,-0.0102317529855645,-0.0109972639846341,-0.010494782815342,-0.0070296988749328
1,0.52,-0.0121392478539859,-0.0110933642862384,-0.0113287652262976,-0.0102614823661633,-0.010505906888468,-0.010535651062579,0.2608036052075054,-0.0118878128353202,-0.0109068453759227,-0.0102320315462802,-0.01099789449934,-0.0104946873224193,-0.0070341577999387
2,0.54,-0.0121387113666134,-0.0110942221835357,-0.0113299146390012,-0.0102632093798419,-0.0105056376046466,-0.0105377548775301,0.2606346273941166,-0.0118907531361731,-0.010907514428468,-0.0102318068859801,-0.0109989069430376,-0.0104967371226813,-0.007036497024585
3,0.56,-0.0121380039373482,-0.0110944058363663,-0.0113296284853906,-0.0102646623579768,-0.0105078206684712,-0.0105387036682389,0.2604679234883533,-0.0118909070586767,-0.0109097133690998,-0.0102322334667545,-0.0109995239622501,-0.0104982311135078,-0.007038872228203
4,0.58,-0.0121375478409705,-0.0110948989265079,-0.0113307208012441,-0.010265608715918,-0.0105082278347192,-0.0105393669094204,0.2603000146747093,-0.0118928323211768,-0.0109115808403536,-0.0102328467860529,-0.0110014463374995,-0.0104995881935403,-0.0070418310525864
5,0.6,-0.0121376049051051,-0.0110965515328875,-0.0113318165196546,-0.0102674888936554,-0.0105099679941588,-0.0105409283030676,0.2601290745982984,-0.0118952525869792,-0.0109128085805232,-0.0102326920862126,-0.011002161755163,-0.0104998177691398,-0.0070463779862105
6,0.62,-0.0121369552442007,-0.0110973854785062,-0.0113313657770858,-0.0102672691371353,-0.0105109647230904,-0.0105403580036207,0.2599630377730934,-0.0118961000525127,-0.0109125202316006,-0.0102333079812742,-0.011002976459048,-0.0105016159423826,-0.0070487076697819
7,0.64,-0.0121360802785179,-0.0110981994993609,-0.0113322852716764,-0.0102704011772096,-0.0105121711219031,-0.0105431631715243,0.2597937161234382,-0.0118973165766701,-0.0109141900573483,-0.0102325785841442,-0.0110036588714637,-0.0105025491436578,-0.0070515860792098
8,0.66,-0.0121364761352152,-0.0110987710648791,-0.0113328836818069,-0.0102710860885917,-0.010513242526308,-0.0105427281438751,0.2596261613517348,-0.011897621584498,-0.0109160270023535,-0.0102338539338465,-0.0110035014556294,-0.0105037679408455,-0.0070542531986524
9,0.6799999999999999,-0.0121355546078145,-0.0111002923153275,-0.0113339686801586,-0.010272380016043,-0.0105142954398978,-0.0105438310513833,0.259456889005288,-0.0118996345975793,-0.0109168206295232,-0.0102334881690353,-0.0110043328707951,-0.0105044498267426,-0.0070564327941821
10,0.7,-0.0121360606750715,-0.0111011494727648,-0.0113334440658714,-0.0102743859650518,-0.0105150471340436,-0.0105450799490584,0.2592913751914684,-0.0119007138034591,-0.0109179560225187,-0.0102351160966248,-0.0110043233094458,-0.0105052112084917,-0.0070607754234072
11,0.72,-0.0121340174286444,-0.011100835485707,-0.0113342792706497,-0.0102733088213184,-0.0105166439311476,-0.0105451837919384,0.2591240158558285,-0.0119014531910788,-0.0109187717216897,-0.0102330419631579,-0.0110056327989911,-0.0105061736230981,-0.0070626966420974
12,0.74,-0.0121343942084138,-0.0111017876656101,-0.0113336952952369,-0.0102758159067718,-0.010515997193742,-0.010546262862656,0.2589549097589929,-0.0119042772104351,-0.0109196112668668,-0.0102336772225208,-0.0110072382543146,-0.0105067603287889,-0.0070660367734188
13,0.76,-0.0121327659172686,-0.0111028773717564,-0.0113349868201786,-0.0102768527357425,-0.0105187759673696,-0.0105483384521893,0.2587909385034952,-0.0119047158868517,-0.0109212220259277,-0.0102344886130867,-0.0110082186617859,-0.0105083066404754,-0.007068720666501
14,0.78,-0.012132408186473,-0.0111027977648565,-0.0113356465044417,-0.0102787038135006,-0.0105188521065889,-0.0105491173286994,0.2586220685877014,-0.0119058146101655,-0.0109223918634958,-0.0102340319160048,-0.0110082795328892,-0.010509102125205,-0.0070711120871358
15,0.8,-0.012132179110974,-0.0111040730608011,-0.0113360100929864,-0.010279484038101,-0.0105201931595998,-0.0105491720506867,0.2584567694122056,-0.0119070742862649,-0.0109237398706063,-0.0102350112377236,-0.0110089484321482,-0.0105091392419973,-0.00707490140881
16,0.8200000000000001,-0.0121317460508576,-0.0111048202701701,-0.0113350906770357,-0.0102806766681774,-0.0105199991103319,-0.0105503004404327,0.258290013739594,-0.0119070031297725,-0.0109242737421277,-0.0102348582261832,-0.0110097173369072,-0.010511995462693,-0.0070775646010202
17,0.8400000000000001,-0.0121315953082003,-0.0111035330014581,-0.011336648264175,-0.0102809248199898,-0.0105222152021362,-0.0105510760294274,0.2581209981025755,-0.0119086576743486,-0.0109253329126562,-0.0102340793570455,-0.0110092189063193,-0.0105117297196626,-0.0070791627104271
18,0.86,-0.0121297983044184,-0.0111046840164491,-0.0113347529266049,-0.010282730024897,-0.0105222753367586,-0.0105527216906159,0.25795560497086,-0.0119094943451769,-0.0109268072227787,-0.010234904385486,-0.011009416366131,-0.0105125342439844,-0.0070815509860812
19,0.88,-0.0121302723773801,-0.0111050471637197,-0.0113370061834299,-0.010283042741583,-0.0105228961048813,-0.0105517606135017,0.257790931793653,-0.0119113678809167,-0.0109272789687988,-0.0102347053173967,-0.0110091245627369,-0.0105135245749786,-0.0070857461918048
20,0.9,-0.0121275571860883,-0.0111065978735562,-0.0113366526474265,-0.0102838486123055,-0.010523775228494,-0.0105526623006148,0.2576260590284427,-0.0119103378926936,-0.0109285018337569,-0.0102345581113836,-0.011010123328472,-0.0105141771497054,-0.0070875630983869
