,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0009476593324111,-0.0008733452890095,-0.0009331139402378,-0.0008001276942719,-0.0008179367761692,-0.0008287256008923,-0.000889449421397,-0.0009944873974229,-0.0008655490545805,0.0293323922826421,-0.000866838699257,-0.0006215621213346,-0.0002164365841253
1,0.52,-0.0009467778680826,-0.0008732051663267,-0.0009335738246299,-0.0007995272297408,-0.0008175223713551,-0.0008283759518895,-0.0008891631173237,-0.0009943794369818,-0.0008649684426753,0.0293008368046929,-0.0008661777298497,-0.0006214577956686,-0.0002165389770206
2,0.54,-0.000946313237047,-0.0008722843952566,-0.000932409265267,-0.0007991171821523,-0.0008168754249079,-0.0008277732537452,-0.0008884735230954,-0.0009939328901493,-0.0008645745801204,0.0292687692807989,-0.0008655323462472,-0.000621174221805,-0.0002162873157156
3,0.56,-0.0009455841061472,-0.0008723478990469,-0.0009321664734593,-0.0007986239192932,-0.0008166158061961,-0.0008270391744383,-0.0008880765644286,-0.0009935583496569,-0.0008642032417167,0.0292377962690358,-0.0008652996071356,-0.0006208815969039,-0.0002167069241068
4,0.58,-0.0009445828586908,-0.0008717543786628,-0.0009319478585292,-0.0007983775051997,-0.000815984496086,-0.000826999477861,-0.0008873199054216,-0.0009932886360256,-0.0008635192587209,0.0292058940314677,-0.0008647820124575,-0.0006211454795629,-0.0002165318700935
5,0.6,-0.0009436473074072,-0.0008714408948262,-0.0009313931860718,-0.0007981190213493,-0.0008156957018708,-0.0008265741320893,-0.0008868391531057,-0.0009927180303602,-0.0008633599628552,0.0291747894913868,-0.0008647446884963,-0.0006210670780335,-0.0002175533043059
6,0.62,-0.0009428743080071,-0.0008708971794214,-0.0009316224129505,-0.0007975519110902,-0.0008158536557292,-0.0008259635297357,-0.0008862646454761,-0.0009924609247833,-0.0008627365479139,0.0291429973325944,-0.0008636534347348,-0.0006204753194357,-0.0002171166272706
7,0.64,-0.0009422200875677,-0.0008702738896874,-0.0009308763056921,-0.0007971216245933,-0.0008150190464826,-0.00082575695718,-0.0008859683990208,-0.0009915439172492,-0.000862582156873,0.0291120672008939,-0.0008633041851831,-0.0006203044970226,-0.0002171197324752
8,0.66,-0.0009417107918469,-0.0008699772359425,-0.0009304464155632,-0.0007967234686183,-0.0008144055932061,-0.0008253487075396,-0.0008856544074047,-0.0009910594615973,-0.0008622967071464,0.0290804286862357,-0.0008632435207147,-0.0006199934412467,-0.0002173656605802
9,0.6799999999999999,-0.0009403785370143,-0.0008695745557291,-0.000930392936982,-0.0007966118104849,-0.0008137861329039,-0.0008247585011783,-0.0008848164802161,-0.0009910290935933,-0.0008619742850426,0.0290496208915059,-0.0008625849267979,-0.0006202670530276,-0.0002176919084579
10,0.7,-0.000939937772294,-0.0008692516328482,-0.0009300115782814,-0.0007954794958249,-0.000813821827602,-0.0008245309138051,-0.0008847309886385,-0.0009904850828852,-0.0008617136601258,0.0290185504757536,-0.0008620857422485,-0.0006197094132191,-0.0002181733227109
11,0.72,-0.0009391087298616,-0.0008690071948985,-0.0009298041918258,-0.0007954680996061,-0.0008132009261614,-0.0008239265778276,-0.0008840703968913,-0.0009903056621355,-0.0008611059357119,0.0289875868341602,-0.0008616336576044,-0.0006196627269267,-0.0002178399510794
12,0.74,-0.000938028924628,-0.0008683324156346,-0.0009291648673489,-0.0007952244194848,-0.0008123770896576,-0.0008230820183605,-0.0008835735808822,-0.0009896292763925,-0.0008604935819188,0.028956021478314,-0.00086108831649,-0.000619144510915,-0.0002182233489455
13,0.76,-0.0009374672437476,-0.0008679715682049,-0.0009283490233162,-0.0007950554631103,-0.0008120885081277,-0.0008233685944828,-0.0008828726653191,-0.0009894396364564,-0.000860325084516,0.0289248399951915,-0.0008607593291532,-0.0006191244901265,-0.00021808659087
14,0.78,-0.0009364595637384,-0.0008673708053396,-0.000928507087123,-0.0007946991877864,-0.000811666214729,-0.0008224827701068,-0.0008826165545552,-0.0009885993673262,-0.0008600498741468,0.0288947119390544,-0.0008601435230657,-0.0006188370087594,-0.0002185368060266
15,0.8,-0.0009358552572338,-0.0008673489788168,-0.0009277519354115,-0.0007943691759024,-0.0008115801091339,-0.0008222972333237,-0.0008819996819061,-0.0009884787137044,-0.0008593894877167,0.0288636984598213,-0.0008598672098687,-0.0006188344040184,-0.000218929002582
16,0.8200000000000001,-0.0009351942910142,-0.0008669477081265,-0.0009275043972217,-0.0007938770537051,-0.0008106197103609,-0.0008213963206279,-0.0008815876185632,-0.0009881228983449,-0.0008589130541654,0.0288326335420086,-0.0008596813737064,-0.0006185165480629,-0.0002188911726703
17,0.8400000000000001,-0.0009341226017868,-0.0008666944878962,-0.0009278487249128,-0.0007935894926986,-0.0008105589594075,-0.0008212723848076,-0.0008814688319728,-0.0009870098465928,-0.0008584226296876,0.0288015098147923,-0.0008592441678321,-0.000618786209542,-0.0002189637328805
18,0.86,-0.0009335123080097,-0.0008664710595908,-0.0009269512076037,-0.0007933067334143,-0.0008101403149456,-0.0008211400185518,-0.0008807595983264,-0.0009869544070745,-0.0008581385772038,0.0287714194963336,-0.0008588583356345,-0.0006184488402118,-0.0002193749720812
19,0.88,-0.0009326613110253,-0.0008654213238702,-0.0009260384269668,-0.0007925007190456,-0.0008096849117322,-0.000820325466987,-0.0008801460257475,-0.0009863751690011,-0.0008578615421311,0.0287405662657647,-0.0008579556940741,-0.000618157461479,-0.0002190640466338
20,0.9,-0.0009318614883056,-0.0008653757061774,-0.0009262690703709,-0.0007924295706579,-0.0008090803178151,-0.0008200327258667,-0.0008798831184621,-0.0009862421652121,-0.0008572645859659,0.0287093632366341,-0.0008577151787302,-0.0006178878895159,-0.0002190963143298
21,0.92,-0.0009303749992547,-0.0008653590190603,-0.0009256778904129,-0.0007918472461923,-0.0008086341725762,-0.0008194101704978,-0.0008794025902234,-0.0009857255441307,-0.0008564731912256,0.028678678430204,-0.0008567449698895,-0.0006182626464038,-0.0002196325527248
22,0.94,-0.0009307107600156,-0.0008645460291905,-0.0009253257696627,-0.0007919185184809,-0.0008085509529683,-0.0008190297917694,-0.0008789361940048,-0.0009850289382918,-0.0008564382500185,0.0286488403225829,-0.0008565325441001,-0.0006174375592376,-0.0002197148066267
23,0.96,-0.0009294773345814,-0.0008642486485532,-0.0009248140212159,-0.0007915793455067,-0.0008077549377325,-0.0008186984475979,-0.0008784647547421,-0.0009847502884312,-0.0008559600827951,0.0286181368257707,-0.0008562598107041,-0.0006171766973362,-0.0002197988405526
24,0.98,-0.0009285826751976,-0.0008637132124572,-0.0009246268330129,-0.0007910746605616,-0.0008073740389965,-0.000817989762648,-0.0008778016932332,-0.0009846345695773,-0.0008553742597357,0.028587830450144,-0.0008555785344546,-0.0006171362604887,-0.0002200100021974
25,1.0,-0.0009278020504827,-0.0008632439847552,-0.0009240034239767,-0.0007907337227702,-0.0008069598537132,-0.0008178024283349,-0.0008775952902509,-0.0009838611776762,-0.0008554658240256,0.0285570579847849,-0.0008551657274971,-0.000617264759113,-0.0002198634370329
26,1.02,-0.0009276565052668,-0.000862349084363,-0.000923335613107,-0.0007895940585547,-0.0008065385175549,-0.0008175220838381,-0.0008767113132579,-0.0009835701795821,-0.0008542317912104,0.0285277329874754,-0.0008542916971711,-0.0006166829774912,-0.0002202652040584
27,1.04,-0.0009266360610597,-0.0008624536433033,-0.0009229535714621,-0.0007894556012444,-0.0008061552836707,-0.0008168217256461,-0.0008762098407483,-0.0009833048842124,-0.0008542144289353,0.0284971942893285,-0.0008542289385108,-0.0006162444333721,-0.0002202861531892
28,1.06,-0.0009257471617358,-0.0008622125463932,-0.0009226448120598,-0.0007893546777585,-0.0008057278149659,-0.0008164769237243,-0.0008763110393141,-0.0009822073914572,-0.0008541295057552,0.0284667300761671,-0.0008534989938156,-0.000616391884969,-0.0002202380366277
29,1.08,-0.0009251545740836,-0.0008615994494037,-0.0009221248627417,-0.0007885105067164,-0.0008049199264065,-0.0008162020446634,-0.0008750631894307,-0.0009820999493515,-0.0008533013940167,0.0284367481165031,-0.000852894698912,-0.0006157143613338,-0.0002206627936218
30,1.1,-0.0009239407990938,-0.0008611393338796,-0.0009216335925396,-0.0007884815425395,-0.0008049563908998,-0.0008154801657034,-0.0008744469914694,-0.0009817806361624,-0.0008531002852248,0.0284062662916447,-0.0008526406573613,-0.0006157251349127,-0.0002205706819939
31,1.12,-0.0009234726311601,-0.0008603625951384,-0.0009215555283802,-0.0007880211849619,-0.0008043135874253,-0.000814884968189,-0.0008742128106445,-0.000981321665533,-0.0008527657731405,0.0283766363973387,-0.0008524564989563,-0.0006156559316805,-0.0002207338862515
32,1.14,-0.0009227032456846,-0.0008603194036774,-0.0009214143148363,-0.0007875789371932,-0.0008038773018458,-0.0008145611274171,-0.0008736437426882,-0.000980546904451,-0.0008521032719292,0.0283469638603206,-0.0008521682042641,-0.0006154857058835,-0.0002209663008482
33,1.16,-0.0009216289785239,-0.0008601412948351,-0.0009210365350483,-0.0007868862392235,-0.0008033688804338,-0.0008145936061784,-0.0008731365216153,-0.0009804417572034,-0.0008518397544409,0.0283170634556758,-0.0008512287359663,-0.0006152912040777,-0.0002210266483267
34,1.1800000000000002,-0.000920601705396,-0.0008597351109588,-0.0009204081905647,-0.0007866277064084,-0.0008029396725176,-0.0008139139241799,-0.000872473912964,-0.0009797531611326,-0.0008510237611105,0.028287129501005,-0.000850966577939,-0.0006148815228095,-0.0002213115066629
35,1.2000000000000002,-0.0009204467802905,-0.000858887726854,-0.0009200469906629,-0.0007864782843637,-0.000802668931883,-0.0008134767085859,-0.0008724645421148,-0.0009795503673718,-0.0008507482227776,0.0282575721052984,-0.000850440488654,-0.0006147616805792,-0.0002212313707821
36,1.22,-0.0009192159621056,-0.0008586105313529,-0.0009195523033352,-0.0007860762070372,-0.0008020367031503,-0.0008129761028602,-0.0008720230779371,-0.0009787478348749,-0.0008506202560232,0.0282276707122682,-0.0008501382312539,-0.00061455090344,-0.0002214428585094
37,1.24,-0.0009186918610357,-0.0008584636754837,-0.0009195615918799,-0.000785767670667,-0.0008015763727462,-0.0008125026921045,-0.0008714179757179,-0.0009784964821987,-0.0008500751980885,0.028198145879979,-0.0008496116460517,-0.0006145797525996,-0.0002213827500536
38,1.26,-0.000917863103612,-0.0008579175218281,-0.0009191260182473,-0.0007852479473074,-0.0008010977231924,-0.0008122248287613,-0.0008705461195368,-0.0009778879524027,-0.0008493617203524,0.0281684053552744,-0.0008490556305941,-0.0006143483358468,-0.0002216391166668
39,1.28,-0.000917116872296,-0.0008571909764388,-0.0009184471343149,-0.0007847236478184,-0.0008011000841554,-0.0008116302246231,-0.0008703843114768,-0.0009773738826036,-0.0008495313041744,0.0281389030315639,-0.0008484932378713,-0.0006139077399161,-0.0002217799082892
40,1.3,-0.0009162873565736,-0.0008572882087644,-0.0009183667137911,-0.0007845306045003,-0.0008003970436733,-0.0008110301150725,-0.0008699139732652,-0.0009770827063137,-0.0008487449929773,0.0281093709745607,-0.0008479519367315,-0.0006138812489499,-0.0002217683081119
41,1.32,-0.00091572103858,-0.0008566061930287,-0.0009180932485384,-0.0007843000203554,-0.0007997964189227,-0.000810750066924,-0.0008692310837956,-0.00097679927323,-0.000848642217144,0.0280800016819694,-0.0008473048102073,-0.0006135832036059,-0.0002220889788808
42,1.34,-0.0009147246216916,-0.0008559576120928,-0.000917413069055,-0.0007832522264981,-0.0007995169119981,-0.0008103772150062,-0.0008687388858782,-0.0009762234780969,-0.0008480496702522,0.0280506040513425,-0.0008467024797942,-0.0006131633936079,-0.0002223430175051
43,1.36,-0.0009138713834646,-0.0008559266154394,-0.0009167313385893,-0.00078299968592,-0.0007991557038396,-0.0008098168943707,-0.0008682840943831,-0.0009756771936947,-0.0008471467111272,0.0280209136267114,-0.0008465092294869,-0.0006130542413979,-0.0002222086186682
44,1.38,-0.0009129795032028,-0.0008550548325745,-0.0009166213088305,-0.0007833721042108,-0.000798957842025,-0.0008093544882214,-0.0008676967476717,-0.0009749584708373,-0.0008470873621197,0.0279923682003581,-0.0008460357090442,-0.0006129636579161,-0.0002223129791894
45,1.4,-0.0009126166493727,-0.0008551696335897,-0.0009158789805239,-0.0007822780767619,-0.000798415754211,-0.0008090726140629,-0.0008674671579739,-0.0009746356685129,-0.000846642218644,0.0279628709977111,-0.0008458704684953,-0.0006125459121147,-0.0002226026236752
46,1.42,-0.0009114593429424,-0.0008544798342011,-0.0009153937430577,-0.0007821629173172,-0.0007977760998368,-0.0008087276772663,-0.0008664499185207,-0.0009742174683384,-0.000846476412833,0.0279341059956338,-0.0008455085272782,-0.0006123830868758,-0.0002224794670563
47,1.44,-0.0009105932669922,-0.0008541763202858,-0.0009155605337528,-0.0007813467410879,-0.0007972142240908,-0.0008081023570938,-0.0008659327077211,-0.0009737774733088,-0.0008458999755159,0.0279054744838042,-0.0008446018083797,-0.000612527281044,-0.0002224802364857
48,1.46,-0.0009102618913621,-0.000853731988672,-0.0009147234986926,-0.0007813264655475,-0.0007970727620135,-0.0008077181826391,-0.0008655191831208,-0.0009729413301679,-0.0008457962591645,0.0278751669913449,-0.0008442480423759,-0.000612250754796,-0.0002227925068145
49,1.48,-0.0009090282979223,-0.0008530797514311,-0.0009147593033912,-0.0007811552995458,-0.0007966102604432,-0.0008077916396808,-0.0008651854582855,-0.0009723539796939,-0.0008454708463508,0.0278468999444753,-0.0008440398885289,-0.0006116784373541,-0.0002231135888968
50,1.5,-0.0009083562054948,-0.0008528225145329,-0.0009140482651078,-0.0007805602199751,-0.0007961382942749,-0.0008071372881291,-0.0008650369558563,-0.000972150322128,-0.0008445104326324,0.0278184540875292,-0.0008433387935681,-0.0006113370938929,-0.0002230593762641
51,1.52,-0.0009076499308906,-0.0008527307840662,-0.0009138129744527,-0.0007803268006366,-0.0007956265005738,-0.0008067442509183,-0.0008644654558678,-0.0009717613499228,-0.000844155771626,0.0277894650808583,-0.0008430257939954,-0.0006112707245479,-0.0002233501359626
52,1.54,-0.0009068354474686,-0.0008521734489673,-0.0009132803813365,-0.0007794693798263,-0.0007950163925696,-0.0008061648649581,-0.0008637141082436,-0.0009711141450134,-0.000843689957287,0.0277605579429566,-0.0008424950084425,-0.0006114204347889,-0.0002236312388104
53,1.56,-0.0009062090143304,-0.0008514700056374,-0.0009128458589021,-0.00077931914477,-0.0007948335345755,-0.000805859334609,-0.00086320901951,-0.0009706814140471,-0.0008434035984486,0.0277314858210869,-0.0008421681606044,-0.0006113526477687,-0.0002233938229228
54,1.58,-0.0009052677050249,-0.0008511323777927,-0.0009125358846855,-0.000778890296224,-0.0007946141879455,-0.0008048561252227,-0.0008624905388631,-0.00097050638287,-0.000842732227113,0.0277036387195082,-0.0008421594293264,-0.0006109230540404,-0.0002231296691554
55,1.6,-0.0009045644140759,-0.0008509756648769,-0.0009122990199505,-0.0007784748982167,-0.0007942567032943,-0.0008047271459403,-0.0008624852559602,-0.0009701473634883,-0.0008424601235161,0.0276748402874911,-0.0008411665369512,-0.0006108696496116,-0.0002234433035962
56,1.62,-0.0009034762750819,-0.000850443184949,-0.0009118369610477,-0.000778074049448,-0.0007933633046584,-0.0008042086609105,-0.0008620658708101,-0.000969681326483,-0.0008416654067577,0.0276457428211698,-0.000840893488342,-0.0006103335515262,-0.0002236889424075
57,1.64,-0.0009026767610432,-0.0008500441493873,-0.0009114637597408,-0.0007781253467774,-0.0007932736413669,-0.0008038406412327,-0.0008613240105677,-0.0009692185625835,-0.0008421179860649,0.0276176528520633,-0.0008401659953799,-0.0006101420365633,-0.0002236794191252
58,1.66,-0.0009019816609844,-0.0008498146899135,-0.0009111240912151,-0.0007774616361866,-0.0007927374680317,-0.0008033598828551,-0.0008605222676713,-0.0009683587792947,-0.0008411479407358,0.0275890722302213,-0.0008399049631735,-0.000609859386757,-0.0002238241999285
59,1.68,-0.0009010315305714,-0.0008492099837488,-0.0009103354256394,-0.0007771452589946,-0.0007923613078393,-0.0008034576216015,-0.0008603305880994,-0.0009682574743341,-0.000841039687134,0.0275611879192807,-0.0008390629872835,-0.0006095572916142,-0.0002241148657737
60,1.7,-0.0009009143589258,-0.0008488944490934,-0.0009098434237373,-0.0007763216542497,-0.0007918298551759,-0.000802612844746,-0.0008595637912699,-0.0009674922260308,-0.0008402939253455,0.0275326919281896,-0.0008391175520749,-0.000609488701668,-0.000223876257281
61,1.72,-0.0008996249416187,-0.0008480302927452,-0.000909618975222,-0.000776216913926,-0.0007914185612101,-0.0008023581117332,-0.0008591960746816,-0.0009670593390257,-0.0008396931962903,0.0275039596882101,-0.0008384081619715,-0.0006091476140563,-0.0002240975714847
62,1.74,-0.0008989119598521,-0.0008478524138851,-0.000909524496099,-0.0007757102263952,-0.0007912309002919,-0.0008014011335869,-0.0008590916145067,-0.0009662532378062,-0.0008396208005846,0.0274756760888893,-0.0008380175427882,-0.0006091156707183,-0.0002243629613348
63,1.76,-0.0008982000351363,-0.0008471534976677,-0.0009089163367516,-0.0007756622513451,-0.0007904427458923,-0.0008014948524254,-0.0008580933119832,-0.0009659602756919,-0.0008391404623518,0.0274485079380796,-0.0008372980554136,-0.0006083482819758,-0.0002244952589774
64,1.78,-0.0008972966082083,-0.0008466842480179,-0.0009086067100428,-0.000774857193851,-0.0007897647750433,-0.0008006282775272,-0.0008577557016969,-0.0009655949026129,-0.0008386715736398,0.0274199690973393,-0.000836739357091,-0.0006088300617129,-0.0002243182706257
65,1.8,-0.0008964303096963,-0.0008463388123777,-0.000908092632562,-0.0007744826952686,-0.0007898877759891,-0.0008004942182551,-0.0008571145457753,-0.0009654990071734,-0.0008383093798655,0.0273922531262995,-0.0008365814395511,-0.000608223610066,-0.0002245375899776
66,1.82,-0.0008954401220295,-0.0008457153679636,-0.000907761817334,-0.0007743847810438,-0.0007892343508985,-0.0007998346416488,-0.0008567834969071,-0.0009648664705957,-0.0008377900552777,0.0273639500210767,-0.0008357382575737,-0.0006082592122172,-0.0002245003156605
67,1.84,-0.0008951268514529,-0.0008457911316211,-0.0009072811704202,-0.0007737213956472,-0.0007889290198047,-0.0007993822539151,-0.0008561635289822,-0.0009640001030003,-0.0008375862295493,0.0273365914373336,-0.0008357732855271,-0.0006078639961062,-0.0002250193453108
68,1.86,-0.0008940189742753,-0.0008449907109789,-0.0009069934200872,-0.0007732463457519,-0.0007883735683027,-0.0007990359873393,-0.0008557812853647,-0.0009635770424715,-0.0008371827861774,0.0273085015136906,-0.0008350707937938,-0.0006078467230857,-0.0002251594547204
69,1.88,-0.0008934540781375,-0.0008448428782208,-0.0009063066060261,-0.0007729619599741,-0.0007883276082755,-0.0007987968769198,-0.000855475962632,-0.0009631493104446,-0.0008367698605447,0.0272809951124484,-0.0008346055298759,-0.0006074317125106,-0.0002248700496231
70,1.9,-0.000892582117913,-0.0008442752097543,-0.0009060346318171,-0.0007724384889647,-0.0007874795125373,-0.0007982444999999,-0.0008546491651001,-0.0009627898684098,-0.0008358482349189,0.0272530532811754,-0.0008340756313302,-0.0006071305992734,-0.0002249807460744
71,1.92,-0.0008919753470815,-0.0008438958971694,-0.0009053532141085,-0.0007722107727784,-0.0007869376638505,-0.0007976127339489,-0.0008543504894345,-0.0009619800515216,-0.0008357578509014,0.027225838192352,-0.0008336675663131,-0.0006068087493295,-0.0002254985096988
72,1.94,-0.0008909096847372,-0.0008438041431349,-0.0009052310368868,-0.0007717167845424,-0.000786396683672,-0.0007971062219488,-0.0008531042229849,-0.0009617582780328,-0.0008351763394474,0.027198052514063,-0.0008330103121043,-0.0006066498739744,-0.0002250825184199
73,1.96,-0.0008903663775104,-0.0008430592313558,-0.0009050474054396,-0.0007711059648004,-0.0007861435427676,-0.0007967464071661,-0.000853092956781,-0.0009614332909553,-0.0008347552440885,0.0271702768265457,-0.0008326307231331,-0.0006064545246675,-0.000225409696678
74,1.98,-0.0008896471756149,-0.0008426062147635,-0.0009045466036463,-0.0007705233483237,-0.0007857876663199,-0.0007962580880109,-0.0008523268251808,-0.0009606101754911,-0.0008346990708322,0.0271435369891199,-0.0008317759493918,-0.0006058454815005,-0.0002257937161911
75,2.0,-0.0008886946634930133,-0.0008422160557015246,-0.0009038949263372471,-0.0007703749511920448,-0.0007852177768342467,-0.0007957556030778571,-0.0008520740305822873,-0.0009600670875339017,-0.0008339973250128274,0.027115944920038024,-0.0008318489473051158,-0.0006058949832335164,-0.0002254687400354183
