,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0010158888030493,-0.0010827795977542,-0.0011137621662397,-0.0009637949380894,-0.0009480343343782,0.0316318216269314,-0.0010088499460709,-0.0013191148809913,-0.0010318524656829,-0.0009822186539368,-0.0009798050152645,0.0080378883147592,0.0013274472428428
1,0.52,-0.001011342781268,-0.0010780795226261,-0.0011089279358321,-0.0009597528052254,-0.0009440506069687,0.0315726875518791,-0.0010045470715835,-0.0013138803601783,-0.0010275501527722,-0.0009780864804924,-0.0009753813576936,0.0080248683755936,0.0013275247474645
2,0.54,-0.0010068089783176,-0.001072959248432,-0.0011034527657491,-0.0009550629643134,-0.0009407614876262,0.0315112803281547,-0.0009998725424021,-0.0013082637999193,-0.0010234728977526,-0.0009737346424218,-0.0009713276925552,0.0080120086138686,0.0013270326513739
3,0.56,-0.0010019883525841,-0.0010678790485011,-0.0010986165256929,-0.0009509668496826,-0.0009368730179221,0.0314523789823447,-0.0009950757315225,-0.0013024666785798,-0.001018526585281,-0.0009693269058985,-0.0009664100584999,0.007998795058602,0.0013272256816719
4,0.58,-0.000997016772674,-0.0010628582487308,-0.0010932760931772,-0.0009472000382989,-0.0009325802143365,0.0313925937876015,-0.0009904888101665,-0.0012967163247743,-0.0010146697594908,-0.0009644511956708,-0.0009618498521792,0.0079863481084203,0.0013268242020843
5,0.6,-0.0009923936929863,-0.0010582274615423,-0.0010878685230734,-0.0009427002175346,-0.0009292565946011,0.0313327309700498,-0.0009858930931657,-0.0012912928019862,-0.0010097111984042,-0.0009603675711111,-0.0009573057445662,0.007973301889819,0.0013271274475432
6,0.62,-0.0009877417134247,-0.0010532405898052,-0.0010828469454942,-0.0009382907801776,-0.0009252628615109,0.031274700964956,-0.0009813686502869,-0.0012859799637805,-0.0010053015931252,-0.0009559710666453,-0.0009528385414734,0.0079608593985244,0.0013266903759984
7,0.64,-0.0009831399553649,-0.0010485281242666,-0.0010777771581519,-0.0009343225125646,-0.0009211413670503,0.0312142441743942,-0.0009766533254666,-0.0012803432103674,-0.0010008259025376,-0.0009514549310362,-0.0009486918801374,0.0079480909837037,0.0013263594324836
8,0.66,-0.0009784411653269,-0.0010437437881147,-0.0010726701311268,-0.0009301494862406,-0.0009170967278971,0.0311557804576206,-0.0009723234930151,-0.0012747760650621,-0.0009964833784136,-0.000946941545405,-0.0009441814188191,0.0079354459999562,0.0013261414827518
9,0.6799999999999999,-0.0009736213988696,-0.0010385262376837,-0.0010676493366293,-0.0009259164753304,-0.0009132775628061,0.031096883063369,-0.0009678292697773,-0.001269440188814,-0.0009922727217447,-0.0009425775927245,-0.0009394735808496,0.0079228051293712,0.0013261078450551
10,0.7,-0.000969086364317,-0.0010338387170403,-0.0010621117408921,-0.0009217656145195,-0.0009094629555028,0.031037915510216,-0.0009630061072104,-0.001263908151841,-0.0009877396676741,-0.000938233627274,-0.0009353658095348,0.0079102788344087,0.0013257007373493
11,0.72,-0.0009642744572264,-0.0010290359868511,-0.0010572982224154,-0.0009176103153902,-0.0009059476377297,0.0309801508973061,-0.0009587512644934,-0.001258112711099,-0.0009835005532388,-0.0009337858126874,-0.0009309127175898,0.0078983115157079,0.0013256779182943
12,0.74,-0.0009593537710286,-0.0010241908132498,-0.0010521167693227,-0.0009135260845538,-0.000901638010403,0.0309212162182917,-0.0009542932449049,-0.0012528392967022,-0.0009796263884934,-0.0009293276678817,-0.0009264333881065,0.0078853876743802,0.0013256147370623
13,0.76,-0.0009552053518557,-0.0010188650765925,-0.00104757664804,-0.0009095743307744,-0.0008980975936835,0.0308619824027056,-0.0009498742129555,-0.0012471606331897,-0.0009750226169372,-0.0009253512931754,-0.0009220452381755,0.0078732580342526,0.0013254473879513
14,0.78,-0.0009503954263397,-0.0010147827000709,-0.0010424553594736,-0.0009056565883953,-0.0008942585153242,0.0308039702874082,-0.0009452304717847,-0.0012419970186854,-0.0009707887988614,-0.0009209701258067,-0.0009177231607749,0.0078607007104409,0.0013247637242654
