,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.0850420133556091,0.1278891327117545,-0.0930766532134008,-0.0869078335886676,-0.0890343773229628,-0.0895971938260651,-0.0920951182955238,-0.1025133917916307,-0.0904345525596889,-0.0901476386136266,-0.0936149523526605,-0.0869393809699111,-0.0459736357904994
1,0.52,-0.0850172849068036,0.1277152310675187,-0.0930462582235702,-0.0868954057855466,-0.0890195882800418,-0.0895802225745842,-0.0920734090286357,-0.1024825102512689,-0.0904168540319261,-0.0901328726522952,-0.0935943387024152,-0.0869260610757754,-0.0459937961683697
2,0.54,-0.0849917613400472,0.1275425119872569,-0.0930163422255576,-0.0868823208442467,-0.0890062405741839,-0.0895642913834417,-0.092049139054804,-0.1024521265036469,-0.090400239593377,-0.0901181559470561,-0.0935730809040759,-0.0869102191113648,-0.0460137733760715
3,0.56,-0.0849665029737851,0.1273664652908188,-0.092986601231384,-0.0868684724372466,-0.0889914889234804,-0.0895481430678507,-0.0920272195629658,-0.1024213323911643,-0.0903826641481542,-0.0901036225033704,-0.0935517722970956,-0.0868962644607683,-0.0460332912680585
4,0.58,-0.0849396846522279,0.1271922574191141,-0.09295581136028,-0.0868557214850315,-0.0889771507355238,-0.0895313743703341,-0.092004321166067,-0.1023903475654662,-0.0903671853058396,-0.0900891798272779,-0.0935310792768821,-0.0868807844773235,-0.0460534108775672
5,0.6,-0.0849148480360183,0.1270163011228648,-0.092923775537646,-0.0868431231047067,-0.0889627795490365,-0.0895150205754672,-0.0919805825264688,-0.1023589354129981,-0.0903504835250771,-0.090072859741879,-0.0935103599679039,-0.0868657133405066,-0.0460729323622865
6,0.62,-0.0848896674210304,0.1268436317574848,-0.0928944865232794,-0.0868290230039017,-0.0889481368463011,-0.0894992894889246,-0.0919567791376173,-0.1023290324727077,-0.0903337485439911,-0.0900585758514776,-0.0934895021539701,-0.0868516789141184,-0.0460925271242739
7,0.64,-0.0848642224609606,0.1266705040387289,-0.0928648959942942,-0.0868154564683653,-0.0889338986228652,-0.0894837324431359,-0.0919334568259005,-0.1022994472444202,-0.0903169329246138,-0.0900445535845041,-0.0934686921057464,-0.0868378865867413,-0.0461119676253043
8,0.66,-0.0848385424589082,0.126496815167155,-0.0928329953536864,-0.0868012531992215,-0.0889198456213444,-0.0894672211859807,-0.0919105559944331,-0.1022681557041157,-0.0903017925011275,-0.0900285945825096,-0.0934475918282565,-0.0868226261863098,-0.0461312946278956
9,0.6799999999999999,-0.0848124653589701,0.1263256375003769,-0.0928029613991432,-0.0867883179925281,-0.0889048521317347,-0.0894509704759008,-0.0918876438671694,-0.102235921525504,-0.0902843531017981,-0.0900133718616298,-0.0934255060416232,-0.086806575133852,-0.0461502172310093
10,0.7,-0.0847871384113808,0.1261545478232153,-0.0927719980680458,-0.086775511917807,-0.0888901430957409,-0.0894342919854834,-0.091864113478856,-0.1022054484109022,-0.0902689083005481,-0.089999708372177,-0.0934053694524256,-0.0867919929016911,-0.0461688733776146
11,0.72,-0.0847613577901933,0.125981014476321,-0.0927408153792267,-0.0867610243241052,-0.0888769618035406,-0.0894197305714262,-0.0918409030057299,-0.1021748994317827,-0.0902520843777019,-0.0899837102266074,-0.0933836534736579,-0.0867789694549741,-0.046187784680083
12,0.74,-0.0847350689285466,0.1258125359114071,-0.0927106407016236,-0.086746598972602,-0.0888634254806008,-0.0894019010220749,-0.091815705846841,-0.1021438552647042,-0.090235355842298,-0.0899685815519875,-0.0933633254399169,-0.0867620446397084,-0.0462062031318079
13,0.76,-0.0847098949062027,0.1256409829527987,-0.092680203113371,-0.0867338400033816,-0.0888484131058959,-0.0893858100373964,-0.0917938613688327,-0.1021125078873507,-0.0902190996966189,-0.0899535626220629,-0.0933415879972589,-0.0867483169495605,-0.0462252480306811
14,0.78,-0.0846830938984178,0.1254691235399376,-0.092649605801209,-0.0867201234782314,-0.08883357408575,-0.0893696491844177,-0.0917698969525625,-0.1020802696715154,-0.0902025431440057,-0.0899378400594321,-0.0933197787439674,-0.0867332777467333,-0.0462430552576212
15,0.8,-0.0846578851194716,0.1252966973892107,-0.0926190625200317,-0.0867057562929111,-0.0888203867599078,-0.0893527371746021,-0.0917465540403251,-0.1020507399005632,-0.0901875468838792,-0.0899228446936343,-0.093298923545134,-0.0867175886910316,-0.0462613607942785
16,0.8200000000000001,-0.0846314689385064,0.1251266944002,-0.092588560286717,-0.0866911817856968,-0.0888061957061286,-0.0893359734926871,-0.0917222736289693,-0.102020093565931,-0.0901711316650507,-0.0899074588663602,-0.0932763877251301,-0.0867019195196912,-0.0462793661611052
17,0.8400000000000001,-0.0846056225500253,0.1249575518402552,-0.0925573011766161,-0.0866762472946809,-0.0887917891419947,-0.0893204831622327,-0.0916985243726828,-0.1019875979843342,-0.090153984713838,-0.0898927466944342,-0.0932555964578105,-0.0866867962937256,-0.0462972570092146
18,0.86,-0.0845801112676385,0.1247923120273414,-0.0925264021420747,-0.0866619472843548,-0.0887773956554763,-0.0893033445197109,-0.0916744238367897,-0.1019553754042701,-0.0901384981609995,-0.0898771817744991,-0.0932349197420322,-0.0866720568761664,-0.0463154443828239
