,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,0.1065629188732256,-0.1943961864865542,-0.1988586134685055,-0.1822400416976649,-0.1900026519671785,-0.1889088570704641,-0.2049627042721101,-0.2082815947838547,-0.1947791758503353,-0.1873417176741829,-0.198623269112502,-0.191487102585665,-0.1425496477312108
1,0.52,0.1062677968906616,-0.1944887519712387,-0.1989485383476236,-0.1823432554700479,-0.1901047304785724,-0.1890077571523365,-0.2050559594365697,-0.2083755920722289,-0.1948778333906689,-0.1874444330071696,-0.1987193662962451,-0.1915869888822115,-0.1426792936375692
2,0.54,0.105976816498239,-0.1945797401759912,-0.1990381608460242,-0.1824444093008408,-0.1902063311172467,-0.1891047955727172,-0.2051487918443655,-0.2084716786456121,-0.1949783032158739,-0.1875467403908756,-0.1988175010790141,-0.1916859291580046,-0.1428089758179881
3,0.56,0.1056830895138145,-0.19467160928033,-0.1991272109757718,-0.1825459260323812,-0.1903073748408927,-0.1892021061025947,-0.2052410869121782,-0.2085650867799349,-0.1950775943257418,-0.1876494082083777,-0.198913132610753,-0.19178502877643,-0.1429381940048433
4,0.58,0.1053926378992431,-0.1947635937722438,-0.1992148930366132,-0.1826464557740699,-0.1904079652455902,-0.1893007847287543,-0.2053340884831786,-0.208660530234701,-0.1951759935570109,-0.1877523606031841,-0.1990091193863561,-0.1918815267196628,-0.1430667986325286
5,0.6,0.1051004730656651,-0.1948541971821953,-0.1993050138207931,-0.1827478386129197,-0.1905084003215581,-0.189397085976854,-0.2054266593333978,-0.2087533839318691,-0.1952744598010793,-0.187853490910561,-0.1991048775273777,-0.1919813812364772,-0.1431943327615263
6,0.62,0.1048108759028655,-0.1949452425550612,-0.1993913822910532,-0.182847547521293,-0.1906089383614069,-0.1894946316956426,-0.2055175119498559,-0.2088462937367246,-0.1953714711597444,-0.1879563644267468,-0.1992005493199876,-0.1920786989545852,-0.1433219721494416
7,0.64,0.1045223416923668,-0.195036542730465,-0.199479680768229,-0.1829472225139048,-0.19070856272988,-0.189591515463606,-0.2056070474543126,-0.2089393290053303,-0.1954703714521133,-0.1880573865333608,-0.199295049557264,-0.1921760003687135,-0.1434491948547386
8,0.66,0.1042292613145044,-0.19512507567797,-0.199567215875664,-0.1830476153124049,-0.1908086978169046,-0.1896881981053703,-0.2056998509547182,-0.2090308211465032,-0.1955671375092382,-0.1881587528526279,-0.1993905773451215,-0.1922745740136862,-0.1435769460018583
9,0.6799999999999999,0.1039443731943267,-0.1952148886154723,-0.1996538007922727,-0.1831454053327332,-0.1909077198847951,-0.189784069211838,-0.2057888250167684,-0.2091226873756633,-0.1956634196516547,-0.1882599560420269,-0.199484654536656,-0.1923690898706867,-0.1437030614975276
10,0.7,0.103720759482162,-0.1953245950815756,-0.1997894783901366,-0.1832649173215775,-0.1910263774943499,-0.1898988047587363,-0.20589970225168,-0.2092362770492266,-0.1957814030685344,-0.1883804923044294,-0.1995996728853968,-0.192485366020052,-0.143836229009748
11,0.72,0.1037992120703356,-0.1955197947606249,-0.2001331603353935,-0.1834614117639648,-0.1912292952841819,-0.1900959554762012,-0.2060949983974439,-0.2094426471258791,-0.1959866733745698,-0.188577987928023,-0.1997983677013589,-0.1926838166638361,-0.143994594678026
12,0.74,0.1039255840388981,-0.1957210569019752,-0.2004997091328554,-0.1836670274749945,-0.1914361664698775,-0.1902997523850512,-0.2062941253470957,-0.2096558255710184,-0.1961977143111302,-0.1887808082424874,-0.2000058219574149,-0.1928875957453014,-0.1441539030548572
13,0.76,0.1040455484902366,-0.1959221046636446,-0.2008639115392232,-0.1838702575656907,-0.191645312436277,-0.1905033604345166,-0.2064941512851372,-0.209869104423158,-0.1964078193192825,-0.1889828509757146,-0.2002127624213009,-0.1930906646089672,-0.1443113899177343
14,0.78,0.1041665998831077,-0.1961238450761543,-0.2012299915702113,-0.184074238361015,-0.191851811695405,-0.1907043764,-0.2066940635727676,-0.2100813297349164,-0.1966179010570687,-0.1891852695895541,-0.2004191937148632,-0.1932934536686643,-0.1444696793580313
15,0.8,0.1042896713589677,-0.1963228256121164,-0.2015939055231025,-0.184276672161103,-0.1920596077636875,-0.1909065660533002,-0.2068936464059082,-0.2102945403309937,-0.1968287543905572,-0.1893880137086614,-0.20062390295523,-0.1934955244719763,-0.144626314058925
