,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.0,-4.5230904706052965e-05,-4.6458742341075907e-05,-5.032187852481021e-05,-4.2545084891146155e-05,-4.2149475988009125e-05,-4.263905790272435e-05,-4.440048271274217e-05,-5.319171458810893e-05,-4.3964259716290095e-05,-4.34324604523491e-05,-4.228318472817545e-05,0.0001246958441928,3.587103405156183e-05,-8.767142243743388e-06
1,0.0266666666666666,-4.51702178193326e-05,-4.645418474514788e-05,-5.0303022951993614e-05,-4.241399421976988e-05,-4.213152171756288e-05,-4.2496631561790584e-05,-4.4332954859618845e-05,-5.311532627585596e-05,-4.388540261172314e-05,-4.33857000428005e-05,-4.220657681683667e-05,0.0001244992802867,3.5755928878393696e-05,-8.669442671326337e-06
2,0.0533333333333333,-4.5013546466757856e-05,-4.629842115257776e-05,-5.009897637092019e-05,-4.230811962223401e-05,-4.2026714163074395e-05,-4.2488291957894645e-05,-4.42001775126597e-05,-5.30706833064073e-05,-4.378106462288596e-05,-4.3287032979237784e-05,-4.2085172675916264e-05,0.0001241903588874,3.5653030689069625e-05,-8.685892502684065e-06
3,0.08,-4.503388045052385e-05,-4.6226249841493184e-05,-4.998366984918955e-05,-4.222885860331356e-05,-4.19305206500825e-05,-4.2437146956945616e-05,-4.423238241454861e-05,-5.283331869960463e-05,-4.371814872205653e-05,-4.3201577144642016e-05,-4.2008379216273144e-05,0.000123856488098,3.5571295597909e-05,-8.677819416499474e-06
4,0.1066666666666666,-4.489410839487984e-05,-4.614871393570211e-05,-4.9934787699720866e-05,-4.217821309286696e-05,-4.183724056558403e-05,-4.229143424135477e-05,-4.4036727359280014e-05,-5.272666942307798e-05,-4.357476845338031e-05,-4.308568945163464e-05,-4.195242885016516e-05,0.000123647610835,3.557527713650077e-05,-8.737539175661908e-06
5,0.1333333333333333,-4.4756969188657575e-05,-4.602622171897445e-05,-4.971084947887737e-05,-4.210482293295296e-05,-4.180154616205728e-05,-4.223764813912329e-05,-4.3944977006929655e-05,-5.267226163324994e-05,-4.345195710937735e-05,-4.307181646137983e-05,-4.185385333167e-05,0.0001233749545297,3.5494151876815035e-05,-8.710105714615779e-06
6,0.16,-4.469396326034416e-05,-4.594071118023323e-05,-4.964402391126582e-05,-4.2037863462303113e-05,-4.1663616294792215e-05,-4.2135691934475105e-05,-4.389032149529517e-05,-5.2522687125896325e-05,-4.333884404129481e-05,-4.2911291063041815e-05,-4.179690586572847e-05,0.0001231771790387,3.5412831180819476e-05,-8.669951377987351e-06
7,0.1866666666666666,-4.461775256860217e-05,-4.579073526411983e-05,-4.952948393522647e-05,-4.193996005153801e-05,-4.157984684332832e-05,-4.198419176374181e-05,-4.380686945592098e-05,-5.245724157132827e-05,-4.332457039316792e-05,-4.290143975620679e-05,-4.1725063925608335e-05,0.0001229311679916,3.5145961943361625e-05,-8.653588531042372e-06
8,0.2133333333333333,-4.455675422946928e-05,-4.573307490538966e-05,-4.941065718869467e-05,-4.185623998477297e-05,-4.155387019928195e-05,-4.194236249699505e-05,-4.366324414492181e-05,-5.231395644407652e-05,-4.329803108129872e-05,-4.275275833888324e-05,-4.1657658569934234e-05,0.0001226681922886,3.5181331757893015e-05,-8.690879440394555e-06
9,0.24,-4.442369416933655e-05,-4.5687589479454614e-05,-4.935784518542068e-05,-4.17266838670343e-05,-4.1398795787257114e-05,-4.188604996589006e-05,-4.369355579806771e-05,-5.224376931818825e-05,-4.313345277842049e-05,-4.277401142501026e-05,-4.157208714605614e-05,0.0001221910689289,3.508887522331889e-05,-8.577658608069994e-06
