origin_code,destination_code,sectors,patent flows
1.0,1.0,1,114158.69674412823
1.0,1.0,2,33069.213510269314
1.0,1.0,3,22103.022252111197
1.0,2.0,1,10790.192744884622
1.0,2.0,2,3634.920348401575
1.0,2.0,3,2705.4326046202636
1.0,3.0,1,13354.120135288784
1.0,3.0,2,4425.391946390501
1.0,3.0,3,3459.974935785689
1.0,4.0,1,5214.068936340031
1.0,4.0,2,1584.4664752630026
1.0,4.0,3,1530.6484256460917
1.0,5.0,1,3122.484546753006
1.0,5.0,2,1341.913847338851
1.0,5.0,3,1251.4148926209646
1.0,6.0,1,583.948482608273
1.0,6.0,2,219.53907993952797
1.0,6.0,3,187.76457701770244
1.0,7.0,1,10750.37533077144
1.0,7.0,2,4787.5331028942455
1.0,7.0,3,2854.81547219762
1.0,8.0,1,5012.491619371659
1.0,8.0,2,1312.5819408939735
1.0,8.0,3,1384.3152184112805
1.0,9.0,1,517.5630947766037
1.0,9.0,2,374.05409386416926
1.0,9.0,3,222.47522231881356
1.0,10.0,1,2592.0870397559593
1.0,10.0,2,1382.8358832225151
1.0,10.0,3,1075.0044163279215
1.0,11.0,1,666.4199474209266
1.0,11.0,2,609.5351448357119
1.0,11.0,3,310.28098500381606
1.0,12.0,1,2214.9256529060076
1.0,12.0,2,861.0411580606913
1.0,12.0,3,554.6350754998823
2.0,1.0,1,29767.074018134277
2.0,1.0,2,5775.578832871116
2.0,1.0,3,5594.670024422879
2.0,2.0,1,29046.50863098234
2.0,2.0,2,5420.708710942966
2.0,2.0,3,4957.297661604952
2.0,3.0,1,14356.954340953556
2.0,3.0,2,3666.5581653133136
2.0,3.0,3,3311.3178501027905
2.0,4.0,1,6661.730401346039
2.0,4.0,2,1791.084815305168
2.0,4.0,3,1618.7447308487997
2.0,5.0,1,3522.2953549033596
2.0,5.0,2,1491.3331199257814
2.0,5.0,3,1313.2957810170808
2.0,6.0,1,528.584801070486
2.0,6.0,2,185.50736137183057
2.0,6.0,3,154.3124897411376
2.0,7.0,1,6177.994228977942
2.0,7.0,2,2905.0898746792705
2.0,7.0,3,2178.779530752402
2.0,8.0,1,4510.720239060463
2.0,8.0,2,1402.5584370065892
2.0,8.0,3,1369.848793865461
2.0,9.0,1,1369.8933317501048
2.0,9.0,2,764.8772566722023
2.0,9.0,3,474.4826232439327
2.0,10.0,1,1461.544455129792
2.0,10.0,2,1044.6543265193245
2.0,10.0,3,764.4838014960461
2.0,11.0,1,970.098646289163
2.0,11.0,2,894.3210394677105
2.0,11.0,3,540.0269005301353
2.0,12.0,1,1803.947120543247
2.0,12.0,2,640.6612322814124
2.0,12.0,3,493.1077057595066
3.0,1.0,1,31138.1414404015
3.0,1.0,2,2466.779282048527
3.0,1.0,3,5153.698439199847
3.0,2.0,1,7296.410114720971
3.0,2.0,2,1033.111671894164
3.0,2.0,3,1445.9894947008788
3.0,3.0,1,217182.6622955461
3.0,3.0,2,74309.67361127633
3.0,3.0,3,62023.55145931792
3.0,4.0,1,6788.386465872507
3.0,4.0,2,992.8121583160664
3.0,4.0,3,1323.1012696759688
3.0,5.0,1,482.65196307387464
3.0,5.0,2,179.02796598917848
3.0,5.0,3,141.4054715252337
3.0,6.0,1,319.1400138730213
3.0,6.0,2,56.45468197358032
3.0,6.0,3,66.02084069059399
3.0,7.0,1,1901.762737506092
3.0,7.0,2,746.0386766359088
3.0,7.0,3,509.4148806345904
3.0,8.0,1,8194.749252076721
3.0,8.0,2,888.5500982473875
3.0,8.0,3,1674.2362887408065
3.0,9.0,1,138.87423193317
3.0,9.0,2,95.43654573565146
3.0,9.0,3,41.3099284929613
3.0,10.0,1,162.57903345132624
3.0,10.0,2,100.8337608365647
3.0,10.0,3,53.865040882325935
3.0,11.0,1,52.456870311999914
3.0,11.0,2,72.21692523000486
3.0,11.0,3,37.122624313472066
3.0,12.0,1,694.7593830243256
3.0,12.0,2,166.40968343782555
3.0,12.0,3,170.80562334422666
4.0,1.0,1,308.68152392958774
4.0,1.0,2,78.63565684140781
4.0,1.0,3,43.01405590063698
4.0,2.0,1,61.88841579289283
4.0,2.0,2,18.051347344514436
4.0,2.0,3,8.539880330928337
4.0,3.0,1,69.80192133813726
4.0,3.0,2,27.555418325363803
4.0,3.0,3,11.941379136413216
4.0,4.0,1,5681.036169381428
4.0,4.0,2,6400.578937563021
4.0,4.0,3,2427.9984681631195
4.0,5.0,1,13.605280626143538
4.0,5.0,2,8.267164423030684
4.0,5.0,3,2.607187281653594
4.0,6.0,1,12.055827534470394
4.0,6.0,2,13.532351862379388
4.0,6.0,3,5.123692448662621
4.0,7.0,1,38.722393822595336
4.0,7.0,2,12.500873145125738
4.0,7.0,3,4.158953869371706
4.0,8.0,1,31.216589504794765
4.0,8.0,2,8.097014364918113
4.0,8.0,3,6.854629321039309
4.0,9.0,1,12.208809157739148
4.0,9.0,2,4.578743222531355
4.0,9.0,3,2.7033147125273684
4.0,10.0,1,9.23442069861152
4.0,10.0,2,4.005305329727381
4.0,10.0,3,1.87608360557798
4.0,11.0,1,2.949280731467752
4.0,11.0,2,1.0866880724437018
4.0,11.0,3,0.4981543383924655
4.0,12.0,1,31.628198403709444
4.0,12.0,2,27.867502452680743
4.0,12.0,3,5.528069920772374
5.0,1.0,1,99.06096284374217
5.0,1.0,2,22.001414207477147
5.0,1.0,3,17.129464572963908
5.0,2.0,1,40.4799228956996
5.0,2.0,2,10.824866662360527
5.0,2.0,3,9.116072016465012
5.0,3.0,1,23.567347032222575
5.0,3.0,2,7.8919511012338255
5.0,3.0,3,5.475763923509667
5.0,4.0,1,25.77190367793989
5.0,4.0,2,6.633830819700728
5.0,4.0,3,3.9214594040888886
5.0,5.0,1,1358.8798595657902
5.0,5.0,2,1091.3532572117588
5.0,5.0,3,445.5355989007414
5.0,6.0,1,2.507947581340753
5.0,6.0,2,1.9749862330162593
5.0,6.0,3,0.8122165038347811
5.0,7.0,1,30.35912902458772
5.0,7.0,2,10.0687865256013
5.0,7.0,3,6.164518301648852
5.0,8.0,1,6.83223638513031
5.0,8.0,2,0.9313762545083188
5.0,8.0,3,0.8714295541496966
5.0,9.0,1,4.457885048610219
5.0,9.0,2,1.255671974374334
5.0,9.0,3,1.711184798661293
5.0,10.0,1,25.70886922478177
5.0,10.0,2,8.980680882332052
5.0,10.0,3,5.319069206149456
5.0,11.0,1,10.016110950660742
5.0,11.0,2,1.4729772851036165
5.0,11.0,3,3.337144741784406
5.0,12.0,1,10.969764833634557
5.0,12.0,2,3.3072241429725273
5.0,12.0,3,2.2573446084731783
6.0,1.0,1,56.593796125995496
6.0,1.0,2,74.63830092804527
6.0,1.0,3,52.19280402290978
6.0,2.0,1,22.498515077498997
6.0,2.0,2,37.042730632078154
6.0,2.0,3,21.577967764832024
6.0,3.0,1,14.36372262642318
6.0,3.0,2,24.716660709805748
6.0,3.0,3,15.358049768015071
6.0,4.0,1,11.492203604643992
6.0,4.0,2,25.7329434396278
6.0,4.0,3,15.077291688565182
6.0,5.0,1,14.743870838296909
6.0,5.0,2,23.66180795174935
6.0,5.0,3,16.875273869524445
6.0,6.0,1,557.2574807521672
6.0,6.0,2,1109.256793737475
6.0,6.0,3,669.7060458965776
6.0,7.0,1,17.088364192297192
6.0,7.0,2,28.84264073263127
6.0,7.0,3,13.724511177162336
6.0,8.0,1,8.156724538820129
6.0,8.0,2,7.69355928016248
6.0,8.0,3,5.540088587028555
6.0,9.0,1,3.435477191623691
6.0,9.0,2,12.02298328983581
6.0,9.0,3,5.353840615162014
6.0,10.0,1,6.35718000832434
6.0,10.0,2,11.906400557410322
6.0,10.0,3,5.133698454250018
6.0,11.0,1,5.036227409849775
6.0,11.0,2,17.052131944087183
6.0,11.0,3,11.604859203176416
6.0,12.0,1,6.04396094309826
6.0,12.0,2,9.676286192430872
6.0,12.0,3,5.616112647439943
7.0,1.0,1,3674.563553612603
7.0,1.0,2,636.8247207204166
7.0,1.0,3,350.2513390895542
7.0,2.0,1,578.5135326833381
7.0,2.0,2,195.08384922557596
7.0,2.0,3,85.45668076070612
7.0,3.0,1,359.6750886576271
7.0,3.0,2,188.37553000346753
7.0,3.0,3,75.82989928797268
7.0,4.0,1,175.47362782230456
7.0,4.0,2,65.59455615585102
7.0,4.0,3,31.473830369347027
7.0,5.0,1,130.05090436348638
7.0,5.0,2,53.256743367425344
7.0,5.0,3,30.86678831502164
7.0,6.0,1,7.834579225421636
7.0,6.0,2,3.244261163270904
7.0,6.0,3,1.629520374967763
7.0,7.0,1,3436.235598027986
7.0,7.0,2,609.5454771896316
7.0,7.0,3,379.1483313432121
7.0,8.0,1,108.08534501859096
7.0,8.0,2,46.31666900559944
7.0,8.0,3,23.974504658403777
7.0,9.0,1,27.685246070579243
7.0,9.0,2,15.660762255518856
7.0,9.0,3,8.680845107180906
7.0,10.0,1,99.9712153756956
7.0,10.0,2,65.24347705065573
7.0,10.0,3,29.9594652938958
7.0,11.0,1,35.81936731676115
7.0,11.0,2,27.76158306338689
7.0,11.0,3,10.668630844109982
7.0,12.0,1,100.85992916656286
7.0,12.0,2,45.23409349335326
7.0,12.0,3,19.2610404821753
8.0,1.0,1,3697.326325476016
8.0,1.0,2,268.5325385500688
8.0,1.0,3,509.54030057689346
8.0,2.0,1,526.4828909660475
8.0,2.0,2,79.74873568441501
8.0,2.0,3,89.11090846454262
8.0,3.0,1,1995.4098932581549
8.0,3.0,2,195.03697831470544
8.0,3.0,3,299.52767420051424
8.0,4.0,1,1290.9580320057769
8.0,4.0,2,152.35519118693534
8.0,4.0,3,157.14258809405106
8.0,5.0,1,118.48698927324952
8.0,5.0,2,26.045221134571687
8.0,5.0,3,15.830055937053409
8.0,6.0,1,78.43725237960672
8.0,6.0,2,10.56674628024138
8.0,6.0,3,9.485797258519254
