,Change,GPDIFF_weight,GROWTH_weight,KM_weight,RD_weight,RP_weight,SRDUS_weight,SRGDP_weight,SINNOVPATUS_weight,TO_weight,SPFLOW_weight,UUPCOST_weight,SINNOVPATEU_weight,DOMPATINUS_weight,DOMPATINEU_weight,TE_weight
0,-90,0.0040375086904687486,0.0047943574775561005,0.005880149493876453,0.004237084497363627,0.004293029774289598,0.003515257492698249,0.004035900609159298,0.006708989881086028,0.005141162470031626,0.019931127852155932,0.0037762729327423775,0.004821348107145403,0.004028688623139432,0.004034932463525251,0.00459119303099459
1,-80,0.004024138228810423,0.0048061778496266095,0.004490305837689811,0.004184271247442705,0.004248449301594239,0.0035252757775989674,0.004022620404112851,0.008380405837908406,0.005411562658042865,0.013458187985984665,0.0038408022605228593,0.004528517011513693,0.004011012246681428,0.004021762279089793,0.004333398939812031
2,-70,0.0040108585264735175,0.004931997054284977,0.004414099011818759,0.004230821099771491,0.004204619422924276,0.003533968779557205,0.0040094025590730635,0.004503932441828492,0.005383351786797717,0.010911967901670094,0.003914629270820375,0.004228449907019779,0.003992027505710746,0.004008646388632519,0.0042773359120198305
3,-60,0.0039976714047780665,0.004598245207228078,0.0043376243169255,0.00420019760136506,0.004161598040028463,0.0036033221823138966,0.003996351148591489,0.004056377908717373,0.00545390150133641,0.010285464777487784,0.00394642313410573,0.0040268879220843705,0.003972068720378534,0.003995547676261758,0.004142864138977465
4,-50,0.003984546854913718,0.0043028833481058865,0.0042626699088063776,0.004095018406595617,0.004119402296190802,0.003660546935808963,0.003983375101279271,0.004060142189250624,0.004574465524804215,0.011338952998723019,0.003951493186152179,0.004012261214367158,0.0039601269534958695,0.003982751943804537,0.004070751634382158
5,-40,0.00397153748246657,0.004153822050009007,0.004189756750558695,0.004035235205243692,0.004077985053361117,0.003698706701946835,0.003970539857058093,0.0040200497405725785,0.004271254881768075,0.005314203460387977,0.003950444594593662,0.003999507117545648,0.003941815029996197,0.003970032686374173,0.004048229683470381
6,-30,0.003958582689370113,0.004062873045294267,0.004119120764766612,0.003990406101547641,0.004037179092969513,0.0037235229008827555,0.003957832092939195,0.004003212082733327,0.004134743806589981,0.004646457986980179,0.003945721235670738,0.003979617238497663,0.003927167055552819,0.003957415294255134,0.0040199993331622354
7,-20,0.003945739420194946,0.004001314991170467,0.004050688305143911,0.003951606885898846,0.003997606831152069,0.00371996766194053,0.003945163679434995,0.003969710476206981,0.004045705297693761,0.00428346355633525,0.0039385781146835394,0.003956933878615159,0.003917242139494589,0.00394492645115758,0.003988264182880291
8,-10,0.003932972610154003,0.0039559085157047655,0.0039844500576863146,0.003944048780030673,0.003958579657112693,0.0038152557594579744,0.003932709763224197,0.003942868372919699,0.0039774422628082815,0.004064393443373084,0.00392988879797755,0.003937575570984157,0.003914320763963852,0.003932583545483299,0.003954725479454702
9,0,0.003920272400564793,0.003920295180079182,0.003920274975720662,0.003920274975720662,0.003920274975720662,0.003920288380988881,0.003920284098949302,0.003920288694516481,0.003920274975720662,0.003920281797392708,0.003920293504170196,0.003920290183830446,0.003920290655735492,0.003920270426121513,0.003920274975720662
10,10,0.003907686676514731,0.0038910183406970548,0.0038581737093471347,0.0038850542515632127,0.0038827484979876105,0.004030938960256721,0.003908001036160926,0.0039004637953132374,0.0038698007849713497,0.003807225598802432,0.003909987182963493,0.0039043377210711797,0.003936842038546466,0.00390803007270145,0.003885508904095375
11,20,0.003895158611379782,0.003866016951976295,0.0037979190941172187,0.003851363818021027,0.0038458849924544298,0.004149271056141412,0.0038957638637867093,0.0038824709694846586,0.0038237499062813538,0.0037485041178647333,0.0038993093267042688,0.00388927491247023,0.00392685180172449,0.00389593495167584,0.0038507288477205516
12,30,0.003882706630688641,0.003844021434767854,0.003739559228284342,0.003819396571355614,0.003809728622481982,0.004283390895514636,0.003883614634616644,0.0038658205352380555,0.0037808441512508376,0.003706473668695969,0.0038882057522119074,0.003874949893132445,0.003920539135351602,0.003883828696390175,0.0038161633964182927
13,40,0.003870343053863464,0.003824170013585823,0.0036829211560353604,0.0037892511344644352,0.0037742443737732068,0.004444853908838705,0.0038716708101629595,0.003850119126911924,0.0037402627019946753,0.0036570158999724277,0.0038769976049932257,0.0038609697438509146,0.0039677370897314825,0.003871804500511622,0.0037818579113468144
14,50,0.003858060305399283,0.003805955975598398,0.0036279836313428578,0.0037605874709553616,0.003739383368995358,0.004656208322144189,0.0038597803757200165,0.0038353160139581364,0.0037015999376821276,0.003593394481179924,0.003865659463402096,0.003847511962582649,0.004087611390518055,0.0038597935342612865,0.0037347021116287604
15,60,0.003845856580011951,0.003788944844533539,0.003574648312429967,0.003733253751393168,0.0037052061504303764,0.00498238498566365,0.003847928672895684,0.003820938533593591,0.003664381770181581,0.00352823217305324,0.0038541493320830406,0.0038343534700529583,0.004029815398972323,0.0038479665067417974,0.003701244697703666
16,70,0.0038337044016980627,0.0037729144781407354,0.0035228480798523507,0.0037070485550012317,0.003671642305826445,0.007834039193283559,0.003836139350114822,0.0038071609373092133,0.00362850438604438,0.0034418735157561186,0.003842658959587806,0.0038214186110635514,0.003979025504391959,0.0038361176547638412,0.00366824644233431
