,Change,GPDIFF_weight,GROWTH_weight,KM_weight,RD_weight,RP_weight,SRDUS_weight,SRGDP_weight,SINNOVPATUS_weight,TO_weight,SPFLOW_weight,UUPCOST_weight,SINNOVPATEU_weight,DOMPATINUS_weight,DOMPATINEU_weight,TE_weight
0,-90,0.00011657148844787582,0.00010423204380361021,4.907814912273282e-05,6.619354324331563e-05,0.00012398142846506232,8.822478884011395e-07,0.00011654380942579215,0.08477525942019148,6.871923805209953e-05,0.0001390091579785391,9.836890370609241e-05,5.108701974751713e-05,1.6073836245111965e-07,0.00011360037483816109,0.00014924236814631143
1,-80,0.00011618248490415725,0.00012876183951226328,0.00012541471249841976,9.068998106388924e-05,0.00012269429971432068,1.3071935960576567e-06,0.00011616241416902125,0.05708517127611586,0.00011052425642758766,8.867002513867927e-05,0.00010299541533144113,3.921901501739917e-05,4.354256680819955e-09,0.00011332454417964426,0.00014187471610488907
2,-70,0.00011580148751720916,0.0001643017523699533,0.00012575529535983754,0.00010763419412317421,0.00012141576236195536,2.0150025788623223e-06,0.00011578212235987935,0.004455731085583078,0.00015719139416335044,0.00010306379812916549,0.00010815198092522951,3.4685760696249566e-05,2.5304315404212856e-07,0.00011320614319248054,0.00014710748545514727
3,-60,0.0001154199414281233,0.00015144696840246598,0.0001243876655511478,0.00010652640697121511,0.00012016996325800023,3.496219155413471e-06,0.00011540157204121845,0.0010515306967561339,0.00020712441875038852,9.250127053870047e-05,0.00011101087031241236,5.4142317990731204e-05,1.6867368916045445e-06,0.00011311998271753339,0.00013203070370883924
4,-50,0.00011504075757645362,0.00013307769657771389,0.00012259494381379994,0.00010781378505474118,0.00011894646805905311,2.316952083174775e-05,0.00011502352941829929,0.0010040617759873483,0.00015011752339815241,0.00011729669237880766,0.0001121806919106991,6.922185884763645e-05,5.4380746497770955e-06,0.00011308495898329336,0.00012034878107852978
5,-40,0.00011466581801152454,0.0001247441659242892,0.00012069201468256617,0.00011159684015062388,0.00011774639576304862,3.682584727748485e-05,0.00011465277632202022,0.0006703308436008619,0.00013032684968374963,0.00016632270190601538,0.00011283908392936543,9.200358392849369e-05,1.2798008898522756e-05,0.000113078161142014,0.00011827391309378328
6,-30,0.00011428868536161689,0.00011996789073124382,0.00011876785630737872,0.0001148688793304833,0.00011651080441627473,5.262900840403458e-05,0.00011428125904617412,0.00045620699585358397,0.00012275942989507617,0.00014667305803297155,0.00011316747607221122,0.00010988956956933373,2.5510898865938748e-05,0.00011310508766032726,0.00011679831689151179
7,-20,0.00011391912536767359,0.00011691613288239747,0.00011686787300451517,0.00011602310735217755,0.00011541557205294282,4.96165583849464e-05,0.00011391091233045504,0.00027175885367619065,0.0001184532868410262,0.00013311431348462326,0.00011329183999922077,0.00011151589084245202,4.531296630774083e-05,0.00011313233912916126,0.00011551760664829862
8,-10,0.00011355267290686769,0.00011477618098681012,0.00011498011222976526,0.00011602246192556747,0.00011429363804755245,0.00010340893720382175,0.00011354818247241916,0.00017138626336595506,0.0001154771671132658,0.0001224187042529162,0.00011328438325660882,0.00011254142434868563,7.402320269748875e-05,0.00011316118050693745,0.00011432786569746654
9,0,0.00011318684180942596,0.00011318589378763351,0.00011318261400084224,0.00011318261400084224,0.00011318261400084224,0.00011318469572801284,0.00011318604421073343,0.00011318279118880497,0.00011318261400084224,0.00011318374537512843,0.00011318476142033556,0.0001131851458718051,0.00011318795505256936,0.00011318515245813026,0.00011318261400084224
10,10,0.000112822133654738,0.00011193891670961775,0.00011140973794691017,0.00010777631985295026,0.0001120995696229152,0.00012341934499293352,0.00011282792961674634,7.762614552997128e-05,0.00011128948387062171,0.00010405527975273405,0.00011302544364997893,0.00011357395156592201,0.0001637179417045323,0.00011319160307965545,0.0001120806382769439
11,20,0.00011245824277911266,0.00011092262545584194,0.00010967641051886029,0.00010104958835592525,0.00011103713181398875,0.00013284495496655385,0.00011247042049618876,5.494170573323762e-05,0.00010966093465202884,9.655207844867172e-05,0.00011281373178664057,0.00011379563928615876,0.00018420381563891407,0.0001131693607427159,0.00011099451446909328
12,30,0.00011210226568713343,0.00011006226997178876,0.00010802308439274559,9.363557815776932e-05,0.00010999051891343481,0.00014348386691526006,0.0001121196555358191,3.993894379538993e-05,0.0001082020675550219,9.008374065272223e-05,0.00011258857549174016,0.00011388775993407089,0.0002453608349433611,0.00011313218980677246,0.00010994817496968198
13,40,0.00011173987334292608,0.00010931394077736324,0.00010639978051471576,8.602025236565396e-05,0.00010895286203529691,0.00015758847011995204,0.00011177104157755852,2.970110105915494e-05,0.00010686388669228883,7.963000843238663e-05,0.00011232687028167268,0.00011389579708238689,0.00025016425645636964,0.00011307223922600303,0.00010892055246530517
14,50,0.00011138845182661068,0.00010865287645270699,0.00010481962063039891,7.854896911080683e-05,0.00010795484864494652,0.0001793929220391533,0.00011141312452809507,2.2530043681176897e-05,0.00010562112484623007,6.001842477298433e-05,0.00011205302116567588,0.00011381672460193154,0.0002534312605322148,0.00011299563213654363,0.00010725369054380097
15,60,0.00011103699589558926,0.00010805325125845952,0.00010328306362846564,7.144922177171255e-05,0.00010697215012897466,0.00022142904833413887,0.00011108163383094938,1.739147015178835e-05,0.00010445355539139112,4.412538857094374e-05,0.00011176463737633076,0.0001137081454519339,0.00021644552223631643,0.00011288284826197404,0.00010628710850066014
16,70,0.00011068620707936883,0.0001075037267635292,0.00010179894738115553,6.484166355831857e-05,0.00010600328440029003,0.0007217986195105169,0.00011074438401050704,1.3630603672541381e-05,0.0001033383606354612,4.751470901552925e-05,0.00011146067065909557,0.00011355037640046404,0.00024316711384749127,0.00011275245186325434,0.00010534038537468895
17,80,0.00011033730061193854,0.00010698799794826592,0.00010034545712414214,5.8784222620355843e-05,0.00010505156976967086,0.0007384967205716143,0.00011039659684347714,1.0828084212875917e-05,0.00010227525522626764,5.138152578396468e-05,0.00011115855538664612,0.00011335934473222673,0.0007217370112843582,0.00011257491436785319,0.00010440718312655977
18,90,0.00010999271916193058,0.00010650574106653164,9.89375100480352e-05,5.329145837617875e-05,0.00010411388636909532,0.0006600936252737434,0.00011007387675201835,8.706913971139417e-06,0.00010124404455165109,5.5708412830599535e-05,0.00011084288791755604,0.00011315039117284848,0.0009005882534269287,0.00011245655825912595,0.00010347281802155363
