,Change,GPDIFF_weight,GROWTH_weight,KM_weight,RD_weight,RP_weight,SRDUS_weight,SRGDP_weight,SINNOVPATUS_weight,TO_weight,SPFLOW_weight,UUPCOST_weight,SINNOVPATEU_weight,DOMPATINUS_weight,DOMPATINEU_weight,TE_weight
0,-90,0.015092826238736272,0.010514634195834545,0.005840104885159303,0.0006804000020297565,0.0160904277871409,0.07307599857161569,0.015146700836161249,0.007575878397111216,0.011215176232537951,0.013590346621829548,0.015230813804214035,0.013571832130212206,0.011972435413609435,0.015105208665122537,0.013385102417708501
1,-80,0.015042991768617158,0.010282111404286557,0.01665391292260314,0.0008712567975208763,0.015903678436065855,0.06915129608088971,0.015094334801361848,0.003893778387025869,0.009656243381202202,0.013495631411038473,0.015124934063820823,0.014451833446626972,0.01203249395190355,0.015056305397290158,0.013747446353631924
2,-70,0.01499321204420137,0.010040566239340031,0.0164580877055222,0.0011122449607911065,0.0157304748888519,0.06310056604774873,0.015041809904104711,0.01483312246824625,0.009679294600086387,0.013626013877448443,0.015043192082848517,0.014661059144649604,0.012143320769237883,0.015003887578529027,0.013938214666304318
3,-60,0.014943896319224057,0.011543706549536356,0.01619420669293271,0.0017836618974729468,0.015564430431735658,0.055661620310218235,0.014988418208578717,0.015045141802054867,0.009706640413404789,0.013669961377297186,0.014975496818934226,0.01511822027975054,0.01231356223624481,0.014953414962993437,0.014799957135903633
4,-50,0.014895080741562894,0.01289153612055601,0.015923310583554395,0.002902046889577403,0.015403661462681843,0.04812570690503183,0.014934776093512925,0.014918606202172014,0.012986347150460566,0.013362744203027908,0.014915150017523342,0.015036500579260032,0.012549225791046364,0.01490271423567745,0.015126879114458033
5,-40,0.014846269230017873,0.013626205739904777,0.015655574762647145,0.004495179014061254,0.015247279988580501,0.040170185927623406,0.01487975449923374,0.01486523219041765,0.014111477273411973,0.014069089076898456,0.014859106786991585,0.014905589813114462,0.012856451325961178,0.014852925828386243,0.015108057855637362
6,-30,0.014798234642923628,0.014071963949203289,0.015394238428666421,0.006550356510420639,0.015099538096233623,0.03235442485671308,0.014824376703071629,0.0147366071234613,0.014497403419133414,0.014306326888953193,0.014805501777548347,0.014791034023412718,0.01321259680095153,0.014803013642975187,0.01502023833905291
7,-20,0.0147500657818571,0.014352471277754238,0.015140145667299666,0.009005736478690018,0.014944957506574635,0.023472513473246425,0.014768741809874763,0.014716173732788072,0.014641530714238486,0.014461573813952081,0.01475410422956231,0.014746652816497294,0.013637232264974826,0.014753633530614789,0.014907105125432384
8,-10,0.014702136883780557,0.01453527573533091,0.01489530223099979,0.011751398803918366,0.014798141604620042,0.01926296545957256,0.014711828795820371,0.014688671910141497,0.014677196464384007,0.014571911486611654,0.014704064782521465,0.01470105337330504,0.014120342756474294,0.014703917511815413,0.014783129554999197
9,0,0.014654720423527568,0.014654680301958944,0.014655031438706482,0.014655031438706482,0.014655031438706482,0.014654804937493979,0.01465479058597569,0.014654925587979309,0.014655031438706482,0.014654951332020974,0.01465478872874225,0.014654723908949105,0.01465458219272495,0.01465486993023587,0.014655031438706482
10,10,0.014607508898039237,0.014732007685960082,0.014423139326521874,0.017595812125079175,0.014514066407827946,0.011039495566371533,0.01459692751932334,0.014617407310075058,0.014598811184163549,0.014718883806463473,0.014606188623005275,0.014608379016618338,0.015231709676102006,0.014606161902543198,0.014524500363513012
11,20,0.014560931127769102,0.014780003425268876,0.014199140495358895,0.02047836537667787,0.014375971101034748,0.008291931470997379,0.014539003504497054,0.014577981598699295,0.014521669000843337,0.014777584100170368,0.014558579714665225,0.014561792796185836,0.015975081009241592,0.014558028600292448,0.014395030793292012
12,30,0.014514235686023308,0.01480720303449947,0.013980347839452631,0.02323099355756599,0.014240721530516587,0.006215330552640705,0.01448032965541191,0.014537037470320412,0.014431347627174728,0.014823841280441289,0.014510980001024763,0.014515351171203693,0.016214509919917425,0.014510286256969337,0.014264558829795241
13,40,0.014468254235899756,0.014819407688651198,0.013768764306866894,0.025808037719561656,0.01410887807597033,0.004651995196500687,0.014420865055890955,0.014496303476758942,0.014333052581198526,0.014878583245236495,0.014464083177129274,0.014469180532931223,0.016983007571941117,0.014462934930576987,0.014135949473580049
14,50,0.01442215819860335,0.014820220062709452,0.013563586074029268,0.028183754755025693,0.013977961775974967,0.00345703887009846,0.014361929943424155,0.014453340401659376,0.014228946654449242,0.01505933593868322,0.014417740636317792,0.014423941750469372,0.01661337250896099,0.014415872945454756,0.014005961370576765
15,60,0.014376455712247617,0.014812633045597937,0.01336459839301329,0.0303485938165585,0.013849722115551083,0.002504934392887959,0.014301436351296808,0.014409972922757407,0.014121460607406908,0.014769738746295275,0.014371528713305454,0.014377801321535672,0.016936041934354565,0.014369362386353442,0.013881540362582956
16,70,0.01433115330167564,0.014798450903016326,0.013170883823337219,0.03230365197804735,0.013724141752686424,0.00025946854148975994,0.014241315916260155,0.014366496651747357,0.014012001368628573,0.014855630544188713,0.01432603188273096,0.014332365244415586,0.0183650922662392,0.014323528728971954,0.013757612985554933
17,80,0.014286181599509815,0.01477913518272032,0.012983115001075915,0.034056242569406675,0.013600718438509164,0.000202512883498568,0.014181275878062585,0.014323523386466593,0.013901472891292326,0.014942580831846566,0.014280903474554877,0.014287563262479654,0.018762692506850386,0.014279347273967404,0.01363528249040947
18,90,0.014241256043832187,0.01475586892786981,0.012800246735859706,0.03561823734214784,0.013479759737665234,0.00014371854139633513,0.014119982598906263,0.014280246856348584,0.013790816832240035,0.015030961057042798,0.014236136801566273,0.014242447294838858,0.018990009645021462,0.014231877731997843,0.013516369043971709
