,Change,GPDIFF_weight,GROWTH_weight,KM_weight,RD_weight,RP_weight,SRDUS_weight,SRGDP_weight,SINNOVPATUS_weight,TO_weight,SPFLOW_weight,UUPCOST_weight,SINNOVPATEU_weight,DOMPATINUS_weight,DOMPATINEU_weight,TE_weight
0,-90,0.0032357970603912184,0.0028219884862040984,0.0010331956597142674,0.0068943401798914564,0.003439264452428135,0.00017652877976919498,0.0032308028714853965,0.0007438714602800267,0.00299674718004472,0.002464088336970266,0.0031739858277108806,0.0015243584147632246,0.004692240058168319,0.003221760825385004,0.0027722730028072228
1,-80,0.003225076122049212,0.002938584746630039,0.003580524841946434,0.00678965765252343,0.003405380760718244,0.00021542241357754677,0.003220294262393499,0.0007523680236212077,0.0029631583829411363,0.0019589142442263947,0.00319116710516781,0.002215712428887295,0.004632145225883404,0.0032116955936005113,0.0027906414396422687
2,-70,0.003214439160782656,0.0030883377674626243,0.003531490538178512,0.006357861031999413,0.0033705483351509267,0.00030836891873058553,0.003209894319685422,0.002166560469231271,0.003013148141145266,0.0019013923389355452,0.0031926188402964903,0.0025977255735782274,0.004543757609594797,0.0032022124634540103,0.002741449710219777
3,-60,0.0032038650815632997,0.0031727559942341206,0.003473413593852357,0.006153551387539602,0.0033359588781776313,0.0004289461786691659,0.003199684073620555,0.002855608254584787,0.0031613102257432835,0.0017788401064737676,0.0031887545929270436,0.0028759169370308406,0.004426476406739675,0.0031930047350124755,0.00296320723085691
4,-50,0.003193349909491704,0.003182470462102735,0.00341464723483316,0.005893396935197659,0.00330195208098445,0.0006164278476993684,0.003189602967880983,0.002817559804736796,0.0032738215273262414,0.0013036777555528371,0.0031836696709890686,0.0028963245608873613,0.0042794701841440425,0.003184162468495607,0.0031573007967475664
5,-40,0.0031829220183704735,0.0031790775485602734,0.0033569051801052847,0.005392640601133538,0.0032686068324690952,0.00094776329970088,0.0031797306873818324,0.002886223690455948,0.003257664860614984,0.003104760094850301,0.00317675146312558,0.002920302759969625,0.004103244717050566,0.0031754863849980676,0.0031895869368534636
6,-30,0.0031725372214976557,0.003171174283889095,0.003300678596506734,0.004816298937904067,0.0032356767541240343,0.0014174303601913287,0.0031700104044468814,0.002942622368033626,0.0032305642537190536,0.003110334261054666,0.003168806432527356,0.002979262253645311,0.003899915815215204,0.003166989359253697,0.003191900550526604
7,-20,0.00316224227683681,0.0031618947666703736,0.0032460910961997114,0.0042279277025414844,0.003203936443890193,0.002200257874947025,0.0031604319322406124,0.0030366700324156054,0.003201382425658998,0.0031184572418437155,0.0031601653096017886,0.0030567773737572596,0.003669528771711788,0.003158567913769293,0.0031809483128671253
8,-10,0.0031520195227823975,0.003151972923578783,0.0031930941563708772,0.0036573525626606646,0.003172600316751168,0.0025585343064275954,0.0031510693311470736,0.0030992733463129623,0.003171590173467989,0.003129110770047814,0.0031511226730386623,0.003107775185778744,0.0034153646255194294,0.0031502131754869806,0.003163257130752976
9,0,0.0031418467317248446,0.003141853905175219,0.003141834595396675,0.003141834595396675,0.003141834595396675,0.0031418467412534035,0.0031418439549461986,0.0031418409616149807,0.003141834595396675,0.0031418386690248764,0.0031418496565062833,0.003141851535168816,0.0031418589019313013,0.0031418371738281873,0.003141834595396675
10,10,0.003131755838171324,0.0031316858866535413,0.003092123872814867,0.0026908480809524167,0.003111706602463945,0.0037127203425393763,0.003132812417727366,0.0031709912354754097,0.003112357474923304,0.003159607434679604,0.003132425012199896,0.0031646199247699507,0.0028550602750515427,0.0031334413492449366,0.0031183523446052467
11,20,0.0031217049635842748,0.003121555083572401,0.003043861646129588,0.0023030033045653747,0.0030821427627713205,0.004222611436005374,0.0031239238643086397,0.003190842779441114,0.0030832842428917774,0.0031742791213298723,0.0031228979788119325,0.003179608076449087,0.0026373507669857138,0.003125000658167548,0.003093630469037073
12,30,0.0031117363303372683,0.0031114734220149477,0.0029971697190754433,0.0019740213230246806,0.003053132139493121,0.00466277381885933,0.003115208377016026,0.0032040936169644117,0.0030546422158605133,0.0031889178322553327,0.003113322531288333,0.003189084667069816,0.0025208450871630444,0.0031164988114090594,0.003068300715345411
13,40,0.00310181741212976,0.0031014592015861757,0.0029518323051614882,0.001697162030990134,0.003024633315147351,0.005032571964769583,0.003106717008982947,0.0032124864269353756,0.0030264326647730924,0.0032210009305206054,0.0031037554520961038,0.003194509515947213,0.0022919665289380963,0.0031079406010776846,0.00304262385364841
14,50,0.0030919783919929993,0.0030915138468591875,0.0029078299291549993,0.0014650135383257688,0.002996704470388457,0.005337094212819711,0.0030983436558433305,0.0032174013426993654,0.0029987109026489997,0.003277880857681489,0.0030941631023072556,0.0031969238902460986,0.002078906487861952,0.003099336184337973,0.003019220887280966
15,60,0.0030821979124020077,0.0030816331865708524,0.002865091107713966,0.0012705400374288804,0.0029693132295169184,0.005578737706514497,0.0030901754421442424,0.003219571573637537,0.0029714435441828427,0.003399198022570376,0.0030846006390390615,0.0031971420033642577,0.002016312763901045,0.003090691320479535,0.0029932216463176503
16,70,0.0030724704970174206,0.0030718305039441497,0.0028236060665801587,0.0011074609936730154,0.002942393608791029,0.0039674885228069,0.0030821380800230974,0.0032196692085656124,0.0029446542602091443,0.0035149435527824123,0.0030750401516432832,0.003195600619774621,0.0018630281448142377,0.0030819776121363105,0.0029674135973201195
17,80,0.003062803921112787,0.003062110328968046,0.0027832911276642032,0.0009704134567458745,0.0029159649619887092,0.003974215057207285,0.003074264048372818,0.0032180988134585223,0.002918303525597023,0.0036161508549160137,0.0030654993762358443,0.0031926847321090894,0.0012683870868142808,0.003073134378908397,0.0029419717878089425
18,90,0.0030532083421975324,0.0030524469360768596,0.0027441259934264982,0.0008548712283438167,0.002889993618273116,0.004014961061855247,0.0030666081405305054,0.0032152482544175473,0.002892388749442809,0.003704651967283775,0.003056012779241083,0.00318873062594142,0.0011567495166872604,0.003064509232147898,0.00291669144121244
