,beta,alpha,UUPCOSTS
0,0.6256556051730394,0.5998701574799604,0.0
1,0.3433588671822459,0.3765851219451151,0.0025564561274677663
2,0.03098552764471463,0.3511123311985414,0.0009456562982082667
