,eta_IND,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ZAF,delta_opti_ROW
1,0.09936633394748495,0.010000454921587066,0.01,0.010000455947981294,4.988036344534721,2.3766343630054902,0.06062335368568331,0.010000000000202371,0.01,1.3416420855220195,0.9630944440532562,0.7069276884088226,5.363228129410824
2,0.05015362462599863,0.01,0.010000074551310726,0.01,12.0,10.082655285111564,8.821701015099334,0.01,0.01,3.1862293025693273,0.01,1.168968934164963,12.0
3,0.07475997928674179,0.010000936446141702,0.010000195743858775,0.010000968337074027,9.910359319795173,5.691097988153182,0.05993307216194435,0.010001068150104042,0.010000878688234849,3.2905305512611616,1.7941181328677571,1.5817945819847758,11.999999871269132
4,0.06245680195637021,0.010001161716507447,0.010001161716507447,0.01,3.1817559605796264,1.7105451434529446,0.05809640031353901,0.01,0.010001161716507447,1.1246492165654345,0.4916990549098764,0.6107682945750732,4.663904507695155
5,0.05630521329118442,0.01,0.01,0.01,12.0,8.290474040475681,6.2955852547688735,0.01,0.01,3.1239846792581023,0.01,1.3050485113865953,11.664987990297657
6,0.059381007623777314,0.01,0.01,0.01,0.3534377505241232,0.20523574571869369,0.057798738694750364,0.01,0.01,0.2352965189462795,0.19827461965777604,0.17648486618023773,1.5287741987344834
7,0.05784311045748086,0.01,0.01,0.01,0.34917602946962895,0.20453879204296124,0.05744189675063293,0.010007609100404907,0.01,0.23505755069024004,0.19804404860976466,0.17640586027514193,1.5280193089641145
8,0.05707416187433264,0.010000094959340391,0.010000045124802057,0.01000090297334241,0.3471623357974638,0.20421691475825163,0.05726624712220104,0.010000193458474008,0.010000928226156888,0.2349410684492716,0.19791022041704567,0.17636858963318677,1.5276577967182816
9,0.056689687582758524,0.010000040287684378,0.010000040287684378,0.010000040287684378,0.35490892907487015,0.20613519779910003,0.05716542224951717,0.01,0.01,0.23523156233575104,0.19783023559696672,0.17643463179509955,1.528587458418255
