target,moment
0.1405057387354504,0.45163462068117416
0.048211461248327,0.03884842941532885
0.04866366549053,0.027614870032307434
0.0014377255951656,0.004274154516293285
0.0001994024685349,0.003715386777201378
0.0009889010558191,0.0011762538646762975
0.0241053926538778,0.01072219005630145
0.0539407335307079,0.008150555667104329
0.0984784577739925,0.056514706039319226
0.0255911100296061,0.008648423794279374
0.0007489421530059,0.00449667003266306
0.0001791242513958,0.0037717022618007482
0.000642819483311,0.001282287663192524
0.0157527950142623,0.010977335832854493
0.0160948209433426,0.006745588393507627
0.0156351813548552,0.021169227229269925
0.248719092617377,0.20089730472793949
0.000268348406808,0.006026425115222977
3.988049370699328e-05,0.0030743822917107958
0.0001040948479809,0.0008484551320631121
0.0078172527071419,0.013999098334440633
0.0122162739451947,0.0023122388943443437
0.0137918914169066,0.014027958999717129
0.0209379351367427,0.018129826863605203
0.0631903043084452,0.003917890335167359
4.123237484960322e-05,0.0016759035618349122
0.0001338362331183,0.0006500059590430647
0.0068959457084533,0.00756760565752444
0.0041590623352394,0.0011191609683702686
0.0033418501845317,0.004297957727462008
0.0005035757256222,0.0006268175150445336
0.0001318084114044,0.0005134545228141255
0.0027402630760703,0.0007509927474857379
5.001960227656784e-05,0.00015787282609280116
0.0016709250922658,0.0013385984865756778
0.0054399697178624,0.0012099877702032044
0.0044064565843371,0.005641564983054978
0.0010510875883792,0.0012257015115623724
0.0001514106879723,0.0006105600142701528
3.71767314217734e-05,0.0005658058285497959
0.0031911154371307,0.0002596492745832565
0.0022028903218829,0.0016002943168216092
0.0269720566167822,0.010368720504844248
0.0234145813900041,0.014253712542587102
0.012795555014803,0.015180624653614437
0.0003744710765029,0.0014961279529395659
8.990009598356112e-05,0.0013204780577568678
0.0003210717713698,0.0004285003394723165
0.0416223925592461,0.004163919326007178
