country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,13385213.109266,13477304.45861,-92091.34934400022,6888707333333.333,170791299.0,0.0245001006126403,1.0
2.0,18120154.403669,18009310.05848,110844.3451890014,8757305000618.167,365029071.0,0.016862505487772402,1.0919981282182156
3.0,9520143.136907,9488674.355957,31468.78095000051,4453916962717.347,87023517.0,0.026430299282074004,1.61833017999741
4.0,1837753.075379,1822629.970249,15123.10513000004,478657221717.94165,778688038.0,0.005632399916648799,0.27833895913982304
5.0,1258340.381755,1271461.454313,-13121.072557999983,407284530156.9277,97373303.0,0.0104751002788543,0.353402445019396
6.0,622248.49531,627372.526375,-5124.031064999988,298260012303.814,542443879.3333334,0.006390500068664501,0.23383387642530098
7.0,1035402.903975,1016149.8751850001,19253.02878999989,582565910215.6547,19418809.333333332,0.0161208999156951,0.9469425753148834
8.0,1119645.682865,1132999.836803,-13354.153937999858,403936256417.6623,31083998.666666668,0.0221616005897522,0.8185120840174297
9.0,623966.2609079999,615633.0591829999,8333.20172500005,430150524000.009,98893436.0,0.0096591997146606,0.45744081576980095
10.0,605743.9462300001,597922.7290040001,7821.217226000037,463902300657.9631,50556627.0,0.0025066998600959,0.629866214164764
11.0,290628.023437,289644.21250100003,983.8109359999652,149222045918.91367,24195464.666666668,0.0052693998813629,0.5382559382806554
12.0,6168069.535352,6238206.418393,-70136.883041,3057173212622.104,1138359736.0,0.0165754045911256,0.493260233909063
