,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.0,-0.0009506193870205,-0.0010142724986951,-0.0010399690157832,-0.0009029406573013,-0.0008689595048378,0.0280414369556805,-0.0009437786434558,-0.0012268289709264,-0.0009608705229552,-0.0009284735622269,-0.0008452057314842,-0.0009224190183334,0.006965180387231,0.0011317438527486
1,0.1333333333333333,-0.0009226662325063,-0.0009845122428703,-0.001009338594264,-0.00087765160086,-0.0008507144591465,0.027662048708742,-0.0009166058116598,-0.0011935334760031,-0.0009342783742686,-0.0009013845018495,-0.000818551868631,-0.0008952997191361,0.0068796202592747,0.0011303233126783
2,0.2666666666666666,-0.0008943843573287,-0.0009550341601613,-0.0009787335436768,-0.0008523609779819,-0.0008307545162207,0.0272839489848114,-0.0008892348781726,-0.0011603525814086,-0.0009079393785921,-0.000874044613659,-0.000792200640774,-0.000868963474461,0.0067961875031911,0.0011286417713085
3,0.4,-0.0008665070568144,-0.0009259980313195,-0.0009479403257937,-0.000827778079587,-0.0008098371787978,0.0269102597939268,-0.0008623135237182,-0.0011271806090523,-0.0008815867986542,-0.0008472442154531,-0.0007659654179349,-0.0008425209003671,0.0067140352229757,0.001127408993219
4,0.5333333333333333,-0.0008391539089654,-0.0008974998354859,-0.0009184939782891,-0.0008026401681438,-0.0007870779485453,0.0265394979433458,-0.0008352794693426,-0.0010948444162788,-0.0008554508980783,-0.0008210527778079,-0.0007400614588656,-0.0008158639333903,0.00663359943029,0.0011249865788429
5,0.6666666666666666,-0.0008125731497104,-0.0008693537435288,-0.0008892762322145,-0.0007789783391472,-0.0007648238575148,0.0261754659303069,-0.00080905330257,-0.0010631481145011,-0.0008304013881425,-0.0007955060129347,-0.0007150990861754,-0.0007899400230645,0.0065558252398261,0.0011223234769138
6,0.8,-0.0007862721375416,-0.000842031984869,-0.0008609088116554,-0.0007555715417864,-0.0007427841742729,0.0258171911744966,-0.0007834857525519,-0.0010317122455296,-0.0008053810217576,-0.0007704483854839,-0.0006903023208426,-0.0007644845919223,0.0064794058892601,0.0011194219484833
7,0.9333333333333332,-0.0007605277026427,-0.0008153177455317,-0.0008329838722931,-0.0007324438474748,-0.0007205657144185,0.0254660796729137,-0.0007588543433947,-0.0010010208482526,-0.0007814327829192,-0.0007463251540503,-0.000666565502146,-0.0007398950923789,0.006404538941786,0.0011165012935939
8,1.0666666666666669,-0.0007362194398325,-0.0007889002080299,-0.0008064460160268,-0.0007100772009192,-0.00069880846918,0.0251220056693513,-0.0007343557998634,-0.0009711473654078,-0.0007581567054558,-0.000722070005464,-0.0006438853870114,-0.000715780867403,0.0063312624381346,0.0011134584798936
9,1.2,-0.0007122135151967,-0.0007639294935932,-0.0007801585249431,-0.0006884806023473,-0.0006766722462415,0.024784728709856,-0.0007105270756662,-0.0009419716594065,-0.0007349942257166,-0.000698993721004,-0.0006211460155353,-0.0006922273030743,0.0062595231313613,0.001110098742307
10,1.3333333333333333,-0.0006889571783716,-0.0007393154436234,-0.0007548063114818,-0.000667870608922,-0.0006557090571779,0.0244554121289374,-0.0006879338367659,-0.000913759158587,-0.0007133925008761,-0.0006770357001857,-0.0005995014697105,-0.0006690758471848,0.0061892444252731,0.0011060543691204
11,1.4666666666666666,-0.0006660745700405,-0.0007157895704859,-0.000730734611499,-0.0006475120506132,-0.0006353365525332,0.0241323499163426,-0.0006658741499362,-0.0008863063102024,-0.0006918632824367,-0.0006551753709561,-0.0005787184424282,-0.000647300817831,0.0061208523357599,0.0011027136003523
12,1.6,-0.0006444098956599,-0.000692823212241,-0.0007067911634357,-0.0006279342280443,-0.0006153631779565,0.0238172038123954,-0.0006447674539613,-0.0008596532871446,-0.0006709971404172,-0.0006342558382421,-0.0005586597023998,-0.0006257591925423,0.0060533274100346,0.0010988315863265
13,1.7333333333333334,-0.0006233554522394,-0.0006706864454521,-0.0006841555187879,-0.0006090282294185,-0.0005961033302412,0.0235090064894958,-0.0006239866957603,-0.0008340190700218,-0.0006507456940535,-0.0006141786976577,-0.000539128811835,-0.0006050441622946,0.0059875943916354,0.0010949885136496
14,1.8666666666666667,-0.0006028504854379,-0.0006492810772283,-0.0006621929191508,-0.0005907790644932,-0.0005772642485175,0.0232076364347158,-0.0006039557796899,-0.0008087528546507,-0.0006314807605872,-0.0005945653208871,-0.0005197959993336,-0.0005845085835231,0.00592297294408,0.0010909411151136
15,2.0,-0.0005832479194531,-0.0006285168897355,-0.0006407459945736,-0.0005727150061652,-0.0005590464613829,0.0229136983348336,-0.000584705607989,-0.0007846478230306,-0.0006123419526477,-0.0005759843310824,-0.0005019153699963,-0.000565301142634,0.0058595022969559,0.0010867353267632
16,2.1333333333333333,-0.0005644234649282,-0.0006083512042629,-0.0006207608265424,-0.0005556726324181,-0.0005417120258111,0.0226259548299412,-0.0005661060566653,-0.0007609477237185,-0.000594132826417,-0.0005576015628144,-0.0004848077550155,-0.0005464047526008,0.0057971751200734,0.0010826905748888
17,2.2666666666666666,-0.0005461191813085,-0.0005892017379173,-0.0006006939394645,-0.0005393787058497,-0.000524540906549,0.0223458283999728,-0.0005483041542054,-0.0007381068669915,-0.0005765660482691,-0.0005402017635329,-0.0004679177303518,-0.0005284161296209,0.0057363330555845,0.0010784210345363
18,2.4,-0.0005283161695969,-0.0005707508356021,-0.0005815111755386,-0.0005228486018794,-0.000508512448606,0.022070603177375,-0.0005305734141879,-0.0007159907516577,-0.0005591305813549,-0.0005231584944286,-0.0004516288773976,-0.0005109442583263,0.005676631129198,0.0010737247736189
19,2.533333333333333,-0.0005116805951543,-0.0005529169394647,-0.0005632327510933,-0.0005076144840117,-0.0004927586243556,0.0218027969277792,-0.000514172077745,-0.0006944054219335,-0.0005426322118967,-0.0005068667868252,-0.0004364831166433,-0.0004938987060195,0.0056178196841906,0.0010693916017099
20,2.6666666666666665,-0.00049500675658,-0.0005356855493968,-0.0005458245676093,-0.0004927171692503,-0.0004777098363016,0.021541144390207,-0.0004978274243105,-0.0006734375257606,-0.0005268570331776,-0.0004911879672729,-0.0004214804605771,-0.0004780980618117,0.0055602934367895,0.0010650894634683
21,2.8,-0.0004794143146825,-0.0005187891246039,-0.0005285407666082,-0.0004780765266747,-0.0004627308126921,0.0212849565801011,-0.0004821319812571,-0.0006537759707218,-0.0005110275495321,-0.0004759378939378,-0.0004068648364114,-0.0004621878334355,0.0055040326613542,0.0010605702177528
22,2.933333333333333,-0.0004640329576178,-0.0005028646555157,-0.0005123511473135,-0.000464221214994,-0.0004485882154713,0.0210358168855811,-0.0004672920248754,-0.0006342686878323,-0.0004962356045487,-0.000461377595808,-0.0003931179509616,-0.0004475635534421,0.0054484632403439,0.0010555790116114
23,3.0666666666666664,-0.0004493449544647,-0.000487255902906,-0.0004963818430795,-0.00045052974866,-0.0004351011198982,0.020791195253458,-0.0004530225256469,-0.0006152179702726,-0.0004821738479074,-0.000447242776363,-0.0003798811491345,-0.0004328737695423,0.0053942236705407,0.0010509086313271
24,3.2,-0.0004211222521473,-0.0004776756378264,-0.000486490448739,-0.0004427672567723,-0.0004270164307828,0.0205280281430914,-0.0004437947387015,-0.0006027769499897,-0.0004734815542807,-0.0004385270974928,-0.0003724149091424,-0.0004243084820786,0.0053304633173383,0.0010430143317029
25,3.333333333333333,-0.0004066112033733,-0.0004635492532539,-0.0004719538184612,-0.0004300980316988,-0.0004146108963108,0.0202934528448919,-0.0004309053621609,-0.0005855141341375,-0.0004602191702575,-0.000425641532289,-0.0003603858003115,-0.0004111345772294,0.0052775785987854,0.0010379039642269
26,3.466666666666667,-0.0003936936480914,-0.0004497141521796,-0.000457880133568,-0.000418189128709,-0.0004025102203224,0.0200660820805717,-0.0004176456731621,-0.0005684426614183,-0.0004472825191126,-0.0004130544741715,-0.0003483370241708,-0.000398375444019,0.0052258058237649,0.001033300802466
27,3.6,-0.0003809935943845,-0.0004360337138485,-0.0004441112020341,-0.0004061963804643,-0.0003906364584203,0.0198430374285811,-0.0004052061471872,-0.0005520332203356,-0.0004344518666922,-0.0004009141617579,-0.0003369429360944,-0.000385841028727,0.0051751894914677,0.0010284729821789
28,3.7333333333333334,-0.0003690338289930042,-0.0004232792586283781,-0.0004308960761406225,-0.0003949646252445329,-0.00037939917895425516,0.019625317094946904,-0.0003929955624738478,-0.0005361080455110028,-0.0004225425682629813,-0.0003890132760503661,-0.0003259835027532441,-0.00037394833197110477,0.0051255138222730205,0.0010238050436606457
