,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.0,-0.0012381132050596,-0.0012847384400764,-0.0012088780261549,-0.0011344968942707,0.0494925689761285,-0.0011282102061945,-0.0012000130807112,-0.0015114205759776,-0.0012079349699402,-0.0011599087293324,-0.0011176949159574,-0.0011962990323671,-0.0002516682914871,0.0002669486965558
1,0.1333333333333333,-0.0011973658694615,-0.0012438557219284,-0.0011689076619615,-0.0010999841338848,0.0487884728363335,-0.0010930441373699,-0.0011620877329796,-0.00145920584536,-0.0011707920588926,-0.0011234442263204,-0.0010811420489421,-0.0011581020804534,-0.0002290221558084,0.0002845256781127
2,0.2666666666666666,-0.0011597248388617,-0.0012053801388246,-0.0011322263988575,-0.0010673488600504,0.0481025303344678,-0.0010599810038469,-0.001126988262207,-0.0014097919361213,-0.0011360903311968,-0.0010894274715883,-0.0010480713596312,-0.0011228161208056,-0.000208140006711,0.0002995958063455
3,0.4,-0.0011243526026991,-0.0011686425799117,-0.0010974576771513,-0.0010363160606574,0.0474348642464147,-0.0010283470733945,-0.0010932359505422,-0.0013636670049179,-0.0011038488089834,-0.0010572432098905,-0.0010165177723583,-0.0010896675553762,-0.0001879923032047,0.0003131907660227
4,0.5333333333333333,-0.0010901884929132,-0.0011338843171098,-0.001064342888796,-0.001007295724576,0.0467839668507255,-0.0009984547892332,-0.0010617685123604,-0.0013205174779077,-0.001072700428172,-0.0010262731999081,-0.0009869790057694,-0.0010582220788757,-0.0001700840731033,0.000326257730054
5,0.6666666666666666,-0.0010585297565877,-0.0011008819178308,-0.0010331157736992,-0.0009791598489104,0.0461500210126971,-0.0009693893624764,-0.0010316649075547,-0.0012791404258445,-0.0010437036563046,-0.0009972603789392,-0.000957576448732,-0.0010279828094271,-0.0001524537953053,0.0003376961969794
6,0.8,-0.0010269012605064,-0.0010695806313516,-0.0010032051950659,-0.0009529840532301,0.0455325494714043,-0.0009418035551763,-0.0010023673348765,-0.0012398944687787,-0.0010154002763677,-0.000969590778057,-0.0009299805939721,-0.000998530926849,-0.0001354594619311,0.0003487399162834
7,0.9333333333333332,-0.0009978182702777,-0.001039319603984,-0.0009742884275451,-0.0009262810694351,0.0449306676847593,-0.0009154904088491,-0.0009742172500115,-0.0012020679055283,-0.0009879418966583,-0.0009431911711155,-0.0009037585642722,-0.0009706620765265,-0.0001197242791372,0.0003589956137825
8,1.0666666666666669,-0.0009690985206421,-0.0010097412711808,-0.0009464579225331,-0.0009013654544565,0.0443441203130744,-0.0008894130482788,-0.0009470582981102,-0.0011655603496579,-0.0009616131719845,-0.0009170346133445,-0.0008778645264523,-0.0009434558866372,-0.000104318810276,0.0003681985138739
9,1.2,-0.0009417007615683,-0.0009812330954949,-0.0009197694236048,-0.0008774439247154,0.043772549289947,-0.0008645836417014,-0.0009213011250174,-0.0011305859909357,-0.0009361254997779,-0.0008928970035548,-0.0008535482463909,-0.0009176564978404,-8.989124395833586e-05,0.0003767729965417
10,1.3333333333333333,-0.0009150010400283,-0.000954172093812,-0.0008935346983048,-0.0008536950366159,0.0432149158109401,-0.0008407926757316,-0.000895921339194,-0.0010972680738148,-0.0009118263563219,-0.0008689121739368,-0.0008296346211664,-0.0008928454060406,-7.635700869352785e-05,0.0003852502195728
11,1.4666666666666666,-0.0008887648398122,-0.00092716076627,-0.0008690590261709,-0.0008310837541417,0.0426713591770623,-0.0008179144366704,-0.0008720953025061,-0.0010652985813648,-0.0008876900617669,-0.0008452470188883,-0.0008068128519893,-0.0008685544892914,-6.260693152062014e-05,0.0003937121737242
12,1.6,-0.0008642300447703,-0.000901649983383,-0.0008451253360354,-0.0008095059989725,0.0421416873406634,-0.0007956503517922,-0.0008479571701053,-0.0010336267686457,-0.0008648398135312,-0.000823307470604,-0.0007844259612838,-0.000845020435276,-4.9109784999278776e-05,0.0004007267325678
13,1.7333333333333334,-0.0008396651787398,-0.0008770469211851,-0.0008214253958319,-0.0007877978927907,0.0416251654121289,-0.0007741983445072,-0.0008250009613015,-0.0010037056659503,-0.0008424424550537,-0.0008019295648529,-0.0007627058126854,-0.0008220351192266,-3.690861228721038e-05,0.0004082174062293
14,1.8666666666666667,-0.0008163659245052,-0.0008524297765047,-0.0007992263943139,-0.0007676168584186,0.0411211649958829,-0.0007531286020022,-0.0008027256718038,-0.0009748587532102,-0.0008211987293909,-0.000781287227796,-0.000742424098668,-0.0007998572586214,-2.5082051280394463e-05,0.0004154548446559
15,2.0,-0.0007939216765755,-0.0008295169669104,-0.0007772452358939,-0.0007472341439796,0.0406298563702186,-0.0007332750745543,-0.0007816453595493,-0.0009468610665026,-0.0007997621926275,-0.0007608071272603,-0.0007212270052964,-0.0007785656521325,-1.3223245433719752e-05,0.000422218554296
16,2.1333333333333333,-0.0007719881823675,-0.0008067651185713,-0.0007557413688575,-0.0007276073270537,0.0401505976674654,-0.0007133688833577,-0.0007606185575795,-0.0009201280616477,-0.0007796557182065,-0.0007411648595401,-0.0007020638659702,-0.0007579190500731,-1.835052177219848e-06,0.0004281257005933
17,2.2666666666666666,-0.0007509544723314,-0.0007847592970596,-0.000735377146934,-0.0007086554725159,0.0396833179502865,-0.0006943418059823,-0.0007405656296849,-0.000893412773713,-0.0007596575352516,-0.0007220432703326,-0.0006822866123653,-0.0007381930320808,9.27430946814048e-06,0.0004343389417329
18,2.4,-0.0007300124284577,-0.0007635122818965,-0.0007150629542415,-0.0006905324959783,0.0392271435338984,-0.0006755807992032,-0.0007212451542881,-0.0008683404813092,-0.0007409387644178,-0.0007031744587781,-0.0006643742637699,-0.0007184019795001,1.9852910441699017e-05,0.0004403647224791
19,2.533333333333333,-0.00070999016022,-0.0007430576582812,-0.000696410473535,-0.0006727433371524,0.0387820189388914,-0.0006576078978287,-0.0007014245909852,-0.0008441248862908,-0.000721706124373,-0.0006855342668558,-0.000645878504698,-0.0006996420616386,2.9922286200927584e-05,0.0004455155715779
20,2.6666666666666665,-0.0006906062478839,-0.0007225918977745,-0.0006772453504972,-0.000655088029349,0.0383475163879558,-0.0006402608486946,-0.0006832889589446,-0.0008200621817109,-0.0007038201197325,-0.0006682510957287,-0.0006285843090026,-0.0006807298984256,4.00894774293822e-05,0.0004511907311211
21,2.8,-0.0006718298694765,-0.0007037788943743,-0.0006590966792043,-0.0006382801369135,0.0379238456977753,-0.0006230475819555,-0.000664919250541,-0.0007971572084554,-0.0006860692426016,-0.0006510760199521,-0.0006111875530203,-0.0006629983857282,4.906893940637281e-05,0.0004557058926357
22,2.933333333333333,-0.000653507028356,-0.0006842619398322,-0.0006417443449063,-0.0006216958105303,0.0375100024079362,-0.0006067590603162,-0.0006478206192127,-0.0007749818997962,-0.0006689456021517,-0.0006345533098194,-0.0005951221683819,-0.0006458211688719,5.866433461596941e-05,0.0004606223284662
23,3.0666666666666664,-0.0006357962357451,-0.0006662478576304,-0.0006246839145647,-0.000605683376039,0.0371058352782764,-0.0005906827103555,-0.0006307715648027,-0.0007536561245159,-0.0006523835097114,-0.0006183210696595,-0.0005787728820404,-0.0006291867688552,6.762904254913274e-05,0.0004654020334836
24,3.2,-0.000618681487266,-0.0006482420419752,-0.0006080336158748,-0.0005900382214687,0.0367109389815934,-0.0005752186841218,-0.0006146790438429,-0.0007329743369735,-0.00063574688373,-0.0006029277950567,-0.0005637055217249,-0.0006129408358738,7.648024087333414e-05,0.0004693364728875
25,3.333333333333333,-0.0006019803557332,-0.0006311532378941,-0.0005922221933589,-0.0005749835682555,0.0363256462795813,-0.0005599524043314,-0.0005981354783604,-0.0007122120461847,-0.0006202837509408,-0.0005878443064739,-0.0005487242233666,-0.0005970657541499,8.443102703123845e-05,0.0004739026536576
26,3.466666666666667,-0.0005862120454502,-0.0006142034122458,-0.0005766376504282,-0.0005602072088133,0.0359486219133456,-0.0005456107574464,-0.0005827814430909,-0.0006927142753824,-0.0006047685680035,-0.0005727616903232,-0.0005342226197731,-0.0005817327030034,9.220858789126531e-05,0.0004780305196904
27,3.6,-0.0005704171255694,-0.0005980358799861,-0.0005611902973705,-0.0005462391336804,0.0355804229179215,-0.000531359817993,-0.0005676572839542,-0.0006741011243561,-0.0005902613927192,-0.0005586214646091,-0.0005196379980642,-0.0005666222044948,0.0001007197368824,0.0004819788717426
28,3.7333333333333334,-0.0005550226678466457,-0.0005821228961397714,-0.000546602710471863,-0.0005326459402654407,0.035220515226558384,-0.0005175469077140322,-0.000553011971568391,-0.0006560669195394809,-0.0005758703564208899,-0.0005443200966248183,-0.0005061843195085848,-0.0005523206242018414,0.00010747310469653765,0.0004853440441978188
