,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.0,-0.0756996884045445,0.1168239813599206,-0.0845842476359424,-0.0788948121095659,-0.0806979209322085,-0.0811775948488123,-0.0835122156123304,-0.0930113042458362,-0.0819803264107939,-0.0822774538034849,-0.0811231194958425,-0.0848569174743534,-0.0788512972200226,-0.0413047328927421
1,0.1333333333333333,-0.0755612602548084,0.1156915519800861,-0.0844091385857003,-0.0788296339220066,-0.0806033210563491,-0.081078931029998,-0.0833870369255158,-0.0928379505733451,-0.081877120107721,-0.0821845059156516,-0.0810457508248713,-0.0847362834178523,-0.0787687751789427,-0.0414533822546108
2,0.2666666666666666,-0.0754194265421824,0.1145755969334898,-0.0842341597395895,-0.078761662495426,-0.0805120735932115,-0.0809805396304387,-0.0832577456092106,-0.0926614564104385,-0.0817745224092114,-0.0820908380695628,-0.0809657140096241,-0.0846150469700974,-0.0786843176328641,-0.0415939328305541
3,0.4,-0.0752763400533463,0.1134779849636238,-0.0840577949872006,-0.0786888223495484,-0.0804232198903708,-0.0808818183388182,-0.0831261663428978,-0.0924834258181367,-0.0816742257788131,-0.0819947097713095,-0.0808848918637147,-0.0844907308823422,-0.0785982141214201,-0.041728709873731
4,0.5333333333333333,-0.0751296869478277,0.1123931722212561,-0.0838801785480579,-0.0786126561010864,-0.0803359502095912,-0.0807831957198684,-0.0829926239204096,-0.0923027907288091,-0.0815744362571124,-0.0818972036889043,-0.0807998060449898,-0.0843656380736458,-0.0785106873658496,-0.0418578402348168
5,0.6666666666666666,-0.0749819527580908,0.1113210564598185,-0.0837014137743697,-0.0785326007209442,-0.0802491044976218,-0.0806853825517714,-0.0828567737477867,-0.0921197503789592,-0.0814776394223049,-0.0817975134098588,-0.0807135235960442,-0.0842367960359648,-0.0784213247755771,-0.0419807018412337
6,0.8,-0.0748336649294741,0.1102680264635994,-0.0835203396492202,-0.0784496912223086,-0.0801638307791886,-0.0805845368432277,-0.0827189896702657,-0.0919352282932172,-0.0813808622727449,-0.0816967087224234,-0.0806250107738651,-0.0841073360906756,-0.0783303422976201,-0.0420981975125471
7,0.9333333333333332,-0.0746833871880219,0.1092283574151801,-0.0833417309089491,-0.0783646083859184,-0.0800787755985113,-0.0804840687986576,-0.0825809862260653,-0.091746937639476,-0.0812864911474056,-0.0815935545371956,-0.0805354828569388,-0.0839777359342198,-0.0782374734628031,-0.0422105694666789
8,1.0666666666666669,-0.074529015217072,0.1082050317443071,-0.0831630614842683,-0.0782766581967027,-0.0799943789701572,-0.0803833692854437,-0.0824413728215233,-0.0915594004367421,-0.0811936626655068,-0.0814914093804073,-0.0804429063198476,-0.0838463691738069,-0.0781450707708695,-0.0423185730462886
9,1.2,-0.0743763358610858,0.1071938141150641,-0.082982084048307,-0.0781848394072649,-0.07990883211818,-0.0802803264080544,-0.0822994149676408,-0.0913687876502281,-0.0811023915209773,-0.081385902965777,-0.0803498410988178,-0.0837132184136904,-0.0780500958469088,-0.0424211335454919
10,1.3333333333333333,-0.0742227125295616,0.1062013762324902,-0.0828017449156897,-0.0780908314447033,-0.0798232103372067,-0.0801745492331196,-0.0821570512119495,-0.0911761646478312,-0.0810121196338641,-0.0812805570876746,-0.0802532963543486,-0.0835788179662411,-0.0779532652535448,-0.0425193550657549
11,1.4666666666666666,-0.0740688130278453,0.1052252585367307,-0.0826199335434487,-0.0779946134524149,-0.0797360542535216,-0.0800681615874708,-0.082013038086066,-0.0909822619063448,-0.0809222290471496,-0.0811733696464583,-0.0801549083232028,-0.0834450709567024,-0.0778544257903638,-0.0426127096775772
12,1.6,-0.073913556977303,0.104261345961669,-0.0824393427584335,-0.0778956352336182,-0.0796474988322022,-0.0799597561481733,-0.0818676655365451,-0.0907855160738306,-0.0808332878519908,-0.0810649406704412,-0.0800573641697791,-0.0833091020729402,-0.0777547938581662,-0.0427021694375218
13,1.7333333333333334,-0.073758107984608,0.1033116564280941,-0.0822584101118047,-0.0777951286663577,-0.0795583152357064,-0.0798504202642482,-0.0817228108879111,-0.0905882427748902,-0.0807462160908282,-0.0809561161887946,-0.0799556900684814,-0.0831731284365687,-0.0776548859903173,-0.0427872570533714
14,1.8666666666666667,-0.0736020204174922,0.1023774262507098,-0.0820773507101315,-0.077692209580314,-0.0794684091488213,-0.0797385856392734,-0.0815768311079691,-0.0903892193371769,-0.080659850636614,-0.080847044883006,-0.0798556151706458,-0.0830366027502612,-0.0775520542536359,-0.0428682797762102
15,2.0,-0.0734458194641603,0.1014574880985104,-0.0818975735138435,-0.0775879749246221,-0.0793767624836758,-0.0796242747057996,-0.0814293866067065,-0.0901879618906631,-0.0805745452383698,-0.0807358917056114,-0.0797517338689463,-0.0828989550158832,-0.0774481159884259,-0.0429449807591673
16,2.1333333333333333,-0.073288456285408,0.1005506617886819,-0.0817167852207919,-0.0774816942511777,-0.0792828685758883,-0.0795091100376355,-0.0812825400174947,-0.0899852249249319,-0.0804895101340457,-0.0806236766617583,-0.079648101736062,-0.0827614510220638,-0.0773431078618938,-0.043018079373472
17,2.2666666666666666,-0.0731310358739076,0.0996610578103,-0.0815372053011871,-0.0773738759275732,-0.0791882576528239,-0.0793911252146504,-0.0811348273476467,-0.0897829988975469,-0.0804051733646107,-0.0805111118224845,-0.0795431171186636,-0.0826230648464345,-0.077236812925963,-0.0430876610387045
18,2.4,-0.0729733667739534,0.0987814088422738,-0.0813569470134388,-0.0772638840570522,-0.0790919137851725,-0.0792719898256101,-0.0809863488895507,-0.0895780021784485,-0.0803211950141716,-0.0803973160058132,-0.079437045650628,-0.0824843420954945,-0.0771299876375152,-0.0431531793191967
