,beta,alpha,UUPCOSTS
0,0.6183203644574538,0.5857186256166905,0.0
1,0.3476940358600973,0.36487122863255,0.0032483599077012325
2,0.009091781414057518,0.4301335163056649,0.000891189481277229
3,0.02489381826839153,0.29037404534558475,0.0005769283323049237
