origin_code,destination_code,sectors,patent flows
1.0,1.0,1,158981.54745494283
1.0,1.0,2,43616.68252126849
1.0,1.0,3,28236.08271453653
1.0,2.0,1,12355.430546288511
1.0,2.0,2,3184.5404060328897
1.0,2.0,3,2309.1900810619495
1.0,3.0,1,10236.870714073835
1.0,3.0,2,3502.8656783362767
1.0,3.0,3,2491.917579361841
1.0,4.0,1,22515.68457602956
1.0,4.0,2,4091.0684473636447
1.0,4.0,3,3819.8181458420895
1.0,5.0,1,4009.984016669524
1.0,5.0,2,1504.7329726095152
1.0,5.0,3,1256.122020586376
1.0,6.0,1,8040.310955098243
1.0,6.0,2,1842.3252446228296
1.0,6.0,3,1580.7665210068105
1.0,7.0,1,9157.870493144856
1.0,7.0,2,3581.4019646991665
1.0,7.0,3,2216.4667033425458
1.0,8.0,1,6704.624940518693
1.0,8.0,2,1949.5080934046632
1.0,8.0,3,1628.067463991998
1.0,9.0,1,1938.456703968114
1.0,9.0,2,681.5348299037623
1.0,9.0,3,475.013396267558
1.0,10.0,1,3823.505153004836
1.0,10.0,2,1546.2504137382596
1.0,10.0,3,1080.848601052005
1.0,11.0,1,496.59103955405624
1.0,11.0,2,361.93828170375
1.0,11.0,3,153.61493481874606
1.0,12.0,1,778.6428797734941
1.0,12.0,2,423.236692510168
1.0,12.0,3,198.3251869734275
2.0,1.0,1,38442.45123920554
2.0,1.0,2,6257.8184576755775
2.0,1.0,3,6230.397571170568
2.0,2.0,1,29966.001979310306
2.0,2.0,2,4809.414205241474
2.0,2.0,3,4424.346101391901
2.0,3.0,1,10786.41722279164
2.0,3.0,2,3150.104658307155
2.0,3.0,3,2650.0022235595643
2.0,4.0,1,25205.42948858787
2.0,4.0,2,3949.915949180438
2.0,4.0,3,4447.344089623543
2.0,5.0,1,4542.613026570135
2.0,5.0,2,1615.6700021016209
2.0,5.0,3,1365.611905717624
2.0,6.0,1,8261.72659606602
2.0,6.0,2,1661.092566734436
2.0,6.0,3,1660.5716768267685
2.0,7.0,1,5590.634599385361
2.0,7.0,2,2291.74509503259
2.0,7.0,3,1513.5088803223853
2.0,8.0,1,6783.210392320117
2.0,8.0,2,1809.0094683443533
2.0,8.0,3,1896.1120218908736
2.0,9.0,1,3721.704204295399
2.0,9.0,2,968.9837657996372
2.0,9.0,3,869.9736161386687
2.0,10.0,1,2427.57670392324
2.0,10.0,2,1163.9529939746635
2.0,10.0,3,801.2393831517177
2.0,11.0,1,932.3116065536116
2.0,11.0,2,440.1967544030276
2.0,11.0,3,302.12162822484464
2.0,12.0,1,586.5155219541404
2.0,12.0,2,312.7403944509088
2.0,12.0,3,162.23330199578106
3.0,1.0,1,40921.47107691307
3.0,1.0,2,2535.810441723838
3.0,1.0,3,7428.9543618376765
3.0,2.0,1,7370.926461447536
3.0,2.0,2,856.7549894967219
3.0,2.0,3,1519.9483260459103
3.0,3.0,1,154254.60177614156
3.0,3.0,2,42359.429853892965
3.0,3.0,3,51344.24881357081
3.0,4.0,1,26016.663980294412
3.0,4.0,2,1856.0237210721211
3.0,4.0,3,5849.040103965554
3.0,5.0,1,989.20701148918
3.0,5.0,2,268.1917974530907
3.0,5.0,3,212.3712754385268
3.0,6.0,1,3729.9858013227713
3.0,6.0,2,321.93482430866146
3.0,6.0,3,845.4095717980081
3.0,7.0,1,1207.989643394852
3.0,7.0,2,405.97992137600573
3.0,7.0,3,269.42718224555057
3.0,8.0,1,8442.746303266345
3.0,8.0,2,1029.1471619822555
3.0,8.0,3,3118.099561053424
3.0,9.0,1,819.291421253341
3.0,9.0,2,222.11993445529413
3.0,9.0,3,186.2388159803396
3.0,10.0,1,809.5501224936248
3.0,10.0,2,195.14581612509804
3.0,10.0,3,147.89146009525226
3.0,11.0,1,47.14220339405259
3.0,11.0,2,41.32324681400068
3.0,11.0,3,19.032929030827543
3.0,12.0,1,385.2661038914748
3.0,12.0,2,88.50473998984364
3.0,12.0,3,146.30612591766513
4.0,1.0,1,14464.689088374276
4.0,1.0,2,1236.9540596835457
4.0,1.0,3,1618.492388768947
4.0,2.0,1,2949.992584048666
4.0,2.0,2,381.7144606357031
4.0,2.0,3,267.11515622319945
4.0,3.0,1,3038.792642410428
4.0,3.0,2,493.7953988014711
4.0,3.0,3,333.96766918364335
4.0,4.0,1,507370.5410799799
4.0,4.0,2,181064.6251164572
4.0,4.0,3,126661.16451765536
4.0,5.0,1,487.44416662452386
4.0,5.0,2,107.86255455793588
4.0,5.0,3,65.79719265967543
4.0,6.0,1,1055.5965600726472
