,beta,alpha,UUPCOSTS
0,0.6214192900993288,0.5987270911922712,0.0
1,0.3463226225513369,0.3667268597787466,0.0029284547847027668
2,0.03225808734933413,0.34053456310023317,0.0010350950656589
