country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,16835309.792105,17064131.150647998,-228821.3585429974,9631174489000.0,184384947.0,0.0254964995384216,1.0
2.0,18189247.953273002,18139842.837746,49405.11552700028,10340552058709.305,375204518.0,0.017205421902176356,0.9747152250860966
3.0,7731499.5378290005,7680185.577583,51313.96024600044,4635982224063.88,86357057.0,0.028467199802398698,1.42252912029835
4.0,2723526.654408,2678822.667314,44703.98709399998,1093997267271.06,853178019.0,0.007496299743652341,0.329520068384278
5.0,957648.736374,968953.059961,-11304.32358700002,599642075029.835,111375254.0,0.010475100278854399,0.404652382391121
6.0,791160.480911,797095.808696,-5935.327784999972,458820417337.807,625784989.0,0.00724129974842072,0.220300729818378
7.0,1190395.8634020002,1161181.485506,29214.377896000165,678412196271.118,20710473.0,0.0174985003471375,0.801514437638823
8.0,989430.552336,964245.7980150001,25184.754320999957,497512659612.052,33552273.0,0.020156700611114502,0.634993497754076
9.0,357589.14408,336012.725373,21576.418706999975,195907128350.934,100982065.0,0.009962300062179569,0.22500572705117797
10.0,1012266.9322449999,1021105.5729830001,-8838.640738000162,600232874042.927,58224518.0,0.0034409999847412097,0.58927136939877
11.0,4118588.570273,4085087.533411,33501.03686199989,4013168400730.3867,1345693912.0,0.01816249741733305,0.4666469698605297
