country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,35665896.874165006,36340347.51775,-674450.6435849965,20533057312000.0,214704199.0,0.030008199214935298,1.0
2.0,37545018.942841,37239515.792993,305503.1498479992,20920313219942.188,405622999.0,0.02064186340015605,0.8430434292311139
3.0,8821620.196866,8866915.433067,-45295.23620099947,5037835383110.97,74638081.0,0.032217500209808396,0.943267859353054
4.0,34743886.767742,34505055.985756,238830.78198599815,13894817549374.2,983747117.0,0.021405799388885496,0.639237911047753
5.0,3077905.739423,3081967.455856,-4061.716433000285,1916947014067.55,146810991.0,0.011676900386810301,0.609337424421194
6.0,5019116.79981,5107684.049124001,-88567.24931400083,2702929718960.46,912553718.0,0.006557300090789791,0.29960601084973
7.0,2984070.28674,3021857.4700970002,-37787.18335700035,1725329192783.02,24742773.0,0.0167917001247406,0.931107550210113
8.0,3755621.384251,3657219.4635610003,98401.92068999959,1724845615629.26,37547256.0,0.045163297653198195,0.776802723307587
9.0,2896412.8821050003,2763176.56452,133236.3175850003,1657329646183.62,98032627.0,0.00990019977092743,0.391633127540168
10.0,2610671.768056,2609275.407534,1396.360522000119,1428288504767.07,16365890.0,0.018792599439621,1.13975893341601
11.0,2049060.789258,2069530.859565,-20470.070307000075,1222408203104.3,82019095.0,0.00307110011577606,0.482031718482875
12.0,1890208.0487779998,1902271.142862,-12063.094084000215,1042271531011.99,179835745.0,0.0022631999850273097,0.334426411096879
13.0,10850852.416935,10745525.754285,105326.6626500003,12660585887017.094,1801033077.0,0.015400056051214524,0.49665336293732926
