origin_code,destination_code,sector,value
1,1,0,8207177.909963001
1,1,1,4424122.040909
1,2,0,82784.086808
1,2,1,133664.11628400002
1,3,0,46995.681880000004
1,3,1,60747.255917999995
1,4,0,5418.985214
1,4,1,9729.013239
1,5,0,6756.537378999999
1,5,1,10950.092163000001
1,6,0,1946.459163
1,6,1,3623.388075
1,7,0,36627.798631
1,7,1,86196.403852
1,8,0,8307.788765
1,8,1,18862.848751
1,9,0,4033.992787
1,9,1,5168.749173
1,10,0,5458.65229
1,10,1,9859.744408
1,11,0,16352.010622999998
1,11,1,41323.046994000004
1,12,0,2488.392883
1,12,1,3905.507781
1,13,0,63192.793130000005
1,13,1,113237.86831399999
2,1,0,78211.45694999999
2,1,1,161364.27916
2,2,0,11001544.197222
2,2,1,6282629.335152
2,3,0,37511.246286
2,3,1,54097.17890100001
2,4,0,4746.4535639999995
2,4,1,16286.696026000001
2,5,0,8413.712797
2,5,1,16126.102367
2,6,0,3694.314798
2,6,1,11824.62026
2,7,0,13448.484556
2,7,1,18606.872223
2,8,0,6275.637538999999
2,8,1,14688.468181
2,9,0,14631.698035999998
2,9,1,21483.327774999998
2,10,0,7323.0430479999995
2,10,1,13777.755423
2,11,0,2695.5860629999997
2,11,1,6637.153668999999
2,12,0,3731.2464410000002
2,12,1,10166.104741
2,13,0,113655.941789
2,13,1,217774.157001
3,1,0,24593.31755
3,1,1,102975.37865999999
3,2,0,22682.221327
3,2,1,69039.846126
3,3,0,5588518.734299
3,3,1,3488776.504322
3,4,0,6034.561161
3,4,1,19024.723897
3,5,0,885.249154
3,5,1,2466.328655
3,6,0,916.291191
3,6,1,2861.222679
3,7,0,1906.216588
3,7,1,6756.402731
3,8,0,7981.621521
3,8,1,27315.627742
3,9,0,949.2639899999999
3,9,1,3554.7770120000005
3,10,0,2639.919726
3,10,1,8000.743340999999
3,11,0,890.878301
3,11,1,3422.1363810000003
3,12,0,3827.161287
3,12,1,10688.773733
3,13,0,39118.096157
3,13,1,112012.604576
4,1,0,4749.386707
4,1,1,22901.139121
4,2,0,5502.605989
4,2,1,18433.838733
4,3,0,6854.0706
4,3,1,18909.638156
4,4,0,798045.798778
4,4,1,914734.301581
4,5,0,191.899083
4,5,1,401.578536
4,6,0,175.082778
4,6,1,667.8918189999999
4,7,0,478.56459900000004
4,7,1,1908.675811
4,8,0,2070.95932
4,8,1,3893.884864
4,9,0,1444.6243339999999
4,9,1,1076.654524
4,10,0,449.466643
4,10,1,1607.90668
4,11,0,58.463432
4,11,1,299.515201
4,12,0,378.492335
4,12,1,971.675115
4,13,0,11756.67424
4,13,1,21737.448149
5,1,0,2787.300087
5,1,1,8810.740832
5,2,0,6693.957402
5,2,1,10220.503940999999
5,3,0,1734.3448400000002
5,3,1,2365.8360430000002
5,4,0,298.564987
5,4,1,590.0219960000001
5,5,0,724842.7248549999
5,5,1,478685.510405
5,6,0,149.859148
5,6,1,277.047851
5,7,0,291.158467
5,7,1,669.549316
5,8,0,501.048834
5,8,1,666.703767
5,9,0,170.644776
5,9,1,660.597061
5,10,0,80.55824000000001
5,10,1,293.40684
5,11,0,144.578327
5,11,1,472.298129
5,12,0,155.191556
5,12,1,393.060944
5,13,0,4782.081582999999
5,13,1,12132.212016000001
6,1,0,1489.208423
6,1,1,7183.68222
6,2,0,2658.580188
6,2,1,8547.810535
6,3,0,937.1506400000001
6,3,1,2992.848392
6,4,0,160.685833
6,4,1,294.631164
6,5,0,105.78680400000002
6,5,1,221.92783500000002
6,6,0,378405.13382600003
6,6,1,204293.96860199998
6,7,0,120.771023
6,7,1,433.72418500000003
6,8,0,440.37196300000005
6,8,1,2194.526765
6,9,0,155.718819
6,9,1,420.53821500000004
6,10,0,119.680135
6,10,1,358.182986
6,11,0,24.527287
6,11,1,130.939835
6,12,0,157.82465
6,12,1,645.800519
6,13,0,2130.1683810000004
6,13,1,8193.752479
7,1,0,39183.328629999996
7,1,1,112228.393789
7,2,0,9911.603967
7,2,1,12075.067465
7,3,0,5531.469519
7,3,1,5671.5480290000005
7,4,0,853.6346169999999
7,4,1,1248.268238
7,5,0,445.506923
7,5,1,803.581655
7,6,0,296.106589
7,6,1,303.758379
7,7,0,609557.390001
7,7,1,215262.980111
7,8,0,1317.41391
7,8,1,1479.536253
7,9,0,352.49746500000003
7,9,1,1036.9293969999999
7,10,0,407.732794
7,10,1,868.189395
7,11,0,516.334924
7,11,1,924.672739
7,12,0,438.87960499999997
7,12,1,581.343
7,13,0,5856.460736999999
7,13,1,9641.795247
8,1,0,4525.057262
8,1,1,25281.119539
8,2,0,4113.45991
8,2,1,20033.836503
8,3,0,7425.147293
8,3,1,16091.503261000002
8,4,0,1274.949831
8,4,1,8374.570286
8,5,0,241.790052
8,5,1,1823.166858
8,6,0,183.994871
8,6,1,1047.784617
8,7,0,539.706591
8,7,1,2470.450652
8,8,0,538336.880577
8,8,1,445536.040542
8,9,0,350.58935900000006
8,9,1,1629.2939930000002
8,10,0,367.09070799999995
8,10,1,2072.97987
8,11,0,263.555384
8,11,1,1119.307592
8,12,0,759.847622
8,12,1,2902.3462449999997
8,13,0,9149.113768
8,13,1,30430.797147
9,1,0,1823.6236210000002
9,1,1,6686.119404
9,2,0,16583.518167
9,2,1,28268.808285
9,3,0,1145.7061720000002
9,3,1,3026.161873
9,4,0,919.2511430000001
9,4,1,3352.5836679999998
9,5,0,48.038174
9,5,1,232.744886
9,6,0,309.386502
9,6,1,1175.626634
9,7,0,381.759549
9,7,1,375.368013
9,8,0,523.83449
9,8,1,1543.715641
9,9,0,384721.08576399996
9,9,1,150349.010465
9,10,0,120.95777100000001
9,10,1,65.635494
9,11,0,15.160398999999998
9,11,1,2.2629499999999982
9,12,0,79.154026
9,12,1,320.27651099999997
9,13,0,5530.056184
9,13,1,17131.111488000002
10,1,0,3184.712015
10,1,1,3307.804652
10,2,0,6822.264043
10,2,1,3825.989343
10,3,0,10532.306649
10,3,1,7828.062316
10,4,0,1451.8394010000002
10,4,1,976.9717079999999
10,5,0,219.207223
10,5,1,102.675735
10,6,0,533.707328
10,6,1,340.604355
10,7,0,474.73785200000003
10,7,1,939.8338510000001
10,8,0,3684.388922
10,8,1,2553.540264
10,9,0,267.278322
10,9,1,376.10107500000004
10,10,0,444049.742926
10,10,1,172119.52320999998
10,11,0,87.817325
10,11,1,60.16680999999999
10,12,0,1782.062827
10,12,1,1179.330357
10,13,0,9732.059095
10,13,1,9430.048627
11,1,0,21054.191076
11,1,1,44982.131922
11,2,0,2750.797509
11,2,1,2614.951728
11,3,0,934.236978
11,3,1,524.091642
11,4,0,63.213122999999996
11,4,1,114.67617899999999
11,5,0,205.49324000000001
11,5,1,715.049904
11,6,0,20.215163
11,6,1,30.91618799999999
11,7,0,981.533814
11,7,1,2935.5797190000003
11,8,0,62.946265
