country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,13331033.919228,13421650.229741,-90616.31051299907,7287236000000.0,172755766.0,0.024500100612640397,1.0
2.0,17979324.333732,17896281.468346998,83042.86538500339,8824335847438.951,375701577.0,0.017029424874112162,1.0609324699244493
3.0,9496162.310349,9458153.588168,38008.722180999815,4998797547740.97,87157513.0,0.026430299282074,1.74967104271885
4.0,1832353.411512,1817457.522457,14895.88905499992,564324670005.917,789242633.0,0.005632399916648861,0.285176720921881
5.0,1251983.970793,1265649.4985369998,-13665.527743999846,525369851353.742,99614642.0,0.010475100278854399,0.426932142074112
6.0,617798.632528,621123.37527,-3324.742741999915,327275583539.559,555426168.0,0.00639050006866455,0.23712330215305
7.0,1027877.303987,1010227.7103890001,17649.59359799989,578139279437.61,19619681.0,0.016120899915695198,0.883566930287053
8.0,1109857.42817,1118325.248357,-8467.820187000092,463617399962.661,31537234.0,0.022161600589752202,0.852147279855623
9.0,612615.883708,601370.28764,11245.596067999955,395077301248.464,98728734.0,0.00965919971466064,0.464233294376571
10.0,680265.298032,685790.754251,-5525.456219000043,322809408509.166,11858713.0,0.0166322994232178,0.8988066413005881
11.0,601676.202673,597185.734879,4490.467794000055,527813238126.278,51878424.0,0.00250669986009598,0.649232022754881
12.0,426798.3809,424969.216517,1829.1643829999957,176892143931.505,120920910.0,0.000676899999380112,0.219695961026753
13.0,3091706.330326,3141268.771385,-49562.44105899986,2885077926514.1797,1048664680.0,0.015822200511269334,0.4542089654681877
