target,moment
0.1405057387354504,0.49458737598061187
0.048211461248327,0.07221691708372238
0.04866366549053,0.05166440584786232
0.0014377255951656,0.007742143662633009
0.0001994024685349,0.006463804756271145
0.0009889010558191,0.002051726221091862
0.0241053926538778,0.020268553301098443
0.0539407335307079,0.011019035951549199
0.0984784577739925,0.0554710989549079
0.0255911100296061,0.010724635315116063
0.0007489421530059,0.00401224364377744
0.0001791242513958,0.003304656896075034
0.000642819483311,0.0011092313982304105
0.0157527950142623,0.010156333620599768
0.0160948209433426,0.006503345992587933
0.0156351813548552,0.014495816220624584
0.248719092617377,0.08544381413583856
0.000268348406808,0.004044943572117417
3.988049370699328e-05,0.0025087573411709334
0.0001040948479809,0.0006725738190056153
0.0078172527071419,0.009729992180989902
0.0122162739451947,0.002990293275688675
0.0137918914169066,0.013091401110988882
0.0209379351367427,0.022328818190016538
0.0631903043084452,0.0034543096424705447
4.123237484960322e-05,0.001755318074140807
0.0001338362331183,0.0005949174335197109
0.0068959457084533,0.00683291185853658
0.0041590623352394,0.0015153742737991532
0.0033418501845317,0.0041398356749556085
0.0005035757256222,0.0007692761981055656
0.0001318084114044,0.0004617745691586432
0.0027402630760703,0.0006604851386244468
5.001960227656784e-05,0.00013658125278580204
0.0016709250922658,0.0012380232901902705
0.0054399697178624,0.001638500315179683
0.0044064565843371,0.005422794626015961
0.0010510875883792,0.0015212624473397317
0.0001514106879723,0.0005448323794711129
3.71767314217734e-05,0.00048698740202134404
0.0031911154371307,0.00022965995914534348
0.0022028903218829,0.0014898738784807552
0.0269720566167822,0.014812449155173407
0.0234145813900041,0.014228598118112274
0.012795555014803,0.018485254023442824
0.0003744710765029,0.0013798888275394902
8.990009598356112e-05,0.0011715134915223045
0.0003210717713698,0.00038192451925767425
0.0416223925592461,0.004045734978434939
