origin_code,destination_code,sector,trade
1.0,1.0,0,11708119.910343999
1.0,1.0,1,5833987.427158333
1.0,2.0,0,105922.76625599999
1.0,2.0,1,171099.35448366668
1.0,3.0,0,40726.70321166667
1.0,3.0,1,54197.69234
1.0,4.0,0,11578.764563333336
1.0,4.0,1,18968.399050333333
1.0,5.0,0,7050.123440666667
1.0,5.0,1,12087.689418
1.0,6.0,0,3432.0294876666667
1.0,6.0,1,3935.1662603333334
1.0,7.0,0,150269.06925833333
1.0,7.0,1,306527.8801173333
2.0,1.0,0,119689.55190399999
2.0,1.0,1,252296.6995653333
2.0,2.0,0,10629275.995724667
2.0,2.0,1,6061828.961950333
2.0,3.0,0,28738.187770666667
2.0,3.0,1,47897.918809
2.0,4.0,0,10166.544917666666
2.0,4.0,1,30959.105718000003
2.0,5.0,0,7541.390552666667
2.0,5.0,1,16783.591109999998
2.0,6.0,0,5558.384337
2.0,6.0,1,11371.706615333334
2.0,7.0,0,123549.43917000001
2.0,7.0,1,218444.96820866666
3.0,1.0,0,26958.54684133333
3.0,1.0,1,110426.46386533334
3.0,2.0,0,21408.14962
3.0,2.0,1,62313.00766366667
3.0,3.0,0,4469546.254148667
3.0,3.0,1,2716781.0177633334
3.0,4.0,0,9997.159781
3.0,4.0,1,32566.817968
3.0,5.0,0,829.4022840000001
3.0,5.0,1,2594.6121583333334
3.0,6.0,0,1156.9473070000001
3.0,6.0,1,4051.6467253333335
3.0,7.0,0,35610.135182666665
3.0,7.0,1,105316.37897800001
4.0,1.0,0,10777.836922666667
4.0,1.0,1,72133.69433833333
4.0,2.0,0,9603.794192333335
4.0,2.0,1,42714.957811
4.0,3.0,0,9534.540834
4.0,3.0,1,36961.143941333336
4.0,4.0,0,1475805.0475623335
4.0,4.0,1,1496881.7853396665
4.0,5.0,0,282.364819
4.0,5.0,1,1148.8374133333334
4.0,6.0,0,516.8867293333334
4.0,6.0,1,1719.6560426666665
4.0,7.0,0,22301.058619666666
4.0,7.0,1,50932.904730333335
5.0,1.0,0,4051.654205666667
5.0,1.0,1,15380.782887
5.0,2.0,0,6983.6198073333335
5.0,2.0,1,11322.306373666666
5.0,3.0,0,1276.0599816666665
5.0,3.0,1,1775.2452243333335
5.0,4.0,0,1196.6139016666666
5.0,4.0,1,693.665512
5.0,5.0,0,567944.4820736666
5.0,5.0,1,374127.9654823334
5.0,6.0,0,450.60262633333326
5.0,6.0,1,289.23673933333333
5.0,7.0,0,4776.448070333333
5.0,7.0,1,13287.008778333335
6.0,1.0,0,2651.0803183333333
6.0,1.0,1,14452.914531333334
6.0,2.0,0,3493.3410813333335
6.0,2.0,1,10661.337160000001
6.0,3.0,0,768.2190633333333
6.0,3.0,1,2583.2794343333335
6.0,4.0,0,750.9642123333333
6.0,4.0,1,1219.422037
6.0,5.0,0,183.0000713333333
6.0,5.0,1,987.064606
6.0,6.0,0,515271.8227843333
6.0,6.0,1,293629.2501053333
6.0,7.0,0,3401.6080720000004
6.0,7.0,1,10988.612481666665
7.0,1.0,0,196778.54213166668
7.0,1.0,1,403067.8363156666
7.0,2.0,0,168147.55565666666
7.0,2.0,1,175920.52373433334
7.0,3.0,0,67559.95364866666
7.0,3.0,1,70562.75838933332
7.0,4.0,0,32822.01323033334
7.0,4.0,1,54203.274226
7.0,5.0,0,8136.264762333333
7.0,5.0,1,11226.270134333332
7.0,6.0,0,10091.330670666664
7.0,6.0,1,10784.789985000001
7.0,7.0,0,5082956.928577333
7.0,7.0,1,2611889.670735
