origin_code,destination_code,patent flows
1.0,1.0,230645.21423642396
1.0,2.0,17389.788025155518
1.0,3.0,16770.446703307985
1.0,4.0,28777.00043195316
1.0,5.0,6228.593027907308
1.0,6.0,9006.57437173149
1.0,7.0,3697.6022865504046
2.0,1.0,50247.90969874753
2.0,2.0,38916.298249043146
2.0,3.0,16762.18931553521
2.0,4.0,32167.85568486356
2.0,5.0,6571.649797895549
2.0,6.0,11345.668604962982
2.0,7.0,3069.868042711561
3.0,1.0,50411.72270553024
3.0,2.0,9335.547664142936
3.0,3.0,252930.04786902256
3.0,4.0,32483.055204497745
3.0,5.0,1229.5036445702297
3.0,6.0,4938.3370384348
3.0,7.0,1622.7834238758624
4.0,1.0,14585.220545507353
4.0,2.0,3318.623857932668
4.0,3.0,3525.867356017909
4.0,4.0,677581.1067033333
4.0,5.0,736.133166600203
4.0,6.0,886.2890673112926
4.0,7.0,476.3402844073475
5.0,1.0,319.1866838791236
5.0,2.0,93.78617412955126
5.0,3.0,50.08874064588634
5.0,4.0,112.9830047151504
5.0,5.0,3518.29758131502
5.0,6.0,54.03593244015624
5.0,7.0,21.16520398058902
6.0,1.0,1402.8516521322454
6.0,2.0,283.6686318675181
6.0,3.0,187.75045675039792
6.0,4.0,238.29995251606996
6.0,5.0,94.77981177906406
6.0,6.0,11626.978266518056
6.0,7.0,49.335540185379614
7.0,1.0,46220.8944777807
7.0,2.0,6194.867584141459
7.0,3.0,6958.609558719917
7.0,4.0,20730.699018121875
7.0,5.0,985.0429699326236
7.0,6.0,2178.033319769047
7.0,7.0,12759.171695704836
