,eta_RUS,delta_opti_USA,delta_opti_EUR,delta_opti_JAP,delta_opti_CHN,delta_opti_BRA,delta_opti_IND,delta_opti_CAN,delta_opti_KOR,delta_opti_RUS,delta_opti_MEX,delta_opti_ROW
1,0.13436064700359426,0.0827782199490601,0.1008228242140125,0.1074336452787142,0.1431560524855007,0.1872372230607609,0.2581425464419182,0.0790486265254207,0.0654964116660964,0.2479691996224543,0.2292594958582118,1.625789085752361
2,0.20150653437991362,0.0827782199490601,0.1008228242140125,0.1074336452787142,0.1431560524855007,0.1872372230607609,0.2581425464419182,0.0790486265254207,0.0654964116660964,0.2479691996224543,0.2292594958582118,1.625789085752361
