country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,24387394.575936,25170618.710948,-783224.1350120008,13815586948000.0,200387285.0,0.025576400756835902,1.0
2.0,31130969.070556,31133488.886312,-2519.8157560005784,16785593758869.629,388541543.0,0.017152843506477645,1.072283805336109
3.0,8110569.003132,8104187.855659001,6381.147472999059,4601663122649.92,83351772.0,0.032276599407196,1.07007403311972
4.0,7423732.62583,7174182.215292,249550.41053800005,2752131773355.16,949961080.0,0.013685400485992401,0.359286148834362
5.0,1993574.492298,1964744.093377,28830.398921000073,1107640289661.2,126631537.0,0.009880700111389161,0.505066680632501
6.0,1809867.407387,1851452.790345,-41585.38295800006,940259888792.141,732180068.0,0.008047299981117249,0.248941333843596
7.0,2337889.696047,2302177.5253700004,35712.170676999725,1319264809590.97,22624574.0,0.019430400133132898,1.06255729901269
8.0,2257098.525721,2259978.0918550002,-2879.566134000197,1053216909887.56,34777751.0,0.027193400859832798,0.808780733574538
9.0,1836739.9536430002,1716633.1835710001,120106.7700720001,989930542278.695,101685150.0,0.010729399919509901,0.464061196719503
10.0,1665466.2043839998,1673383.025617,-7916.821233000141,975387131716.089,66933497.0,0.00369219988584518,0.656509009835584
11.0,558099.402353,562992.6694570001,-4893.267104000086,303860874149.007,32331020.0,0.00802909970283508,0.540260215975658
12.0,12201338.314048998,11798900.223533,402438.09051599726,7135566614404.633,1550342022.0,0.014418859410270376,0.48085319874928684
