origin_code,destination_code,sectors,patent flows
1.0,1.0,1,140744.25237865915
1.0,1.0,2,51778.50797407517
1.0,2.0,1,9174.108943662097
1.0,2.0,2,4773.715701853078
1.0,3.0,1,10665.391113870932
1.0,3.0,2,5881.197965765722
1.0,4.0,1,14473.307511717509
1.0,4.0,2,5794.839080849933
1.0,5.0,1,3877.795761914875
1.0,5.0,2,2767.190897895049
1.0,6.0,1,7392.881363436142
1.0,6.0,2,3684.1171290123957
1.0,7.0,1,8452.27152961245
1.0,7.0,2,5608.527510493919
1.0,8.0,1,6874.718856057259
1.0,8.0,2,3013.746889569922
1.0,9.0,1,2053.401071196607
1.0,9.0,2,1341.833408334528
1.0,10.0,1,2876.534574963499
1.0,10.0,2,2469.6629278555993
1.0,11.0,1,719.1883884152371
1.0,11.0,2,886.2743030276175
1.0,12.0,1,806.6243056975018
1.0,12.0,2,666.3430785047676
2.0,1.0,1,33481.20720328547
2.0,1.0,2,11443.942537061166
2.0,2.0,1,28734.540491172294
2.0,2.0,2,8738.82759283856
2.0,3.0,1,11285.309424006478
2.0,3.0,2,6315.6764381822395
2.0,4.0,1,17372.315009576345
2.0,4.0,2,6732.565815045581
2.0,5.0,1,5182.789520652282
2.0,5.0,2,3538.943275134859
2.0,6.0,1,9041.845001814996
2.0,6.0,2,4223.7133130165685
2.0,7.0,1,5729.964778822515
2.0,7.0,2,4416.730392111319
2.0,8.0,1,5863.115884249227
2.0,8.0,2,3431.936933493623
2.0,9.0,1,4925.057476113479
2.0,9.0,2,2267.089224559351
2.0,10.0,1,2089.7959244719873
2.0,10.0,2,2269.6876135498565
2.0,11.0,1,1205.6519670713217
2.0,11.0,2,1292.9742415397277
2.0,12.0,1,605.8191239388182
2.0,12.0,2,581.1944250480843
3.0,1.0,1,39790.99056947664
3.0,1.0,2,8224.261308876448
3.0,2.0,1,6356.333563509374
3.0,2.0,2,1939.23609977176
3.0,3.0,1,224263.280440144
3.0,3.0,2,89681.10587998177
3.0,4.0,1,20472.801135524707
3.0,4.0,2,5328.510122732365
3.0,5.0,1,1327.1979273145912
3.0,5.0,2,590.9851639608422
3.0,6.0,1,2330.199137562921
3.0,6.0,2,658.511878526765
3.0,7.0,1,1087.2966291896892
3.0,7.0,2,740.3440713180786
3.0,8.0,1,9382.778027054424
3.0,8.0,2,3318.176926640944
3.0,9.0,1,1146.998557601113
3.0,9.0,2,473.27491181752913
3.0,10.0,1,371.1217616686602
3.0,10.0,2,287.3828112594864
3.0,11.0,1,106.89994872961024
3.0,11.0,2,151.02392473962297
3.0,12.0,1,369.49726374876906
3.0,12.0,2,196.44726335201807
4.0,1.0,1,4997.207085435588
4.0,1.0,2,771.7109199036191
4.0,2.0,1,950.2331316597728
4.0,2.0,2,181.27784595508413
4.0,3.0,1,818.8206806884502
4.0,3.0,2,283.6534946720065
4.0,4.0,1,126319.10814241073
4.0,4.0,2,45137.7579473523
4.0,5.0,1,225.5603494008756
4.0,5.0,2,87.20708072783277
4.0,6.0,1,283.2198017184154
4.0,6.0,2,101.21601770432949
4.0,7.0,1,218.1086786074009
4.0,7.0,2,117.49695044405328
4.0,8.0,1,559.160490161883
4.0,8.0,2,159.8049105783078
4.0,9.0,1,234.1041138563249
4.0,9.0,2,74.9163495278782
4.0,10.0,1,69.62802979994677
4.0,10.0,2,47.052264739700334
4.0,11.0,1,38.826393551912936
4.0,11.0,2,30.492232365669206
4.0,12.0,1,42.20772503653782
4.0,12.0,2,22.91919124207683
5.0,1.0,1,248.18365009151935
5.0,1.0,2,94.01908567695985
5.0,2.0,1,76.5401289583642
5.0,2.0,2,37.627782746450436
5.0,3.0,1,54.40512984907839
5.0,3.0,2,27.226337378872728
5.0,4.0,1,87.3992716260053
5.0,4.0,2,37.569616607364466
5.0,5.0,1,2356.2751655838515
5.0,5.0,2,1593.6300563495308
5.0,6.0,1,32.107584669290816
5.0,6.0,2,21.37036396431935
5.0,7.0,1,42.83583565402322
5.0,7.0,2,34.09528632483857
5.0,8.0,1,30.464543191803408
5.0,8.0,2,14.290463087123424
5.0,9.0,1,20.838325176576
5.0,9.0,2,10.33534444261847
5.0,10.0,1,51.15625989976086
5.0,10.0,2,20.971970865788943
5.0,11.0,1,22.697764768610348
5.0,11.0,2,11.307897538117814
5.0,12.0,1,7.607567612167816
5.0,12.0,2,3.874058362965808
6.0,1.0,1,1197.231305289896
6.0,1.0,2,491.31921882934154
6.0,2.0,1,108.79315365501742
6.0,2.0,2,174.4857288927555
6.0,3.0,1,106.80768841217484
6.0,3.0,2,142.14513758432443
6.0,4.0,1,165.89096492147792
6.0,4.0,2,150.41157542772618
6.0,5.0,1,48.203390373789745
