,beta,alpha,UUPCOSTS
0,0.6277400922014609,0.6046451086083425,0.0
1,0.34295869458511535,0.39478062350365223,0.00221923966754787
2,0.00812459687537568,0.506784392031932,0.0006076671935219562
3,0.02117661633804818,0.31173947314781375,0.0003963885724790574
