delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
1.0,0.9990101953247345,0.9988546102600987,0.998791164027721,1.0047641991775969,1.0001534740224465,1.0019743023434142,0.9989128736318842,0.9984839435375974,1.0015029493737826,0.9992259153886677,0.9966904373397945,0.9989687464382537
1.0311772745930545,0.9990081575422473,0.9988531278252208,0.9987864900568553,1.0047598277129468,1.0001508608424465,1.001780722704076,0.9989104286042362,0.9984796174406765,1.0015012422455687,0.9992237060747046,0.9966949294500973,0.9989672222193285
1.063326571637161,0.9990060407690361,0.9988515580769587,0.9987816967588018,1.0047552562054978,1.0001478806570177,1.0015809605712438,0.9989078922612614,0.998475131447527,1.0015008649032764,0.999221318066235,0.9966989673258794,0.9989654761868219
1.0964781961431849,0.9990038609337046,0.9988499238023794,0.9987767565128838,1.0047509076778425,1.0001445309950787,1.0013772143899302,0.9989052597926483,0.9984704843702095,1.0014987229675074,0.999218744776311,0.9967026114825145,0.9989634952147076
1.1306633979496385,0.9990015877352428,0.9988481637120528,0.9987716726844569,1.0047460247011388,1.00014074267566,1.0011675391414059,0.9989025294019004,0.998465666653666,1.0014974753969084,0.9992159717155102,0.9967060694452905,0.9989612572224026
1.165914401179831,0.9989992347870822,0.9988462951655982,0.9987664613575143,1.0047412418136603,1.0001365631480332,1.0009542167000767,0.9988996989536094,0.9984606803373601,1.0014953536765008,0.999212994744291,0.9967093709095332,0.9989587607659873
1.202264434617413,0.9989967693598255,0.9988443517378429,0.9987611039211255,1.0047360924963247,1.0001318537181656,1.0007362875497245,0.9988967690004927,0.9984555375012549,1.0014943672597825,0.9992097971981844,0.9967121607712535,0.9989559720018782
1.2397477630289444,0.9989942252324283,0.9988422653099771,0.9987555984346043,1.004731049476363,1.0001267620109588,1.000512696205172,0.9988937205304117,0.9984501998634963,1.0014925417670788,0.9992063679857907,0.9967144834743676,0.9989528870602107
1.2783997194630228,0.9989915864739427,0.9988400830515155,0.9987499543057997,1.0047258810248096,1.0001211297492907,1.0002835624015747,0.9988905614141208,0.9984446407627742,1.0014911561054285,0.9992027059156324,0.9967163603715736,0.9989494772730028
1.3182567385564063,0.9989888323926257,0.9988377625110286,0.9987441508133691,1.0047203287456632,1.000115019443967,1.0000506575885677,0.9988872844127241,0.9984389304605361,1.0014880752541797,0.999198784379931,0.9967181211463563,0.9989457304419371
1.359356390878525,0.9989859645860999,0.9988353203283559,0.9987381965761384,1.004714816247438,1.0001083940216646,0.9998119227821044,0.9988838840729048,0.9984330029624564,1.0014862152754107,0.9991946085932123,0.996719106533458,0.998941623659438
1.4017374183467697,0.9989830055998915,0.9988327362025076,0.998732084449995,1.0047090679885018,1.0001012221029197,0.9995684232066953,0.9988803527045447,0.9984268756632745,1.0014839342577562,0.9991901507844702,0.9967196394744388,0.9989371231990339
1.445439770745927,0.9989799266671832,0.9988299833095615,0.9987257983607088,1.004703012013386,1.0000934591626656,0.9993189673146861,0.9988766899063948,0.9984205121951016,1.0014812231173684,0.9991854081553843,0.9967197665793414,0.9989322234125648
1.4905046433861961,0.998976721048805,0.9988270997963881,0.9987193450750912,1.0046971663641862,1.000085124167682,0.9990654752915263,0.9988728825352878,0.9984139678801771,1.0014784015797256,0.9991803664422222,0.9967191379653625,0.9989268915928031
1.5369745159352712,0.9989733906678451,0.9988240402881942,0.998712738697068,1.0046908977890043,1.0000761708487105,0.9988052412423867,0.9988689301254929,0.9984071583942669,1.0014757190397046,0.9991750129332456,0.9967180091947238,0.998921112588136
1.5848931924611127,0.9989699192618642,0.9988208257518043,0.9987059486571925,1.0046844705110027,1.0000666718334084,0.9985398815011,0.9988648290383811,0.9984001054929739,1.0014726116480237,0.999169333811514,0.99671587857413,0.9989148446961909
1.6343058427231372,0.9989663034816724,0.998817417901619,0.9986989934913478,1.0046777005653755,1.0000564230760522,0.9982706761619614,0.9988605712546281,0.998392800069293,1.001469391338516,0.9991633123061084,0.9967133268401811,0.9989080862161023
1.685259044750751,0.9989625615810976,0.998813825623659,0.9986918405364101,1.0046708317813284,1.0000456111596545,0.9979935624126302,0.9988561430873899,0.9983852327243198,1.001465512777457,0.9991569466149304,0.9967100672861691,0.9989007824379376
1.737800828749375,0.9989586581808747,0.9988100309211629,0.9986845135231887,1.004663876920114,1.0000341196276032,0.9977124189059712,0.9988515500837901,0.9983774457711186,1.0014623670168386,0.9991502100181183,0.9967058754492837,0.9988929235804695
1.7919807223753332,0.9989545989277266,0.9988060298029476,0.9986770005676862,1.0046566652735394,1.000021895161309,0.9974249987734536,0.9988467767137048,0.9983693697842257,1.0014583116512246,0.9991430995213635,0.9967008696320452,0.9988844763333486
1.8478497974222907,0.9989503800377166,0.9988018089363575,0.9986692954056762,1.004649102175569,1.000008992534989,0.9971330044027974,0.9988418166906359,0.998360984418205,1.0014540800649747,0.9991355940031383,0.9966949794044527,0.9988754136897451
1.9054607179632463,0.9989459731245575,0.9987973596933052,0.9986613963636217,1.0046415014304888,0.9999954094396957,0.9968358022461414,0.998836660289733,0.9983523243347979,1.0014492358108926,0.9991276771465564,0.9966880292804652,0.9988656933478485
1.9648677899934668,0.9989413994169657,0.9987926787218547,0.9986533053091159,1.0046336263292803,0.9999810631873601,0.996533465606797,0.9988313022542067,0.9983433448757951,1.0014434857913836,0.9991193535483994,0.9966801108225894,0.9988553053758145
