delt,growth,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.1,0.01806848680274656,1.0199732329427078,0.9173101951188796,1.021516777341799,1.0169079579010847,1.0178681615923417,1.0184239341987007,1.0212237343111326,1.0286129280583254,1.0181678837085633,1.0195682232006258,1.0187363754065464,1.0214086610704336
0.10427538888537509,0.018043743118089987,1.0195715344720773,0.9186089502219318,1.0211073786279135,1.0165935184090529,1.017535105570232,1.018080536902942,1.02081795593013,1.0280721314197288,1.0178372002027667,1.019199430779446,1.0183835894353461,1.0210043483590003
0.10873356727196436,0.018018627146190798,1.0191641042350266,0.9199393609338602,1.0206919734155138,1.0162743746396778,1.017197035497223,1.0177319456479779,1.0204063398997274,1.0275232500369387,1.0175012455846801,1.0188251970956355,1.0180256249705104,1.020594084420668
0.11338235012178485,0.017993154913894156,1.0187512239564551,0.9213011271217668,1.0202708380684538,1.015950733272918,1.0168541676914813,1.0173783826875114,1.0199891648975996,1.0269666427069368,1.0171602231836085,1.018445767098628,1.0176627175429862,1.0201781388057152
0.11822988651686922,0.01796734366433562,1.018333195483513,0.9226938544046766,1.0198442693676184,1.015622816638942,1.0165067348812802,1.0170200872885697,1.0195667294925477,1.0264026957017287,1.0168143532928737,1.0180614037890519,1.0172951198397302,1.0197568008696278
0.12328467394420518,0.0179412118297266,1.0179103402729526,0.9241170501921927,1.0194125840331891,1.0152908623733137,1.016154985830723,1.0166573153563394,1.0191393516179776,1.0258318222189473,1.016463872881891,1.0176723877762988,1.0169231012591464,1.0193303792832784
0.12855557319138897,0.017914778996103928,1.0174829987416643,0.9255701200986036,1.0189761181101091,1.0149551229685898,1.015799184856225,1.0162903389460807,1.0187073679099283,1.0252544616522503,1.016109035196908,1.0172790167149026,1.0165469473503101,1.018899201409796
0.13405182387914705,0.017888065860022874,1.017051529479664,0.9270523647953964,1.018535226216148,1.0146158652216517,1.015439611233025,1.0159194456612544,1.0182711329094896,1.0246710786796405,1.0157501092490613,1.016881604619744,1.016166959135651,1.0184636125479292
0.13978306065791996,0.01786109417727956,1.016616308327842,0.9285629773660857,1.0180902806542067,1.014273369578171,1.0150765584937527,1.0155449379397168,1.0178310181323793,1.0240821621705218,1.0153873791902985,1.0164804810619448,1.0157834523197953,1.018023975044144
0.14575933009692835,0.01783388670383803,1.0161777273228445,0.930101041224927,1.0176416703910727,1.0139279293756356,1.0147103336208148,1.015167132229669,1.0173874110081986,1.0234882239135148,1.01502114357845,1.0160759902480117,1.0153967563868347,1.0175806672760892
0.15199110829529297,0.01780646717994021,1.015736218872477,0.9316655018776119,1.0171898007817592,1.0135798507659917,1.0143412569399157,1.0147863589619779,1.0169407143075448,1.0228897986802252,1.0146517150211052,1.0156684910997489,1.0150072367241878,1.0171340835585803
0.1584893192461103,0.017778857042845993,1.0152917466614653,0.9332558751628601,1.0167350396817794,1.0132294077663355,1.0139696156917621,1.014402668732827,1.016491298479561,1.0222873690217011,1.0142793825742766,1.0152582980622664,1.0146153591493,1.016684576979778
0.1652653539856673,0.017751084883967552,1.0148451478482736,0.934870312562053,1.0162778715812957,1.0128769708370904,1.0135957969482068,1.0140167165350897,1.0160396388889381,1.0216815782551507,1.0139045206852253,1.0148458496089097,1.0142213399807487,1.0162326224076546
0.17233109056135004,0.017723176888882298,1.0143968935270091,0.9365074144128108,1.0158187420863662,1.012522877677939,1.0132201537844434,1.0136288786697276,1.015586175972261,1.0210730175017706,1.0135274779928483,1.0144315400753217,1.0138255544569907,1.0157786526799737
0.17969891485325823,0.017695159691412395,1.0139474369663735,0.938165707165686,1.0153581040757613,1.012167471641126,1.0128430451090142,1.0132395269179157,1.0151313568881806,1.02046228844564,1.0131486106274858,1.0140157695130427,1.0134283833289186,1.0153231072061895
0.18738174228603738,0.017666953047594493,1.0134918279305045,0.939858965299806,1.0148947373786579,1.0118076583350328,1.0124633724303735,1.0128475675352928,1.0146740034972397,1.0198414979509307,1.0127668874694253,1.0135973420097417,1.0130286754697961,1.0148647018966632
0.19539304046896025,0.017638601274006942,1.0130297805970188,0.941585488504569,1.0144293692375872,1.0114441518128412,1.0120817233523056,1.0124536005064801,1.0142148432533122,1.0192124427058968,1.0123829156122255,1.0131768845673166,1.0126270499378045,1.014403971771499
0.20374685280397062,0.017610228944705247,1.0125647572181868,0.9433318810534255,1.0139639787426216,1.0110803949489369,1.0116997780794283,1.0120593224731105,1.013755821343955,1.0185834999154622,1.011998351498231,1.0127562110486963,1.0122252710411637,1.0139427078931487
0.21245782310305558,0.01758187671403529,1.0121005360076432,0.9450919627796406,1.0134992471981354,1.0107169351021124,1.0113181070816182,1.011665324741803,1.0132975784453941,1.017955645813188,1.0116137034080581,1.0123360000797983,1.0118239421929793,1.0134820426736815
0.221541221258117,0.017553572984904845,1.011637597767921,0.9468637002669897,1.0130356539068472,1.0103541401542728,1.010937092360852,1.0112720032572435,1.0128405833805454,1.0173295454574192,1.0112293573679894,1.0119166747423247,1.0114234647097113,1.0130224423445684
0.23101297000831458,0.017525346076759808,1.0111764207999878,0.9486449797862806,1.0125736761906379,1.0099923769578592,1.0105571146360977,1.010879752743896,1.0123853022153646,1.0167058614498552,1.010845699361493,1.0114986562669563,1.0110242378397714,1.0125643708376715
0.24088967285182922,0.017497224119772403,1.010717479057149,0.9504336152938551,1.0121137875580375,1.0096320099525966,1.0101785519150615,1.0104889652208817,1.0119321964766337,1.0160852513389595,1.0104631138689801,1.01108236244788,1.0106266572620128,1.0121082880285972
