,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.008150124151335272,-0.006990749212444742,-0.007097675825073377,-0.0060949447888483015,-0.006165753708035193,-0.0061777513710360235,0.20497500707661034,-0.007534980665480512,-0.006540567398247027,-0.005785101259388562,-0.0066247988234276,-0.006230396490280594,-0.0036741614882829666
1,0.52,-0.00830986425858326,-0.00715111195257156,-0.007267492180618521,-0.0062612281075635065,-0.006335333160763398,-0.006352977857466292,0.2077956110020857,-0.007705664011285794,-0.006707690483743736,-0.005976813015419,-0.006798240206365758,-0.0063947108967073694,-0.0037977183500402813
2,0.54,-0.008465742051495714,-0.007314936787221345,-0.007436085102643468,-0.006419923317805993,-0.006507549644464876,-0.006519862704624975,0.21043532658397338,-0.007873880951611765,-0.006877653005603923,-0.006164973290692711,-0.0069701017392088,-0.006562207826563704,-0.003925273279203907
3,0.56,-0.008613154417121252,-0.007474152764170681,-0.0076005747201950205,-0.006581554297771065,-0.006677320572770865,-0.00668683569575388,0.21290653668388038,-0.008036978122914812,-0.0070479184744601615,-0.006347271529380866,-0.00713673584154655,-0.0067268446996054,-0.00405117772424905
4,0.58,-0.008767198293379389,-0.007629234294244358,-0.007763944974731451,-0.006740454491469276,-0.006843746020339277,-0.006855075693024835,0.21522634823252526,-0.008199410254717392,-0.00721542918171436,-0.006530648817841596,-0.0073019624400533995,-0.006889614170635131,-0.00417520729249333
5,0.6,-0.0089142686347097,-0.0077838524798212304,-0.007922457735574881,-0.0069010361588806935,-0.007009185154758554,-0.00702343794335372,0.21740495553916786,-0.008358919328755883,-0.007378982194354795,-0.006707321863632481,-0.007468078806554527,-0.007053148062529331,-0.0043024250166982
6,0.62,-0.009057779359966921,-0.007936532816439653,-0.008082720112184057,-0.007058338655040125,-0.007168382010399864,-0.007184004267511287,0.21945526340654922,-0.008514827384584533,-0.007542330009917929,-0.006884958707616775,-0.00763173364519878,-0.007211203227417125,-0.004426866416302598
7,0.64,-0.00919862129724767,-0.00809286925136527,-0.008237503969369134,-0.007213016071658261,-0.007333717458158754,-0.007348212206545532,0.22138866850447447,-0.008670931234068131,-0.007706878570170774,-0.007058787931692374,-0.007796259610019132,-0.0073728202885530855,-0.004556589348709897
8,0.66,-0.00934071308942809,-0.008241634745352526,-0.008391820655408184,-0.007365372360777831,-0.007493229157593778,-0.007508744619085435,0.22321177266660946,-0.00882195268425985,-0.007865470712707696,-0.007232579463006272,-0.007955296221388578,-0.007529593206712549,-0.004681886709465198
9,0.6799999999999999,-0.009481282443892075,-0.008392330289916886,-0.008546369819727341,-0.007518871398506086,-0.007651720349680403,-0.007667792550010808,0.2249321479918873,-0.008972563542405576,-0.008025591077035597,-0.007401232197668107,-0.008117182845847374,-0.0076852359644870374,-0.004807267445836916
10,0.7,-0.009621657770555205,-0.00853965401227917,-0.008699229960826001,-0.007672230525618593,-0.007809705471971824,-0.007825764861046917,0.22656331646710287,-0.009125137118797158,-0.008182926054629584,-0.00756943086653757,-0.008275339600364815,-0.007839439590358793,-0.004935069673224841
11,0.72,-0.009758747185861519,-0.008685883029960671,-0.008848289923378213,-0.007822628024685517,-0.007967706071504592,-0.007983103024004054,0.2281076506066286,-0.00927306803626284,-0.00834096843185735,-0.007733576670204071,-0.008436393280028187,-0.007998004907727922,-0.005061328889214389
12,0.74,-0.009895464877855574,-0.008833524767575455,-0.00900120347394395,-0.00797374176585882,-0.008122777120357113,-0.008141728585185772,0.22957085132567975,-0.009420347580110122,-0.008497550775132761,-0.007899539308242531,-0.008593319960779206,-0.008149438347845676,-0.005188711918738791
13,0.76,-0.010033252594426612,-0.008979843850557332,-0.009148247807795369,-0.008125410770042123,-0.008277988266621369,-0.00829817090099261,0.23095708093603712,-0.009569519380790616,-0.008654889321653687,-0.008064238408926378,-0.008748428681326213,-0.00830547603067941,-0.005316924100819181
14,0.78,-0.0101688767366447,-0.009123955128845904,-0.009298265164388038,-0.008275023742395294,-0.008433143382937701,-0.008453651821251865,0.23227860073332196,-0.009713280204807464,-0.00881069730146198,-0.008225672311821667,-0.008904613310664245,-0.008459202077778793,-0.00544486997151229
15,0.8,-0.010304733570343129,-0.00926981044402037,-0.009445882330746308,-0.008424987244019482,-0.008587825958495837,-0.008608365908450351,0.23353494280791215,-0.009859652835457358,-0.008965787535105074,-0.00838676454055887,-0.009061594987805545,-0.008610887664249178,-0.0055729886536337574
16,0.8200000000000001,-0.010438466424117727,-0.00941244878103477,-0.009591622877764008,-0.008572652665258718,-0.008741552480450282,-0.008764654532451479,0.23472994791592,-0.010002517460782285,-0.009119798171649308,-0.00854613877865275,-0.009215726691885206,-0.008763686959012855,-0.0057012974312898755
17,0.8400000000000001,-0.010573422062542252,-0.009555889475493259,-0.00973768560951727,-0.008721135014309944,-0.008894513867502063,-0.008918207819807407,0.2358696818955159,-0.010146990930731637,-0.00927431083462809,-0.008704603069589154,-0.009370186721232274,-0.008913217838181308,-0.005831035849224959
18,0.86,-0.010704861777458224,-0.009697799941438164,-0.009883586695466968,-0.008867534364651099,-0.009046355600530236,-0.009068530714944666,0.23695462894970745,-0.010289458540427192,-0.00942617432924832,-0.008860765156022288,-0.009525448815189122,-0.009065084509878252,-0.005960227067416524
19,0.88,-0.010838878127289132,-0.009841485332179253,-0.010030504603827987,-0.0090137896420563,-0.009197825533421033,-0.009222261152592438,0.23799150254284693,-0.010431346806581933,-0.009578262914999386,-0.009018007450784462,-0.009677282147313556,-0.009214881416447905,-0.00608857427392289
20,0.9,-0.010970719894584622,-0.009982030878581757,-0.010173890384479687,-0.009161718626534636,-0.009348885640269833,-0.009373266304061809,0.23897946764743389,-0.010573052401148704,-0.009730265981755417,-0.009175206498483501,-0.009829306301370267,-0.009364947001798194,-0.006218318477196548
21,0.9199999999999999,-0.01110205235012117,-0.01012242970530366,-0.010316027089297384,-0.009307505557383572,-0.009498740002335736,-0.009525443935740861,0.2399237357819049,-0.01071201914730572,-0.00988331527556056,-0.009329718460907107,-0.009982011970333514,-0.009515076001015376,-0.006348070040232101
22,0.94,-0.011234054972216462,-0.01026315940052736,-0.01046102797013236,-0.009452523609404557,-0.00964844866521701,-0.009676531977718875,0.24082692450410276,-0.010852029871235352,-0.01003312411727021,-0.009483745268365906,-0.01013286977881357,-0.00966432370617504,-0.006478823058548944
23,0.96,-0.011364006636731414,-0.010402254012610598,-0.010602881446728295,-0.009597095221965578,-0.00979796565041567,-0.009825051820797723,0.24169277930109642,-0.010992854289721018,-0.010183111729059764,-0.009637257826612431,-0.010284123781020657,-0.009812169944244496,-0.006605774644398606
24,0.98,-0.011495261843700371,-0.010542386306177655,-0.010744736824710752,-0.009742612689350285,-0.009945838801432988,-0.009975860113734572,0.24251757899064338,-0.011130770703671094,-0.010332621927946163,-0.009790073290183951,-0.0104349419799032,-0.00996123161548842,-0.006736798215073878
25,1.0,-0.011622847091538097,-0.01068213408750839,-0.010887784438474586,-0.009886796854309472,-0.010094998961352724,-0.010125268601222811,0.2433051110071689,-0.011269533691079909,-0.01048301179745037,-0.00994281952266828,-0.010586417493078329,-0.01010880261023255,-0.0068662557172653425
26,1.02,-0.011752673415945646,-0.01082069957889071,-0.01102872383396336,-0.010030217912998504,-0.010241424662708852,-0.010273151584029219,0.244062259989531,-0.011406775302279107,-0.010631898673295925,-0.010093209454110106,-0.010734879180527096,-0.010255232769692606,-0.006994776361598641
27,1.04,-0.01188162589903422,-0.010958964721005231,-0.011169598072764632,-0.010172968084489536,-0.010388523133829456,-0.010420870484538243,0.2447863821051353,-0.011543968133883196,-0.010779761034246693,-0.010243810950687018,-0.010885101391503678,-0.010401898487600286,-0.0071251169697687
28,1.06,-0.012010484506324729,-0.011095806103262731,-0.011309448000320878,-0.010315403974821984,-0.010534879928112185,-0.0105686697413102,0.24547774186777366,-0.011680601188475009,-0.010926473162389854,-0.010392910500084148,-0.011031768785378662,-0.010548035386630036,-0.007253777854209013
29,1.08,-0.012138068772430158,-0.01123252207181802,-0.011447941533675489,-0.010456929747352506,-0.010679832532437183,-0.010714963932532975,0.24614224619155695,-0.011815210594778911,-0.011072919694307515,-0.010540752576114292,-0.011179970236101832,-0.010693638461632534,-0.007383257676554672
30,1.1,-0.0122661688201772,-0.01136902924290869,-0.011586153707049105,-0.010597936176898675,-0.010826283369229884,-0.010860278301416053,0.24677925554432784,-0.011951012573939653,-0.011219292603185117,-0.010689500062266143,-0.011327428475170173,-0.010837972860845842,-0.007511520035969767
31,1.12,-0.01239223755847279,-0.011504474300021765,-0.011724455879852932,-0.010739032798288965,-0.010970894324958354,-0.011005939844405227,0.24738601322573858,-0.012083742073574506,-0.011365790527454088,-0.010836573624212082,-0.011474523777219608,-0.010982554677804792,-0.007640637885051457
32,1.1400000000000001,-0.012520127115653238,-0.01164029254925344,-0.011861804464338755,-0.010878032551858709,-0.011113950120245977,-0.011150791514571913,0.24796816420153325,-0.012218361822898621,-0.011511365897100483,-0.010983028103386083,-0.01162038904581123,-0.011125782505174207,-0.0077691771851072945
33,1.1600000000000001,-0.012646061814625898,-0.011774864886104356,-0.011997852735132188,-0.011016989517911538,-0.011256506989491094,-0.011294946396240475,0.24852693479579463,-0.012351240257361675,-0.011654851254619956,-0.011127400823445042,-0.011766207134371275,-0.011269635920872045,-0.007896592357445855
34,1.1800000000000002,-0.012771669438600232,-0.011908311781767265,-0.012133973006368657,-0.011156297443006601,-0.011399683404986913,-0.011438590320238681,0.2490607611272373,-0.012483272203337097,-0.011798571144192261,-0.011272864328699358,-0.011911089466186344,-0.011412067990173195,-0.008025119570677738
35,1.2000000000000002,-0.0128965190679134,-0.012042151084114348,-0.012269325042591315,-0.01129335479780135,-0.011540524262081244,-0.011581627061071579,0.24957495941583632,-0.01261498992756349,-0.011941446528966051,-0.011416728950190153,-0.012054312164812103,-0.011553656862809533,-0.008152870000942898
36,1.22,-0.013021184096302903,-0.012174843024553654,-0.012403540816239485,-0.01143184447445084,-0.011681971777345845,-0.0117240034872189,0.25006593192172166,-0.012744950566572264,-0.01208503208315081,-0.01155974686732457,-0.01219875473547487,-0.011695560095817185,-0.008280795834184954
37,1.24,-0.013145213025648727,-0.01230690905686419,-0.012537303811021321,-0.011567895201681729,-0.01182234217287581,-0.01186524137440876,0.2505368004201611,-0.012875747434895978,-0.012225878280222756,-0.011701591537402623,-0.01234135490754102,-0.011835957671005974,-0.008407170300630082
38,1.26,-0.013268529961583968,-0.012439108168956164,-0.012670907029644844,-0.011703895853121895,-0.011962169285057823,-0.012005410466363947,0.25098714450979126,-0.01300517259596055,-0.012366626638612745,-0.01184337251426249,-0.012483869797126757,-0.011976028813746544,-0.00853379685177112
39,1.28,-0.013391666742199592,-0.01256963056276751,-0.012804098656793623,-0.011839476054463184,-0.012100581983221443,-0.012145730842844227,0.2514162164485226,-0.013134295675610778,-0.012508614319558138,-0.011984609785166037,-0.012625127299159301,-0.012115209614060062,-0.008659687457902127
40,1.3,-0.013513659654273296,-0.012700314338339968,-0.012935609800388374,-0.011974627690332864,-0.012240176343249531,-0.012285594220413792,0.25183224081648037,-0.013261549752000132,-0.012647439796966177,-0.012124431121559948,-0.012766406400566338,-0.012254035180371754,-0.008785442786098316
41,1.32,-0.013635222249066107,-0.012830174629420842,-0.013066330314377622,-0.012108043189382425,-0.012377554553578921,-0.012423807118218763,0.2522259894553848,-0.013389592323043261,-0.012786457328457767,-0.012264177209086468,-0.012906704327680162,-0.012393043012095479,-0.008910806355918812
42,1.3399999999999999,-0.013755775389215037,-0.012958408366634568,-0.013196512088515296,-0.012241771593901326,-0.012514434398394217,-0.01256244612337251,0.25260117526075915,-0.013516161879357853,-0.012925286337995341,-0.012402086476755779,-0.013046410624009762,-0.012529060678122012,-0.009035409312423116
43,1.3599999999999999,-0.013876357257884556,-0.013086528646353294,-0.013327005321647217,-0.012373631902454146,-0.012650684123603697,-0.01269982808633497,0.2529618926478349,-0.013642327064775518,-0.013062870525591287,-0.012540208200141645,-0.013185365921258138,-0.012666316334132276,-0.009160125223618185
44,1.38,-0.013995500273862186,-0.013214173373123196,-0.013456082224627172,-0.012506123768801435,-0.0127860119262071,-0.012835737339481743,0.25330740122304857,-0.013768119960453693,-0.013199459042963622,-0.012676645114171676,-0.01332387459632356,-0.012802694970623267,-0.00928446714888193
45,1.4,-0.014114453199501746,-0.013341060348909405,-0.013584195891767951,-0.012636856102201435,-0.01292060462087121,-0.012971782705667798,0.2536368758492557,-0.013892197056057726,-0.013336281041556026,-0.012813068614704898,-0.013460995049117403,-0.01293762038503572,-0.009408050474574499
46,1.42,-0.014232972243849158,-0.013467636877630003,-0.013711046372253052,-0.012767201167632735,-0.013054664114816785,-0.01310674162187033,0.25395168876966534,-0.014015749313083284,-0.013470998315239227,-0.012947928090133875,-0.013597981673962724,-0.013072233143695575,-0.009531450312113781
47,1.44,-0.014350753136887166,-0.01359210545071351,-0.013837636105343222,-0.012896542480894344,-0.013188165255051235,-0.013241106678096224,0.2542497798500986,-0.014139215019662886,-0.013605913812610585,-0.01308253186151913,-0.013734019950187705,-0.013205813978963254,-0.009652449980907226
48,1.46,-0.014467571172312762,-0.013717264806733928,-0.013963741766744866,-0.01302521074672556,-0.013320548640260983,-0.013374753654873554,0.25454140982531104,-0.014261155028304056,-0.013739587884777874,-0.013215632013408949,-0.013869282714220468,-0.013338943227347714,-0.009774794291344854
49,1.48,-0.014583246236519418,-0.01384122760271609,-0.014088852064521123,-0.013153725163449185,-0.0134517467852693,-0.013507390258335913,0.25481566938100336,-0.014382394623060022,-0.013872718331184718,-0.013348707808787417,-0.014003946490516075,-0.013470976400980071,-0.009896109769512773
50,1.5,-0.014699351216465817,-0.013964385676950667,-0.014213473927307398,-0.013280261647464021,-0.013582544696420236,-0.013639646421152679,0.25507424203103796,-0.01450308608676105,-0.014005414590403425,-0.013480403773107127,-0.014137949075729897,-0.01360323399692936,-0.010016997192457069
51,1.52,-0.014814296275915281,-0.014086854861910211,-0.014337056503147502,-0.01340682916587653,-0.01371301880150262,-0.013770412785129894,0.2553204188662172,-0.014622682460953471,-0.014136549038261007,-0.013612332313318383,-0.014270365763012507,-0.01373365645418532,-0.010137656875419166
52,1.54,-0.014927695928904736,-0.014208211114130929,-0.014459647389625244,-0.013532901272820053,-0.013842408541553683,-0.013900452734765418,0.2555557713402267,-0.014741779476804103,-0.01426750690506294,-0.013741688722645166,-0.014402409878254927,-0.01386330324939093,-0.010256846622415763
53,1.56,-0.015041397077920812,-0.014329245082038377,-0.014581655800288407,-0.01365767416592034,-0.013970950852817014,-0.014030633246274578,0.2557861880679121,-0.0148601314006806,-0.014397575753863507,-0.01387100706154528,-0.014533696471022728,-0.013992666964687981,-0.010375734152044243
54,1.58,-0.01515417439536009,-0.014449631452836668,-0.014702635525028793,-0.013781999778276481,-0.014098229352009228,-0.014159110637926818,0.2559959043730025,-0.014977552113696117,-0.014526822959868565,-0.01400012280320307,-0.014664711156669624,-0.014121126184882768,-0.010494457766929933
55,1.6,-0.015265804963666698,-0.014568660946713169,-0.014823433286461034,-0.013904866109622587,-0.014224922514739745,-0.014286989539028214,0.2562004899122638,-0.015094580338427107,-0.01465483474875883,-0.014127966958284577,-0.014793791988404578,-0.014248896633638486,-0.010612170320866702
56,1.62,-0.015376834073472987,-0.014687018137955608,-0.014943010759989411,-0.01402705682151205,-0.014350893346236043,-0.014413641700460889,0.2563898514513234,-0.015210478011625136,-0.014782688873830368,-0.014254521836086227,-0.014923171399480238,-0.01437532143134945,-0.010729080735053952
57,1.6400000000000001,-0.015487054049916085,-0.014804556944658256,-0.015061501107557506,-0.014148705384593402,-0.014476342510893551,-0.014540486133109895,0.2565775542526909,-0.015325329141625356,-0.014909328885799229,-0.014380757656089054,-0.015050832158401974,-0.014501634308208191,-0.01084532191680284
58,1.66,-0.015596826614857848,-0.01492195910616373,-0.015179912778622073,-0.01426979253837453,-0.014600590968220546,-0.014665589711988987,0.2567491600098617,-0.015439589152493818,-0.01503492818415001,-0.014505746280998526,-0.015179117588385518,-0.01462687766750763,-0.01096134700326283
59,1.68,-0.015705476674398457,-0.01503800523849221,-0.01529677127953597,-0.014389888211077848,-0.014723714341378629,-0.01479026619490505,0.2569131936700657,-0.015552783624136162,-0.015160101830906136,-0.014630029387295766,-0.015305249031144596,-0.014751023651926808,-0.011076231504155489
60,1.7,-0.015813651201636116,-0.015153551028780332,-0.01541318622242334,-0.014509152168749397,-0.014846684084247275,-0.014914516487467507,0.25706825709005776,-0.0156657216768539,-0.015283977388948839,-0.01475305262642842,-0.015430782602588547,-0.014874813540695002,-0.011190591885844895
