,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.015048596950428922,-0.01793785052250346,-0.01985961453880916,0.11396501668264725,-0.014076574578119972,-0.015209547481966927,-0.017459104174632065,-0.02630147692722377,-0.01701307656254771,-0.0152542818248435,-0.016387778055847922,-0.0006355065002697185,0.011053178388211612
1,0.52,-0.015313207580341328,-0.018210498274552782,-0.020124322905475476,0.11394174109890519,-0.014403743021195622,-0.015511051730640192,-0.017703163900337864,-0.02650371623788953,-0.017314337954482697,-0.015569392697957304,-0.016660974217899336,-0.0009090132183183571,0.01090294879184526
2,0.54,-0.015580549615990508,-0.01848627756818464,-0.02039223021843568,0.11388330776074987,-0.01473456382796079,-0.0158197682083566,-0.017953626697410945,-0.0267076832957824,-0.017620540244065862,-0.01589074876221495,-0.016939121519060567,-0.0011928083920717516,0.010737012071817773
3,0.56,-0.015852531440838723,-0.018769528004707096,-0.02066233810273417,0.1137920287372609,-0.015068324664845797,-0.01613363547773001,-0.018209781677022824,-0.026919905741936898,-0.017928467652826047,-0.016212206762041975,-0.01722316014593744,-0.0014840090651632224,0.0105568787351847
4,0.58,-0.016127318683292004,-0.01905144027111585,-0.020939217635619498,0.11367629101285497,-0.015404775823274632,-0.01644807005871615,-0.018470150884978005,-0.027136433823672625,-0.018241385695355702,-0.016535311737601,-0.017515754551613798,-0.0017792096919886677,0.010365408575533726
5,0.6,-0.01640505148247136,-0.019340313635508345,-0.02121842630342989,0.11354030921349137,-0.01574339156991985,-0.01676938688222378,-0.01873410091102823,-0.027360240546247413,-0.0185604670181204,-0.01686534385852345,-0.017813046752511073,-0.00208164721710991,0.010161309373804056
6,0.62,-0.0166855424757852,-0.01963342002321893,-0.021503444101348808,0.11338633414421194,-0.016083964677832047,-0.017094574129563965,-0.019006880309874984,-0.027588252175486494,-0.01888027035295671,-0.017195266287456615,-0.018116061145833123,-0.002389272561188247,0.009948137540115285
7,0.64,-0.0169723149789381,-0.019927146664020703,-0.021790892055253166,0.11322018386089437,-0.016426531100042427,-0.017422105032684244,-0.019283703672968902,-0.02782254648755892,-0.019204867543374807,-0.01752869525280845,-0.01842270573872008,-0.0027020258174469468,0.009725181931729294
8,0.66,-0.017259330842538226,-0.020226055527452883,-0.02208395154227018,0.1130410076178058,-0.016775024515293138,-0.01775212197230741,-0.01956346537249523,-0.028064431883185328,-0.019535211313719048,-0.017865068135641374,-0.018736086515903826,-0.003017880738949066,0.009494219529914147
9,0.6799999999999999,-0.017550160956379388,-0.020528522815918028,-0.022379918584255438,0.11285432604445238,-0.01712208607963846,-0.01808721248636212,-0.019850224660868925,-0.02831168073468292,-0.01986729760256516,-0.018202834384852307,-0.01905300647566296,-0.0033387221123118175,0.00925603797137096
10,0.7,-0.017845765418655207,-0.020835729880623877,-0.022679192625589106,0.11265959418947837,-0.017473589391806304,-0.018425045827356674,-0.020140789554612657,-0.028564733233810653,-0.020202522056436956,-0.018543356461502406,-0.01937469029918784,-0.0036630499060748257,0.009011129945034044
11,0.72,-0.01814364086232776,-0.02114489435336137,-0.02298378020403455,0.112460904760647,-0.0178258375991674,-0.01876649411534532,-0.020435464154338598,-0.028821308765883468,-0.02054048222514185,-0.018888736380514772,-0.01970078260317626,-0.00399115157402548,0.008759590552084551
12,0.74,-0.01844166813962236,-0.02145616581785256,-0.02329034767942964,0.11225579343088478,-0.018180441111983806,-0.01911046618279919,-0.020732327232587815,-0.029084589086256225,-0.020882942968515707,-0.019234716882609183,-0.02003058261431475,-0.004321524807039315,0.00850261861502458
13,0.76,-0.01874621040318496,-0.021772724949987353,-0.023601970551606087,0.11204866146586787,-0.01853764208823819,-0.01945402426942963,-0.021033995288963974,-0.02935154607856035,-0.02122679980108785,-0.019583192330301705,-0.02036618771030191,-0.004653852482910331,0.008240519964371138
14,0.78,-0.019051385546608516,-0.02209106483876444,-0.02391682250071295,0.11183729381264493,-0.018895934945357098,-0.019804183210163473,-0.021341011803946115,-0.029623724752867765,-0.02157387402756726,-0.019934759017897034,-0.020702732595899335,-0.004990190798280052,0.007974222495766256
15,0.8,-0.019359960394861354,-0.022412016693842157,-0.02423373300276452,0.11162563572619032,-0.019255539917613935,-0.0201548039919818,-0.02164957138721961,-0.02990059291410661,-0.02192366466810208,-0.020286220993668464,-0.021043930894801537,-0.005327701720330478,0.007702583855467374
16,0.8200000000000001,-0.019669810671876523,-0.02273609927510658,-0.024553465394673367,0.11141084113132696,-0.019617964556118642,-0.020508144413221466,-0.021961700296191107,-0.03018165672687151,-0.022276617769030577,-0.020640762798376674,-0.021388420594050567,-0.0056677100197415975,0.007427584572018559
