,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-0.023199747257024995,-0.023415510912965915,0.10957058291047918,-0.02206169298168812,-0.0218618173766371,-0.022528430324828833,-0.02318279070352347,-0.026596665537759894,-0.022872724428985292,-0.023086761643980148,-0.023886736066984906,-0.022846284122624322,-0.01614444110902619
1,0.52,-0.023735772486399954,-0.023966543698643587,0.11095119450245532,-0.022624161627245128,-0.02244513059888646,-0.02310707768222778,-0.023730528644565835,-0.027132065073469026,-0.023458774697742567,-0.023673040491872303,-0.024475904130046803,-0.023417035588910454,-0.016619876018737035
2,0.54,-0.0242580117311501,-0.024504454466080048,0.11222494663391118,-0.02317010174137941,-0.023019501160403178,-0.023672721863405292,-0.024266051930444548,-0.027654210810395635,-0.024040682901112484,-0.024245190526430038,-0.025051405261317973,-0.023982420992630028,-0.01708899193539419
3,0.56,-0.024773320045537787,-0.025031056816364056,0.11339594784962223,-0.023710098990529824,-0.023581660714257154,-0.024234135760950938,-0.024791917049552085,-0.028166864480938514,-0.02460675541490654,-0.024809899333198708,-0.025614067570923323,-0.02453644660323332,-0.017552476653598607
4,0.58,-0.025276718980622517,-0.025553362301863648,0.11447675849071902,-0.024241458957011897,-0.02413632093028783,-0.02478491291278405,-0.025311210699429033,-0.028664638516474713,-0.025167541059562655,-0.025361027742696877,-0.026172743790448195,-0.025082254356466903,-0.018013177226278248
5,0.6,-0.025772601909705924,-0.026065478030816904,0.11547296487473462,-0.02476770678231907,-0.024681806562357328,-0.025326094071326025,-0.025821184561925746,-0.029161591521113178,-0.02571920223402242,-0.025906320745154917,-0.026723174501206506,-0.025621411891094754,-0.018472816996235566
6,0.62,-0.026263928570717836,-0.026570993975491012,0.11639403282270469,-0.025284812345115572,-0.025224589623912323,-0.025863145279792978,-0.026325950915194428,-0.02964373071668625,-0.026263500510093084,-0.026443416844772204,-0.027265414815225666,-0.0261510777113161,-0.018927060402996326
7,0.64,-0.026746834415880827,-0.027070487944528248,0.11724278338970925,-0.025797924972153604,-0.025760013481805663,-0.02639416466821487,-0.02682388654816577,-0.030124666581289507,-0.026799936392617924,-0.02697587137330469,-0.02779999814696136,-0.02667942358356889,-0.01937886395438112
8,0.66,-0.027225029046831974,-0.02756593569118351,0.11802674300455375,-0.026308243973326716,-0.02628973508070301,-0.026918624215158744,-0.02731801630876897,-0.030597761629088137,-0.027332480611478173,-0.02750126487765456,-0.028331817421605784,-0.02720105219206524,-0.019830531607318427
9,0.6799999999999999,-0.027698165559531713,-0.02805560929808717,0.11875167839800356,-0.02681366085201669,-0.02681379940744785,-0.027439932881422244,-0.027805164169586807,-0.031065095408588827,-0.02785944585606708,-0.02802330376107512,-0.028859688813679747,-0.02771657404233341,-0.020280308665130982
10,0.7,-0.028168197241973433,-0.02854341910415809,0.11941902947539938,-0.02731304518903595,-0.027335159768790168,-0.02795863644055326,-0.028290556162571215,-0.031530353460178816,-0.028384016564982774,-0.028539528943682196,-0.02938236204893047,-0.028229523781422034,-0.020728747791791027
11,0.72,-0.028633003493800702,-0.029026224859647464,0.12003528263382085,-0.02780972177508908,-0.027851360863485605,-0.028471230476895114,-0.028774339654881458,-0.03198928692397204,-0.02890266437416641,-0.0290531377186831,-0.029897705361386997,-0.02873882948036693,-0.021175846251879567
12,0.74,-0.029094783875972762,-0.029507411559382905,0.12060561424108891,-0.028303555590328225,-0.02836398541488868,-0.02898115571300463,-0.02925254257228171,-0.032446965213939936,-0.029417378192099126,-0.029563064387399852,-0.030413077309143815,-0.02924496855793305,-0.02162062679954572
13,0.76,-0.029555338020753563,-0.029983881826632308,0.1211289141738536,-0.02879556204491801,-0.028876097616319173,-0.0294899268770778,-0.02972854720714617,-0.03290309926956243,-0.02993103338582738,-0.030070705091052658,-0.030926227734670766,-0.02974955460823361,-0.02206728816199945
14,0.78,-0.0300113075916116,-0.030459694391576624,0.12161406935788452,-0.029284560318516544,-0.029382461733096565,-0.029994492888341537,-0.030201583144575994,-0.03335547025411527,-0.03044185786711345,-0.03057439837995675,-0.03143567270571214,-0.030249831897002262,-0.02251081424444504
15,0.8,-0.03046603818559035,-0.03093313016831234,0.12205828023744093,-0.02977154784688843,-0.029887146972459616,-0.030496566408960004,-0.030674300528047205,-0.03380371192909655,-0.03094812249865492,-0.031077004417623316,-0.031942292094642874,-0.030749040198906417,-0.022955978988375307
