,nu_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.5,-1.7315375075126624e-05,-1.7599537295751458e-05,-2.09720181648207e-05,-1.5065498010616782e-05,-1.4623412845516109e-05,-1.5273272604858955e-05,-1.6698850255617576e-05,-2.1640626751857054e-05,-1.5875915097830306e-05,-1.5477793919235618e-05,0.00011575757574487214,5.471587118697994e-05,6.369424360131211e-06
1,0.52,-1.757439891342601e-05,-1.772592789867735e-05,-2.1313740065360455e-05,-1.549321127018085e-05,-1.5015701592392487e-05,-1.551349499936303e-05,-1.6964006584235302e-05,-2.169607401649621e-05,-1.6273941540126445e-05,-1.6074024144900847e-05,0.00011530319080626799,5.432037036537216e-05,6.07343415591093e-06
2,0.54,-1.7866953187180534e-05,-1.8177498766996754e-05,-2.133570207405512e-05,-1.5688619161599127e-05,-1.518611344835645e-05,-1.5948201905135647e-05,-1.7136346723019605e-05,-2.1958825369288725e-05,-1.6444999983449175e-05,-1.630196732749554e-05,0.00011510958043248726,5.403023493678779e-05,5.5844150524159e-06
3,0.56,-1.807268906966242e-05,-1.858918423323111e-05,-2.1913205556449065e-05,-1.61548033481003e-05,-1.5659399395034217e-05,-1.6201788837299656e-05,-1.748911162681497e-05,-2.2487754998118454e-05,-1.6934378030508007e-05,-1.679041943359501e-05,0.00011465034691839468,5.365236020198711e-05,5.422025741824508e-06
4,0.58,-1.8442672700327063e-05,-1.888096331918181e-05,-2.1987265386394265e-05,-1.640687203428145e-05,-1.6036026011709148e-05,-1.6933406425191376e-05,-1.798661390728946e-05,-2.2489408844092686e-05,-1.734432757511238e-05,-1.7178614695552838e-05,0.00011435051130683486,5.3404876129866856e-05,5.110289645027085e-06
5,0.6,-1.9001399117833347e-05,-1.9240487046357338e-05,-2.2244447886481764e-05,-1.6845798963112323e-05,-1.6562447242148862e-05,-1.703407747858299e-05,-1.8235593519547214e-05,-2.296933551643944e-05,-1.7579084901404004e-05,-1.749351420486992e-05,0.00011394445938959993,5.323459826912023e-05,4.596220210084823e-06
6,0.62,-1.9298681383672576e-05,-1.9475490661075655e-05,-2.263392856561116e-05,-1.7173409525616645e-05,-1.692781371939829e-05,-1.7576204810032655e-05,-1.8659955655831547e-05,-2.3301279535625258e-05,-1.79436972031462e-05,-1.79084777737511e-05,0.00011383102646290044,5.291093465859319e-05,4.3879037553543945e-06
7,0.64,-1.9494682379086952e-05,-1.9759704671514386e-05,-2.3066349289809962e-05,-1.770878185782852e-05,-1.7320422492360968e-05,-1.7882888217742316e-05,-1.9093409936453477e-05,-2.3514286840457557e-05,-1.8415686540207123e-05,-1.8252357351023173e-05,0.00011353183516470044,5.250316582435013e-05,4.009337820476835e-06
8,0.66,-1.9960892890711094e-05,-2.0219072064734267e-05,-2.3308913548132386e-05,-1.797547921339155e-05,-1.7802592631976963e-05,-1.8390136570900763e-05,-1.937793178352468e-05,-2.3939047650413453e-05,-1.891745219995406e-05,-1.8752752554232448e-05,0.00011331580380319396,5.241383807865188e-05,3.5373002855643184e-06
9,0.6799999999999999,-2.0382655736935714e-05,-2.0634875893299096e-05,-2.376734945538646e-05,-1.8421310890778374e-05,-1.8185176852744773e-05,-1.8770665506348382e-05,-1.9725041948474552e-05,-2.4288501550279907e-05,-1.9320159638356626e-05,-1.9055808489745072e-05,0.00011305141239182625,5.203485479326454e-05,3.3859417682882334e-06
