,beta,alpha,UUPCOSTS
0,0.6166675315373498,0.6288296592454211,0.0
1,0.3538454627457067,0.41369076247967873,0.001761943724980212
2,0.02948700571694338,0.4011357072849587,0.0006380110858193751
