origin_code,destination_code,sectors,patent flows
1.0,1.0,1.0,124521.00891661523
1.0,1.0,2.0,45828.6069537011
1.0,2.0,1.0,11281.055717580884
1.0,2.0,2.0,5933.008998717829
1.0,3.0,1.0,13961.62346600127
1.0,3.0,2.0,7340.168665187991
1.0,4.0,1.0,6153.284057884325
1.0,4.0,2.0,3087.476765757355
1.0,5.0,1.0,2997.867264863465
1.0,5.0,2.0,2313.0052747428144
1.0,6.0,1.0,1300.6296343250006
1.0,6.0,2.0,782.4305769776547
1.0,7.0,1.0,10567.587350455331
1.0,7.0,2.0,7034.91884830023
1.0,8.0,1.0,5110.6946637629835
1.0,8.0,2.0,2413.0951818484714
1.0,9.0,1.0,688.0914075283121
1.0,9.0,2.0,644.137456348493
1.0,10.0,1.0,3136.747567877173
1.0,10.0,2.0,2667.851449776177
1.0,11.0,1.0,668.4021502574367
1.0,11.0,2.0,855.8055124825155
1.0,12.0,1.0,2142.392512082924
1.0,12.0,2.0,1248.1985100503432
2.0,1.0,1.0,30691.01827401649
2.0,1.0,2.0,10888.748949794683
2.0,2.0,1.0,30081.847493628098
2.0,2.0,2.0,9574.877874447127
2.0,3.0,1.0,14401.49803602963
2.0,3.0,2.0,6754.555753569664
2.0,4.0,1.0,7761.765176808077
2.0,4.0,2.0,3443.551207640589
2.0,5.0,1.0,3357.5409919660037
2.0,5.0,2.0,2569.3683400549376
2.0,6.0,1.0,1499.2992219100379
2.0,6.0,2.0,858.6912364478225
2.0,7.0,1.0,5992.112481668763
2.0,7.0,2.0,4729.364710732746
2.0,8.0,1.0,4870.29715082304
2.0,8.0,2.0,2652.347569954594
2.0,9.0,1.0,1657.77586863137
2.0,9.0,2.0,1334.1943520500654
2.0,10.0,1.0,1724.5725835035375
2.0,10.0,2.0,2039.2575265550277
2.0,11.0,1.0,1032.7138435651632
2.0,11.0,2.0,1366.1465761773813
2.0,12.0,1.0,1650.9824955104825
2.0,12.0,2.0,991.3825100343505
3.0,1.0,1.0,33563.59918524757
3.0,1.0,2.0,7233.540983447993
3.0,2.0,1.0,7821.882655658919
3.0,2.0,2.0,2352.6751557625125
3.0,3.0,1.0,272417.1964036731
3.0,3.0,2.0,97528.56149919156
3.0,4.0,1.0,9890.364191995212
3.0,4.0,2.0,2706.8267863835313
3.0,5.0,1.0,514.09686547124
3.0,5.0,2.0,310.5491360201794
3.0,6.0,1.0,553.2945190352556
3.0,6.0,2.0,170.50841603358336
3.0,7.0,1.0,2016.5279643310387
3.0,7.0,2.0,1211.9888676499143
3.0,8.0,1.0,9178.306138855967
3.0,8.0,2.0,2538.3855302860943
3.0,9.0,1.0,149.0043500819412
3.0,9.0,2.0,169.4960638134809
3.0,10.0,1.0,208.89776635697368
3.0,10.0,2.0,200.67190708353078
3.0,11.0,1.0,61.77320203075567
3.0,11.0,2.0,103.00691874744133
3.0,12.0,1.0,760.3811712730167
3.0,12.0,2.0,309.27075632337755
4.0,1.0,1.0,475.5549246200632
4.0,1.0,2.0,161.3112888101654
4.0,2.0,1.0,100.58134886885982
4.0,2.0,2.0,41.512821998586695
4.0,3.0,1.0,105.61903163428981
4.0,3.0,2.0,62.520958652135356
4.0,4.0,1.0,11216.048155151939
4.0,4.0,2.0,10354.257125395447
4.0,5.0,1.0,17.483103456748253
4.0,5.0,2.0,12.543094313099367
4.0,6.0,1.0,19.499568276577033
4.0,6.0,2.0,17.11240836995302
4.0,7.0,1.0,55.14904613600416
4.0,7.0,2.0,31.41056519270793
4.0,8.0,1.0,46.50842441649473
4.0,8.0,2.0,27.95809364883741
4.0,9.0,1.0,28.080811912688613
4.0,9.0,2.0,12.758720016462917
4.0,10.0,1.0,11.01521019035331
4.0,10.0,2.0,8.826504789095457
4.0,11.0,1.0,7.003130156721056
4.0,11.0,2.0,6.523959066379285
4.0,12.0,1.0,37.53145929629445
4.0,12.0,2.0,44.806170190733525
5.0,1.0,1.0,114.12269677873068
5.0,1.0,2.0,40.16342033578851
5.0,2.0,1.0,40.77921918760717
5.0,2.0,2.0,18.013545255819206
5.0,3.0,1.0,30.65503879504945
5.0,3.0,2.0,12.921637335215076
5.0,4.0,1.0,29.934746488239586
5.0,4.0,2.0,9.90766171696754
5.0,5.0,1.0,1931.3046219033342
5.0,5.0,2.0,1204.8120381116998
5.0,6.0,1.0,5.271217106193643
5.0,6.0,2.0,3.2459225928784874
5.0,7.0,1.0,26.865597823897286
5.0,7.0,2.0,14.964035023139742
5.0,8.0,1.0,11.27221796217431
5.0,8.0,2.0,2.1942186025874917
5.0,9.0,1.0,5.395787212477799
5.0,9.0,2.0,2.888596908525569
5.0,10.0,1.0,28.64727463479863
5.0,10.0,2.0,16.550059496735358
5.0,11.0,1.0,9.506001029884638
5.0,11.0,2.0,4.17299047081739
5.0,12.0,1.0,10.39683500446939
5.0,12.0,2.0,4.788211945019527
6.0,1.0,1.0,133.09233181497177
6.0,1.0,2.0,214.25445415810358
6.0,2.0,1.0,30.794946089825178
6.0,2.0,2.0,83.29707716459978
6.0,3.0,1.0,24.255011765041917
6.0,3.0,2.0,69.18523952285948
6.0,4.0,1.0,20.432770475191653
6.0,4.0,2.0,62.91309006214618
6.0,5.0,1.0,14.626732938434076
6.0,5.0,2.0,51.85506316889312
6.0,6.0,1.0,535.8547977197468
6.0,6.0,2.0,1791.201061329596
6.0,7.0,1.0,21.147890773890413
6.0,7.0,2.0,63.34526767149811
6.0,8.0,1.0,10.406488863852628
6.0,8.0,2.0,28.437213472922263
6.0,9.0,1.0,4.368898969475302
6.0,9.0,2.0,26.365452167852073
6.0,10.0,1.0,7.5883875662667934
6.0,10.0,2.0,29.967729814047786
6.0,11.0,1.0,7.143636389819176
6.0,11.0,2.0,37.29323455527154
6.0,12.0,1.0,6.931601650525906
6.0,12.0,2.0,16.504387009392417
7.0,1.0,1.0,3914.3832636730517
7.0,1.0,2.0,903.8862854891837
7.0,2.0,1.0,580.0734968210062
7.0,2.0,2.0,260.05752341013476
7.0,3.0,1.0,371.43289194815776
7.0,3.0,2.0,252.89912382272894
7.0,4.0,1.0,249.66251075861632
7.0,4.0,2.0,105.24773389076556
7.0,5.0,1.0,116.437896992615
7.0,5.0,2.0,75.27577830535232
7.0,6.0,1.0,40.141223489542014
7.0,6.0,2.0,21.543040463750817
7.0,7.0,1.0,3548.743093315447
7.0,7.0,2.0,870.2540932197029
7.0,8.0,1.0,126.7004636730686
7.0,8.0,2.0,66.9712174933569
7.0,9.0,1.0,44.243163242243156
7.0,9.0,2.0,37.4501882819419
7.0,10.0,1.0,120.55844897959462
7.0,10.0,2.0,93.31642655169833
7.0,11.0,1.0,38.962742355895735
7.0,11.0,2.0,35.509350590817995
7.0,12.0,1.0,101.8877153318736
7.0,12.0,2.0,55.69912545061299
8.0,1.0,1.0,4260.896028124963
8.0,1.0,2.0,814.8855917310119
8.0,2.0,1.0,629.1999674784819
8.0,2.0,2.0,178.4187597238366
8.0,3.0,1.0,2365.404780891928
8.0,3.0,2.0,521.0356286466126
8.0,4.0,1.0,1739.588268357961
8.0,4.0,2.0,355.0703562373524
8.0,5.0,1.0,141.2288455252142
8.0,5.0,2.0,41.13939168511737
8.0,6.0,1.0,125.91084963432309
8.0,6.0,2.0,27.543107940383152
8.0,7.0,1.0,207.68634677168598
8.0,7.0,2.0,75.14314925885608
8.0,8.0,1.0,49180.0855929732
8.0,8.0,2.0,7366.609262857398
8.0,9.0,1.0,110.440537498002
8.0,9.0,2.0,32.50822955842215
8.0,10.0,1.0,61.762581104664946
8.0,10.0,2.0,28.512378169601817
8.0,11.0,1.0,11.200195536520285
8.0,11.0,2.0,10.396351869586407
8.0,12.0,1.0,123.61932451080015
8.0,12.0,2.0,32.94369732058765
9.0,1.0,1.0,154.11025331235882
9.0,1.0,2.0,56.011314644291154
9.0,2.0,1.0,56.82357709642162
9.0,2.0,2.0,24.946717176732097
9.0,3.0,1.0,38.753394125413315
9.0,3.0,2.0,18.83818750457234
9.0,4.0,1.0,41.03838334088206
9.0,4.0,2.0,18.015540740015368
9.0,5.0,1.0,9.147933709970523
9.0,5.0,2.0,5.353779741524655
9.0,6.0,1.0,16.185451574656216
9.0,6.0,2.0,6.547997708512933
9.0,7.0,1.0,37.99146286601189
9.0,7.0,2.0,21.802775022837068
9.0,8.0,1.0,22.156086605232222
9.0,8.0,2.0,10.730716134404192
9.0,9.0,1.0,12455.780502364207
9.0,9.0,2.0,4896.228241810738
9.0,10.0,1.0,6.4334920596003675
9.0,10.0,2.0,5.351356712037412
9.0,11.0,1.0,2.933795794175927
9.0,11.0,2.0,1.6671916311132204
9.0,12.0,1.0,20.085414654206005
9.0,12.0,2.0,7.707180930154458
10.0,1.0,1.0,53.1015894431928
10.0,1.0,2.0,18.21719467063353
10.0,2.0,1.0,8.322880606994696
10.0,2.0,2.0,5.5185145129561475
10.0,3.0,1.0,5.66531051562697
10.0,3.0,2.0,3.507391179310566
10.0,4.0,1.0,4.658339169747143
10.0,4.0,2.0,2.6664798523077193
10.0,5.0,1.0,11.98095863805329
10.0,5.0,2.0,7.782504439750891
10.0,6.0,1.0,1.220452939712791
10.0,6.0,2.0,0.8182718898283085
10.0,7.0,1.0,11.449896021705596
10.0,7.0,2.0,7.329021509053036
10.0,8.0,1.0,3.269467126677794
10.0,8.0,2.0,1.5607941233999416
10.0,9.0,1.0,1.0209286391858277
10.0,9.0,2.0,0.8856865502724997
10.0,10.0,1.0,147.2751552543588
10.0,10.0,2.0,107.60845621793561
10.0,11.0,1.0,1.2259136511028672
10.0,11.0,2.0,0.678536233916191
10.0,12.0,1.0,4.198625807921216
10.0,12.0,2.0,1.9506912791000375
11.0,1.0,1.0,136.87670503801633
11.0,1.0,2.0,48.54157040049487
11.0,2.0,1.0,48.719567638937065
11.0,2.0,2.0,19.915154493870833
11.0,3.0,1.0,30.574729893252382
11.0,3.0,2.0,16.17220370308664
11.0,4.0,1.0,30.066385268060667
11.0,4.0,2.0,17.650241898421495
11.0,5.0,1.0,16.385562825918203
11.0,5.0,2.0,12.359314319403714
11.0,6.0,1.0,11.890653737735079
11.0,6.0,2.0,7.099147600270979
11.0,7.0,1.0,40.8237237315768
11.0,7.0,2.0,20.745053519180924
11.0,8.0,1.0,12.215316589014186
11.0,8.0,2.0,6.755231289576198
11.0,9.0,1.0,6.922629009142857
11.0,9.0,2.0,5.835295990274858
11.0,10.0,1.0,5.726524910843884
11.0,10.0,2.0,4.897108582822195
11.0,11.0,1.0,1284.0068916393845
11.0,11.0,2.0,1044.1569211986398
11.0,12.0,1.0,23.952301257338448
11.0,12.0,2.0,7.082266493826634
12.0,1.0,1.0,9073.785866303811
12.0,1.0,2.0,1668.0787768340742
12.0,2.0,1.0,1217.4275530969587
12.0,2.0,2.0,489.0327198205339
12.0,3.0,1.0,1235.5605638685458
12.0,3.0,2.0,548.8452685441565
12.0,4.0,1.0,751.4289288881355
12.0,4.0,2.0,303.9573121872175
12.0,5.0,1.0,246.87797250258814
12.0,5.0,2.0,167.66990938442441
12.0,6.0,1.0,127.72471931758606
12.0,6.0,2.0,61.6698369127321
12.0,7.0,1.0,918.6091343050435
12.0,7.0,2.0,509.6319997806689
12.0,8.0,1.0,337.8041493656579
12.0,8.0,2.0,157.8888911168867
12.0,9.0,1.0,383.20081095794626
12.0,9.0,2.0,163.87071742770195
12.0,10.0,1.0,164.8205483579657
12.0,10.0,2.0,130.01321402241396
12.0,11.0,1.0,223.3583414413764
12.0,11.0,2.0,120.9678537056986
12.0,12.0,1.0,1245.8529157714167
12.0,12.0,2.0,645.2862948765306
