origin_code,destination_code,sector,trade
1.0,1.0,0,17653800.942605
1.0,1.0,1,7262213.152714999
1.0,1.0,2,174744.404147
1.0,1.0,3,461215.82045
1.0,2.0,0,207850.259855
1.0,2.0,1,241543.463239
1.0,2.0,2,19637.116856
1.0,2.0,3,16881.540557
1.0,3.0,0,50258.15432
1.0,3.0,1,52047.160347
1.0,3.0,2,2865.724045
1.0,3.0,3,6323.883432
1.0,4.0,0,66851.600683
1.0,4.0,1,62183.416064
1.0,4.0,2,1349.767324
1.0,4.0,3,10624.032027000001
1.0,5.0,0,26076.231463
1.0,5.0,1,27621.938480999997
1.0,5.0,2,1181.378371
1.0,5.0,3,5851.709984
1.0,6.0,0,17045.321464
1.0,6.0,1,19793.727351
1.0,6.0,2,178.289705
1.0,6.0,3,3650.8011399999996
1.0,7.0,0,104988.662115
1.0,7.0,1,155360.266626
1.0,7.0,2,3728.419822
1.0,7.0,3,13729.254188
1.0,8.0,0,26030.690615
1.0,8.0,1,36382.355091
1.0,8.0,2,946.337285
1.0,8.0,3,4049.168734
1.0,9.0,0,11403.90519
1.0,9.0,1,11781.610526
1.0,9.0,2,450.66594699999996
1.0,9.0,3,1032.548342
1.0,10.0,0,61368.835892
1.0,10.0,1,114223.164666
1.0,10.0,2,1259.404672
1.0,10.0,3,16508.118052
1.0,11.0,0,3664.252813
1.0,11.0,1,6189.567426
1.0,11.0,2,171.58946600000002
1.0,11.0,3,581.337308
1.0,12.0,0,181515.126522
1.0,12.0,1,246485.228948
1.0,12.0,2,5762.9408
1.0,12.0,3,22493.260106
2.0,1.0,0,193709.56053900003
2.0,1.0,1,311981.364173
2.0,1.0,2,59370.209513
2.0,1.0,3,26863.509193
2.0,2.0,0,23587244.916138
2.0,2.0,1,11271578.986867
2.0,2.0,2,273436.723338
2.0,2.0,3,602428.611256
2.0,3.0,0,40523.117497
2.0,3.0,1,70241.568684
2.0,3.0,2,8252.127429
2.0,3.0,3,9175.231117
2.0,4.0,0,70978.160505
2.0,4.0,1,167845.767853
2.0,4.0,2,4581.281977000001
2.0,4.0,3,14836.067181
2.0,5.0,0,36163.021283
2.0,5.0,1,50031.815965999995
2.0,5.0,2,3427.7539930000003
2.0,5.0,3,7162.2116049999995
2.0,6.0,0,31591.576162999998
2.0,6.0,1,66195.789383
2.0,6.0,2,596.585114
2.0,6.0,3,5744.038609
2.0,7.0,0,33328.94552
