origin_code,destination_code,sectors,patent flows
1.0,1.0,1,114321.23411605677
1.0,1.0,2,41586.02289434537
1.0,2.0,1,9597.353412440436
1.0,2.0,2,5408.652543319203
1.0,3.0,1,13003.11404247496
1.0,3.0,2,6960.828515835947
1.0,4.0,1,4647.324705209398
1.0,4.0,2,2842.8843911940676
1.0,5.0,1,3181.6496510412426
1.0,5.0,2,2422.324844061579
1.0,6.0,1,1789.8333445221635
1.0,6.0,2,1228.5952693686525
1.0,7.0,1,10308.103479539135
1.0,7.0,2,6789.464394220019
1.0,8.0,1,4901.476618918749
1.0,8.0,2,2416.185981065505
1.0,9.0,1,444.8533483918569
1.0,9.0,2,446.8207468482192
1.0,10.0,1,588.3668378637439
1.0,10.0,2,412.4444266691212
1.0,11.0,1,945.6660642936804
1.0,11.0,2,1086.766166089196
1.0,12.0,1,1718.6544218944744
1.0,12.0,2,1147.109338038639
2.0,1.0,1,27664.000707922412
2.0,1.0,2,9747.544186639732
2.0,2.0,1,26661.50573147999
2.0,2.0,2,8139.294606619738
2.0,3.0,1,13078.539791681322
2.0,3.0,2,6007.935475666433
2.0,4.0,1,5591.785884628966
2.0,4.0,2,2860.135666326009
2.0,5.0,1,3729.773594894224
2.0,5.0,2,2304.720931833128
2.0,6.0,1,2315.9154953062457
2.0,6.0,2,1324.3094130460775
2.0,7.0,1,6457.200660866336
2.0,7.0,2,4143.761021627153
2.0,8.0,1,4106.9120235848495
2.0,8.0,2,2402.034985499709
2.0,9.0,1,1261.367656201409
2.0,9.0,2,841.6877484348806
2.0,10.0,1,164.20517168886929
2.0,10.0,2,204.4389871751294
2.0,11.0,1,1266.9786838617715
2.0,11.0,2,1341.0728002087465
2.0,12.0,1,1445.6363701700488
2.0,12.0,2,871.7462942190068
3.0,1.0,1,28375.86768883216
3.0,1.0,2,6002.504268042266
3.0,2.0,1,6169.7602201863765
3.0,2.0,2,1977.0985143005937
3.0,3.0,1,264340.5577356168
3.0,3.0,2,80982.06460484167
3.0,4.0,1,6118.192306771245
3.0,4.0,2,1833.010278814652
3.0,5.0,1,371.96163588961525
3.0,5.0,2,241.81972725759928
3.0,6.0,1,632.4855682690184
3.0,6.0,2,216.69901510559765
3.0,7.0,1,1885.0380002962856
3.0,7.0,2,1138.906994034663
3.0,8.0,1,7276.561836137948
3.0,8.0,2,1930.353307784446
3.0,9.0,1,112.68499842928856
3.0,9.0,2,119.27828945709877
3.0,10.0,1,28.842037428262227
3.0,10.0,2,24.897431627525616
3.0,11.0,1,52.65857055187651
3.0,11.0,2,70.33603611075299
3.0,12.0,1,525.2088581992045
3.0,12.0,2,248.06748716714267
4.0,1.0,1,158.09838160715643
4.0,1.0,2,56.48258966507
4.0,2.0,1,32.70705051904727
4.0,2.0,2,14.791256391120708
4.0,3.0,1,47.10113220988893
4.0,3.0,2,29.0528062167469
4.0,4.0,1,7125.675329641715
4.0,4.0,2,3834.312532501576
4.0,5.0,1,10.776018960877622
4.0,5.0,2,7.840618718260063
4.0,6.0,1,25.520760477714184
4.0,6.0,2,13.71881150286642
4.0,7.0,1,25.735946126628985
4.0,7.0,2,9.559565456382597
4.0,8.0,1,18.32357916069972
