delt,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW
0.09999999999999955,1.0004214173614883,1.0004612314409607,1.000410742606739,1.0003860569515504,0.9705947085616546,1.000370723778301,1.0004125244151914,1.0005570194201348,1.0004289843488499,1.0003751564188352,1.0003795392323898,1.0003851304473286
0.10427538888537614,1.0004143124833702,1.0004535942380164,1.0004038966456972,1.0003796181115505,0.9710404372185787,1.0003644835251586,1.0004056330643756,1.0005478746141478,1.000421865679372,1.0003688498833447,1.0003731676399616,1.0003786446151275
0.10873356727196559,1.000407077799282,1.0004458156918772,1.0003969253523437,1.0003730628874759,0.9714958164067776,1.0003581294624806,1.0003986154221842,1.0005385580720105,1.0004146153532296,1.0003624281700108,1.0003666798526694,1.0003720416302735
0.11338235012178483,1.0003997148329862,1.0004378987037899,1.0003898310037294,1.000366389849715,0.9719608070108279,1.000351667623143,1.00039147437157,1.0005290740195287,1.000407234519007,1.00035589446337,1.0003600794004637,1.0003653252626687
0.11822988651687012,1.0003922275445614,1.0004298466738113,1.0003826169785974,1.0003596051263395,0.9724346579415661,1.000345097837944,1.0003842140118422,1.0005194265538122,1.000399728553628,1.0003492528886453,1.0003533683320085,1.000358495913655
0.1232846739442065,1.0003846177851967,1.0004216631669756,1.0003752868167874,1.0003527097303462,0.9729180002858335,1.0003384205197834,1.0003768354754412,1.0005096175090056,1.000392099492443,1.0003425037808582,1.0003465506713087,1.0003515581953375
0.1285555731913893,1.0003768933753405,1.0004133515598124,1.0003678421260032,1.0003457085155318,0.9734103268726038,1.0003316442399186,1.0003693448120292,1.0004996531187804,1.0003843506900907,1.0003356516848636,1.0003396273886818,1.0003445167335943
0.13405182387914688,1.0003690522583024,1.000404915390965,1.000360288442531,1.0003386024777037,0.973911498609522,1.0003247706504357,1.0003617431254028,1.0004895382299421,1.0003764862767346,1.0003287019111589,1.000332604540386,1.0003373735675478
0.13978306065792123,1.0003611042418075,1.0003963602424644,1.000352629026171,1.0003313989897253,0.9744208571643644,1.0003178028219706,1.0003540377563225,1.000479278553274,1.0003685115662861,1.0003216561142123,1.0003254857109736,1.0003301323342146
0.1457593300969295,1.0003530508812297,1.0003876906710136,1.0003448695360644,1.000324100343859,0.9749390533835586,1.0003107463226557,1.0003462307377302,1.0004688782303968,1.0003604295809945,1.0003145200485193,1.000318274742846,1.0003227994503787
0.15199110829529303,1.0003448966374942,1.0003789128526963,1.0003370145023962,1.0003167098508,0.9754652391778111,1.0003036046911573,1.000338329265403,1.0004583452237488,1.0003522472067408,1.0003072954796026,1.0003109764366176,1.0003153782905392
0.15848931924611034,1.0003366506758593,1.0003700317994761,1.0003290686109945,1.0003092368104403,0.9759993255400622,1.0002963812894252,1.0003303355369633,1.000447685686399,1.0003439668213294,1.0002999925599396,1.0003035943043141,1.0003078745539342
0.16526535398566808,1.0003283146595476,1.0003610536859329,1.000321037830631,1.0003016809353529,0.976540933425838,1.0002890851191022,1.0003222579342115,1.000436907388804,1.0003355981596762,1.0002926104447094,1.0002961350064214,1.0003002929100766
0.1723310905613508,1.0003198973991752,1.0003519844418836,1.0003129274678273,1.0002940515355723,0.977089970742097,1.0002817173596146,1.000314100766011,1.0004260154698774,1.00032714394322,1.000285158964171,1.0002886056583333,1.0002926382426114
0.1796989148532586,1.000311401466997,1.0003428318280372,1.0003047441940784,1.0002863539142277,0.9776460743895052,1.000274287040234,1.0003058705681482,1.0004150210041451,1.0003186124923507,1.0002776427537912,1.0002810090841048,1.0002849177909114
0.18738174228603735,1.0003028391375512,1.000333601310328,1.000296493686308,1.0002785920771684,0.9782084777635236,1.0002668000110073,1.000297574701814,1.0004039312234876,1.0003100098540816,1.0002700676429164,1.0002733526209953,1.000277138164332
0.19539304046896075,1.00029421214883,1.0003243036551488,1.00028818351257,1.000270774576402,0.9787770191004165,1.0002592589903494,1.0002892206465452,1.0003927548495382,1.0003013425162215,1.000262438333344,1.0002656412318465,1.000269304185844
0.20374685280397017,1.0002855320095665,1.0003149426707314,1.0002798199376868,1.000262907334955,0.9793515279071315,1.0002516751721273,1.0002808118131896,1.0003815009035668,1.000292618124291,1.0002547631110874,1.0002578838556888,1.0002614235270204
0.21245782310305614,1.0002768028587432,1.0003055290543306,1.0002714128009211,1.0002549966042213,0.9799313404188306,1.0002440503380285,1.000272360216923,1.0003701783281205,1.000283844251051,1.0002470487329072,1.0002500856365206,1.0002535035335982
0.22154122125811837,1.0002680334379528,1.0002960698004586,1.0002629649245487,1.0002470506289016,0.9805158538998031,1.000236394736717,1.0002638696758444,1.0003587983725526,1.0002750300571603,1.0002393019477533,1.0002422559348891,1.0002455500207834
0.23101297000831592,1.0002592336273346,1.0002865743614675,1.0002544884132891,1.0002390761806645,0.981104877396134,1.0002287141717328,1.00025534995859,1.0003473705795336,1.0002661809371083,1.0002315298096804,1.0002343997035117,1.0002375709769646
0.24088967285182952,1.0002504107295016,1.0002770514603025,1.0002459881713084,1.0002310806483539,0.9816974201148735,1.0002210178563857,1.0002468081379,1.0003359060669814,1.0002573078052943,1.0002237382443286,1.0002265228943326,1.0002295747143453
0.25118864315095735,1.000241570775181,1.0002675106491277,1.000237474716779,1.000223072132918,0.9822936596929563,1.0002133110755587,1.0002382523349527,1.0003244149589896,1.0002484173730724,1.0002159382767781,1.0002186369618242,1.0002215679615667
