country_code,country,fee
1,USA,20437.39440261985
2,EUR,41969.932705160645
3,JAP,36659.98009894932
4,CHN,22544.798755765045
5,BRA,33926.69699697112
6,IND,18374.2682783596
7,ROW,149911.28741386687
