,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,0.1819225537094011,-0.1219235049465044,-0.1495064220804275,-0.0974444359325963,-0.1049063042108772,-0.1064465204422998,-0.0773271167342585,-0.1303723035920349,-0.114561125842853,-0.0369159111491531,-0.1130270318591279,-0.107315334690759,-0.102758010759985,-0.0662631399377229
1,0.52,0.1779338127485285,-0.1247300380630805,-0.150900927023939,-0.0999648616757854,-0.1077513181995057,-0.1089644396915758,-0.0811419952510238,-0.1332493941772869,-0.1169742528222361,-0.0406679671089684,-0.115464441913691,-0.1100848337829221,-0.1054503926643432,-0.068986949472947
2,0.54,0.17392971736037,-0.127607438632272,-0.1522888007518456,-0.1025628968093624,-0.110779341150748,-0.1116316170600027,-0.0854724582096436,-0.136305547741695,-0.1195264817805721,-0.0450013806526902,-0.1180294049549508,-0.1130534791641912,-0.1083076561538685,-0.0718332282397227
3,0.56,0.1699314592505242,-0.1305184277300745,-0.1536652657426515,-0.10522603397226,-0.1139577256487645,-0.1144310356376793,-0.0902866511247358,-0.139509718732672,-0.1222028651297503,-0.0498739530307799,-0.1206994161459307,-0.1162065023443638,-0.1113071321356261,-0.0747750682209721
4,0.58,0.1659352581208805,-0.1334265428923948,-0.1550200004393093,-0.1079197888666368,-0.1172529722469512,-0.117339699794816,-0.0955057760804862,-0.1428023145150876,-0.1249871207718279,-0.0552279657711737,-0.1234481187359732,-0.1195039865624789,-0.1144245843039706,-0.0777870541091807
5,0.6,0.1594530369168061,-0.133081926618986,-0.1560575221048624,-0.1124426421787418,-0.1203569213444908,-0.1200612954982544,-0.1012109902747978,-0.1459218369025206,-0.1272402068947935,-0.0613173643752593,-0.1259626392269128,-0.1226362151418972,-0.1176286193327373,-0.0808555272176782
6,0.62,0.1556488928396626,-0.1362101219471543,-0.1575109556589863,-0.1153609144841965,-0.123879666395804,-0.1232374533899049,-0.1070478925140937,-0.1493626986337405,-0.1303338428960448,-0.0674255443124563,-0.1289470667106942,-0.126260578789856,-0.1210314144080389,-0.0840624423341089
7,0.64,0.1502629312328542,-0.1390058238424425,-0.1553275651923151,-0.1193930871418797,-0.1271939854016345,-0.1262411178685402,-0.1129551133902709,-0.1524322106872752,-0.1332167488108334,-0.0738108007209058,-0.1317319308957273,-0.1297091512846082,-0.1244543211335697,-0.087418509078468
8,0.66,0.1466038036822157,-0.1420184481994686,-0.1570237120846297,-0.122370373795994,-0.1307317982516964,-0.1295091596181987,-0.1190247080739436,-0.1557780399758671,-0.1364318551192205,-0.0803694001341446,-0.1347934377169335,-0.1334356297220365,-0.1279443298304031,-0.090649879970447
9,0.6799999999999999,0.1428956029332888,-0.1448978532133552,-0.158669332481538,-0.1252786594743563,-0.1341679647135246,-0.1327378162553773,-0.125037276933561,-0.1589628632996232,-0.1396122673879064,-0.087024196974162,-0.1378000023366792,-0.1371011923804445,-0.1313718656086341,-0.0938294861715292
10,0.7,0.1391317323320977,-0.147635511294068,-0.1602528801559959,-0.1281027809055882,-0.1374859967255257,-0.1358930228772933,-0.1309094761448548,-0.1619640808416652,-0.1427268373905278,-0.09370470180432,-0.1407286419544608,-0.1406570238346885,-0.1347140756303343,-0.0969329890027339
11,0.72,0.1353030122125531,-0.1502294632446241,-0.1617831137435242,-0.1308368466530624,-0.140665505437793,-0.1389652308420158,-0.1365631593440238,-0.1647578504605444,-0.1457571189266536,-0.1003453793426133,-0.1435686912939061,-0.1440843709886875,-0.1379477395028226,-0.0999520379664394
12,0.74,0.1331296356803862,-0.1528900094383183,-0.1624658829367389,-0.1368809480222728,-0.1439415792503097,-0.1421503629241797,-0.1420559967775474,-0.1675432188948419,-0.1489119095501641,-0.1069358838175256,-0.1465954816473635,-0.1476297337380721,-0.1417469267222467,-0.1033856431634626
13,0.76,0.1292059960967682,-0.1552679025137408,-0.1640524144807086,-0.1394245732881369,-0.1468776175112723,-0.1450728211230275,-0.1471759434756217,-0.1699818660971885,-0.1517858858798947,-0.1133950274251815,-0.149281619136937,-0.1508021325251989,-0.1447667143911902,-0.1062613719427889
14,0.78,0.125399950145834,-0.1575559269456896,-0.1656165167590548,-0.1419886144946349,-0.149700666925466,-0.1479084072802384,-0.1519643548193731,-0.1722663444174966,-0.1545787014540962,-0.119668839982299,-0.1518982425689886,-0.1538434040910226,-0.1476940929114441,-0.1090566626141519
