origin_code,destination_code,patent flows
1.0,1.0,179009.0016508934
1.0,2.0,17098.952389811886
1.0,3.0,21634.306117608845
1.0,4.0,19107.137696597933
1.0,5.0,6360.734848142539
1.0,6.0,4838.302806958709
1.0,7.0,4921.8385907427455
2.0,1.0,44886.698414896775
2.0,2.0,39603.77109285508
2.0,3.0,22260.622978084582
2.0,4.0,21701.65503705466
2.0,5.0,7028.870132025776
2.0,6.0,4908.13518047484
2.0,7.0,3724.058921128912
3.0,1.0,51281.84432675171
3.0,2.0,10833.549405666829
3.0,3.0,362987.71506754064
3.0,4.0,29061.76595447724
3.0,5.0,931.4944881402514
3.0,6.0,814.2919811289472
3.0,7.0,2333.0173528055234
4.0,1.0,2196.500591551559
4.0,2.0,431.06081433921327
4.0,3.0,507.1685707267987
4.0,4.0,64127.08110372235
4.0,5.0,93.81429662670138
4.0,6.0,142.11838722537124
4.0,7.0,129.34696296412204
5.0,1.0,243.55485237191587
5.0,2.0,77.61191666682765
5.0,3.0,55.57272219309635
5.0,4.0,72.13707626008201
5.0,5.0,3917.366624003436
5.0,6.0,30.98989047517554
5.0,7.0,20.3045033716193
6.0,1.0,984.8154874586056
6.0,2.0,230.07695716347484
6.0,3.0,162.61007317494472
6.0,4.0,164.52659542931897
6.0,5.0,97.02479395424244
6.0,6.0,5597.388043690651
6.0,7.0,52.27056415097017
7.0,1.0,36536.08467607734
7.0,2.0,5373.845184862972
7.0,3.0,9981.75447067125
7.0,4.0,11778.446536458598
7.0,5.0,1359.6948171070435
7.0,6.0,1226.6969151430749
7.0,7.0,12269.162999260545
