origin_code,destination_code,sectors,patent flows
1.0,1.0,1,158517.161191615
1.0,1.0,2,45776.55428167407
1.0,1.0,3,27337.67731235183
1.0,2.0,1,12959.385601103246
1.0,2.0,2,3426.8358333458045
1.0,2.0,3,2225.3765674116275
1.0,3.0,1,9590.581462687933
1.0,3.0,2,4069.335664691615
1.0,3.0,3,2419.9324029844533
1.0,4.0,1,24635.790074160344
1.0,4.0,2,4972.6417542913805
1.0,4.0,3,3902.0230573838417
1.0,5.0,1,2869.4637288161703
1.0,5.0,2,1696.8628547271076
1.0,5.0,3,993.0947746896612
1.0,6.0,1,7106.884800450346
1.0,6.0,2,1812.6013193796161
1.0,6.0,3,1290.768169198673
1.0,7.0,1,9078.352380536588
1.0,7.0,2,4148.740022710573
1.0,7.0,3,2030.5958160182688
1.0,8.0,1,6633.655331560462
1.0,8.0,2,2482.8857244769692
1.0,8.0,3,1686.28113656838
1.0,9.0,1,490.98886138326026
1.0,9.0,2,198.09657849430317
1.0,9.0,3,146.7515099366371
1.0,10.0,1,225.6410584422389
1.0,10.0,2,19.48836040761719
1.0,10.0,3,45.11557784448283
1.0,11.0,1,163.47521239435957
1.0,11.0,2,72.34992962468104
1.0,11.0,3,38.08528217006008
1.0,12.0,1,714.7524818949087
1.0,12.0,2,455.09914379203747
1.0,12.0,3,172.68523166956675
2.0,1.0,1,39731.59248658116
2.0,1.0,2,6164.93582044532
2.0,1.0,3,5952.704996788726
2.0,2.0,1,29657.896583848888
2.0,2.0,2,4287.392445993731
2.0,2.0,3,4082.2363766992953
2.0,3.0,1,10289.836860036065
2.0,3.0,2,3149.872614791394
2.0,3.0,3,2341.953026428211
2.0,4.0,1,28048.47289052638
2.0,4.0,2,4349.566655380114
2.0,4.0,3,4535.127959639255
2.0,5.0,1,3870.351338850815
2.0,5.0,2,1517.66343280389
2.0,5.0,3,1136.7786510358342
2.0,6.0,1,8442.807764016108
2.0,6.0,2,1589.4411005205357
2.0,6.0,3,1499.2365741348265
2.0,7.0,1,5406.144530715461
2.0,7.0,2,2285.193265180979
2.0,7.0,3,1337.3359662888706
2.0,8.0,1,6498.430822351439
2.0,8.0,2,1830.6703255610576
2.0,8.0,3,1751.6516236344091
2.0,9.0,1,1587.4321151549902
2.0,9.0,2,262.8361393706003
2.0,9.0,3,238.3966487572239
2.0,10.0,1,118.69058780079531
2.0,10.0,2,6.9469897377552785
2.0,10.0,3,21.492617266644164
2.0,11.0,1,367.1827519427604
2.0,11.0,2,101.75756241760628
2.0,11.0,3,91.63249129802732
2.0,12.0,1,490.6514845279043
2.0,12.0,2,270.18403331505607
2.0,12.0,3,126.71772333280649
3.0,1.0,1,44324.86472762657
3.0,1.0,2,2771.7897025917814
3.0,1.0,3,7325.38910472285
3.0,2.0,1,8051.653772582586
3.0,2.0,2,915.4076004348422
3.0,2.0,3,1661.196503639997
3.0,3.0,1,153128.56418903478
3.0,3.0,2,40150.67238316639
3.0,3.0,3,48026.252964034495
3.0,4.0,1,32124.50044748537
3.0,4.0,2,2372.764726173913
3.0,4.0,3,6670.765814542317
3.0,5.0,1,836.0638203306364
3.0,5.0,2,239.25409676691464
3.0,5.0,3,162.6928979364078
3.0,6.0,1,3689.8568593768664
3.0,6.0,2,302.16581307589485
3.0,6.0,3,771.3365069843228
3.0,7.0,1,754.5393397895573
3.0,7.0,2,367.0391515379151
3.0,7.0,3,234.73287998027925
3.0,8.0,1,8155.024214142271
3.0,8.0,2,936.2361236572916
3.0,8.0,3,3131.601729458746
3.0,9.0,1,460.06269013262744
3.0,9.0,2,72.92242654747156
3.0,9.0,3,85.95750172806272
3.0,10.0,1,19.714975918676505
3.0,10.0,2,3.999766579046807
3.0,10.0,3,8.285257502276691
3.0,11.0,1,17.342950024069967
3.0,11.0,2,13.76780837830814
3.0,11.0,3,3.9309082642885578
3.0,12.0,1,397.38185414838534
3.0,12.0,2,84.44697307835365
3.0,12.0,3,149.9812677034292
4.0,1.0,1,22215.493641716977
4.0,1.0,2,2349.7829314385353
4.0,1.0,3,2483.7642099222926
4.0,2.0,1,5099.743120867485
4.0,2.0,2,720.5985847286089
4.0,2.0,3,382.9972201533265
4.0,3.0,1,4694.977622855087
4.0,3.0,2,1026.072900739669
4.0,3.0,3,539.1689055262316
4.0,4.0,1,1000740.721508708
4.0,4.0,2,103639.9712838579
4.0,4.0,3,168820.17623807557
4.0,5.0,1,851.8725746565489
4.0,5.0,2,211.60226086620952
4.0,5.0,3,84.72478152259706
4.0,6.0,1,2288.9733279910083
4.0,6.0,2,237.53613549046227
4.0,6.0,3,385.9036875045478
4.0,7.0,1,964.1406889187576
4.0,7.0,2,462.7011486758532
4.0,7.0,3,149.5750581436027
4.0,8.0,1,3028.664335054449
4.0,8.0,2,718.8277540450218
4.0,8.0,3,342.60801800486547
4.0,9.0,1,521.3814922332325
4.0,9.0,2,84.04829038517612
4.0,9.0,3,53.615170328017975
4.0,10.0,1,28.94838278377287
4.0,10.0,2,1.884235581849672
4.0,10.0,3,1.4971822560124328
4.0,11.0,1,255.38277835713265
4.0,11.0,2,69.18659725806535
