,beta,alpha,UUPCOSTS
0,0.6232931626690776,0.5882345313656746,0.0
1,0.3447281817520511,0.37312575212778853,0.0034136138026887143
2,0.009205066215075787,0.4414441293271343,0.0009857827150119161
3,0.022773589363795404,0.3225395145374359,0.0005887076951503635
