target,moment
0.0993216572879748,0.11875612283884569
0.0992350101009959,0.0823932728111181
0.0337765958752535,0.041525791343959596
0.0006014409966876,0.0007028767389903243
0.0027053605272689,0.003179059732380139
0.0085039190678576,0.018977363337911227
0.041527687579643,0.03185425043714972
0.0005847761600853,0.0007317753044268874
0.0003218689292825,0.0009036052441931779
0.0369035534903235,0.02624934348157271
0.0348082668091763,0.04394086119553826
0.0190091902582963,0.00937247498349256
0.0070181877531208,0.007643580027914736
0.0001567951507267,0.00020076532609290275
0.0006585759787774,0.0007336007516200285
0.0013383064509483,0.002179217233579649
0.0059613263871823,0.008379908992955598
0.0001931654706644,0.00032781226761432054
7.378147317971125e-05,9.208690846347888e-05
0.005326310880882,0.0066537801455162394
0.0316539102956662,0.03149896478266369
0.0323459548262191,0.03176964618234884
0.0075403041380073,0.007539958761594649
7.758927331195589e-05,0.000143768051505364
0.0003896944346476,0.0004375625881470079
0.0007865695913624,0.001549252980911397
0.007900956106566,0.00994548297697714
0.0001376901075232,0.00017455935223376895
7.181728168821973e-05,6.48075419907663e-05
0.0049925465025773,0.00654430486563552
0.0593359097027704,0.040338353582883964
0.0655297680595555,0.07418585241667687
0.0657619087260734,0.03780753265465405
0.0002095934552592,0.00041794500350490624
0.0004665971312678,0.001407871469689792
0.001594827234851,0.006135709610171405
0.0228934973694045,0.03185425043714972
0.0002835802972844,0.000513536642828243
7.964985699829665e-05,0.0002070970458219183
0.0174662500341452,0.018905890094734108
0.0132040475368315,0.01115710886698233
0.0146726079635111,0.012325531093318466
0.0028662495200521,0.0015481620369261003
0.0012892416275793,0.0017538536409829363
0.0002285181437857,0.00017039801736664696
0.0002833890137972,0.0005487731109689833
0.0005125259675997,0.0020641659781285592
5.323767067864383e-05,4.693674567033229e-05
6.986668793758531e-05,3.402821485977358e-05
0.0011720714181191,0.0016767417717385264
0.0208259549350984,0.014841870547344274
0.0213341227336019,0.022933001700484207
0.009073821222454,0.007287628967143278
0.0032407461295712,0.0044558365363717295
0.000114970217759,9.579930127735644e-05
0.0006150992761539,0.0008134350684256983
0.0029633002666761,0.006844274603402678
0.0001698925793389,0.0001061161090357115
6.086808358232789e-05,3.522721566375755e-05
0.0019519700384057,0.004141930662314144
0.0291657046556606,0.04224226469161139
0.0183232475636885,0.01656584954192416
0.0036728771932228,0.0052154830914828195
0.0015925471420631,0.0027353222806813216
0.0001229798974359,6.3773511555433e-05
0.0003083215589217,0.00020977451484367122
0.0006344601068847,0.003104738770197576
0.0001016910705829,4.8228267226419656e-05
9.92695996378262e-05,7.599158476791035e-05
0.0028379002831042,0.0020794255138804987
0.0200516751262124,0.0201039849418396
0.0204536590749746,0.02150016752936351
0.0245521812238412,0.016226754522923353
0.0053945722393737,0.004513616838058326
2.227587172721776e-05,7.308658045982497e-05
0.0002087307079801,0.00029720193643562666
0.0004815393013566,0.0008088958762887026
0.0001043428055787,0.00011922637657539874
4.5675466546939264e-05,4.575403259688369e-05
0.0028337180243314,0.003835203395757533
0.0060356762529347,0.00540438700000137
0.0108440386507317,0.011975003325536913
0.002394083096934,0.0022817009355200236
0.0020706803236311,0.0014157257533878506
3.1057764541637354e-05,3.5425869143711267e-05
9.020089714951544e-05,9.034738775387959e-05
0.0001691450267078,0.0002775110844064106
0.0005190890992203,0.0014939911522853862
2.028047490931882e-05,1.1876150648402222e-05
0.0013670996892751,0.0009905489753418459
0.0125795464858561,0.015611743234794606
0.0085664910478584,0.006173522988789002
0.0022477005849345,0.003189171467283353
0.0012123921618215,0.0011652663156107267
0.0001192392580717,2.9506070882781583e-05
0.0001650221020563,7.037625847493466e-05
0.0002916773729368,0.000601095482138804
0.0004152110761499,0.001889545723410005
2.045866553905873e-05,1.749149583170732e-05
0.0007681762654076,0.0008260431229140496
0.0027114703624229,0.0023109380140928465
0.0021009706553808,0.002369512998682991
0.0011839818969094,0.0015211467730969102
0.0004175834198753,0.000406131969708767
2.102093322530824e-05,1.057259002114377e-05
5.062292868842462e-05,3.439912667570734e-05
9.283411107438537e-05,9.801485829675084e-05
0.0002191309906738,0.0006987715424607121
1.469991055809018e-05,1.0002099162041224e-05
6.157495355573743e-06,4.770101312348141e-06
