country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,13385213.109266002,13477304.45861,-92091.34934399836,7639749000000.0,174821805.0,0.024500100612640397,1.0
2.0,18120154.403669,18009310.05848,110844.34518900141,10323352876263.691,368691955.0,0.017040215219776965,1.1773185307259426
3.0,9520143.136907002,9488674.355957001,31468.78095000051,5545563663889.7,87135285.0,0.026430299282074,1.8524454813756397
4.0,1837753.075379,1822629.970249,15123.10513000004,734547898220.508,800991787.0,0.005632399916648861,0.327679906843053
5.0,1258340.381755,1271461.454313,-13121.072557999985,769333330411.575,101918393.0,0.010475100278854399,0.587528336955779
6.0,622248.49531,627372.526375,-5124.031064999988,360281952716.797,568890441.0,0.00639050006866455,0.237673780548994
7.0,1035402.903975,1016149.8751850001,19253.028789999895,604031623433.401,19832495.0,0.016120899915695198,0.880522442436607
8.0,1119645.6828649999,1132999.836803,-13354.15393800009,566583427334.137,32033613.0,0.022161600589752202,0.930546279513011
9.0,623966.2609079999,615633.0591829999,8333.20172500005,395537185734.854,98806224.0,0.00965919971466064,0.474905858899103
10.0,605743.94623,597922.729004,7821.217226000037,360073909243.855,53169833.0,0.00250669986009598,0.46293329594666205
11.0,290628.023437,289644.212501,983.8109360000235,171735223677.318,25102745.0,0.005269399881362919,0.560850721626255
12.0,6168069.535352,6238206.418393,-70136.883041,3577612227589.664,1194217867.0,0.01615507175757763,0.5260272829756104
