,tariff_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ROW,pop_weighted,negishi
0,0.0,-0.0856557789996279,0.1323968483063706,-0.0938263495379836,-0.0871959573091509,-0.0894152939170859,-0.0899898816483598,-0.0926475819755006,-0.1032506706323756,-0.0908640534942743,-0.0904941727779666,-0.0941135886370183,-0.0872829362206271,-0.0454176978685673
1,0.1333333333333333,-0.0854969407953618,0.1311734885625691,-0.0936285824567819,-0.087125797585788,-0.0893078957175109,-0.0898873761984854,-0.0925062666112014,-0.1030591088083439,-0.0907478710802114,-0.0904046875399079,-0.0939857604139179,-0.0871949532298483,-0.0455766649999046
2,0.2666666666666666,-0.0853334713455872,0.1299650406710686,-0.0934304631393539,-0.0870501712700861,-0.0892072679033538,-0.0897825929796615,-0.0923593689375223,-0.1028633484719545,-0.0906318359293839,-0.0903142529577546,-0.0938530154788749,-0.0871045565210822,-0.0457276238458638
3,0.4,-0.0851683110401541,0.1287751327370394,-0.0932291537243698,-0.0869717194742795,-0.0891068283853746,-0.0896766841413484,-0.0922092626183834,-0.1026643660827582,-0.0905184095527181,-0.0902202798237864,-0.0937171146034676,-0.0870104358977165,-0.0458705755887292
4,0.5333333333333333,-0.0849997666334711,0.1276005231749278,-0.0930276143650645,-0.0868864396730678,-0.0890111688308377,-0.0895689355366021,-0.0920575081534105,-0.1024626373780271,-0.090405267428124,-0.090122825098154,-0.0935803357676391,-0.086915877384356,-0.0460072756883159
5,0.6666666666666666,-0.0848295543222937,0.1264420955678754,-0.0928229686707391,-0.0867973826286301,-0.0889155296149757,-0.0894614787431379,-0.0919033440009599,-0.1022573098834094,-0.0902960955421074,-0.0900240346279219,-0.0934401016509182,-0.0868174600267661,-0.046137359150567
6,0.8,-0.0846578851194716,0.1252966973892107,-0.0926190625200317,-0.0867057562929111,-0.0888203867599078,-0.0893527371746021,-0.0917465540403251,-0.1020507399005632,-0.0901875468838792,-0.0899228446936343,-0.093298923545134,-0.0867175886910316,-0.0462613607942785
7,0.9333333333333332,-0.0844835307678308,0.1241736484025507,-0.0924139075530329,-0.0866091480971353,-0.0887255568155916,-0.0892425949291949,-0.0915876805627279,-0.1018396349472657,-0.0900802829998522,-0.0898201748681723,-0.0931544072268759,-0.0866161637509424,-0.0463792088836656
8,1.0666666666666669,-0.0843079045426782,0.1230608259589989,-0.0922090135914015,-0.0865095815611514,-0.0886313142909757,-0.0891308789900462,-0.0914271896355494,-0.1016282945242793,-0.0899750948852124,-0.0897154668609924,-0.0930087674117451,-0.0865121978164423,-0.0464921981384671
9,1.2,-0.0841306636157082,0.1219704835154357,-0.092002634654362,-0.0864080034986245,-0.0885361984369775,-0.0890177289183221,-0.0912657525327839,-0.1014119082550156,-0.0898706485096664,-0.0896094758360666,-0.0928633751125748,-0.086407872922895,-0.0465992215849475
