delt,USA,EUR,JAP,CHN,BRA,IND,ROW
0.09999999999999974,1.0014357159653315,1.0015120849438623,1.0014517057308008,1.0014122346936525,0.9074672686133871,1.0013430304932152,1.0014212314986528
0.10427538888537646,1.0014032498424554,1.0014781433323787,1.0014191246275501,1.0013805221763294,0.9093441689820632,1.001312624568565,1.0013890242620798
0.10873356727196513,1.0013705900826124,1.0014439921706506,1.0013863438329038,1.0013486120993853,0.9112452727272327,1.0012820380578855,1.0013566344203944
0.11338235012178463,1.0013377602016598,1.001409651580404,1.0013533800052754,1.0013165278369132,0.9131625717397638,1.0012512947206158,1.001324077961342
0.11822988651687029,1.0013047933847843,1.001375141676399,1.0013202544891582,1.001284284050886,0.9150958614687007,1.0012204127722952,1.001291374072308
0.12328467394420639,1.0012717051193254,1.001340497383353,1.0012869958200785,1.001251911738895,0.9170421946516324,1.0011894149318357,1.001258554123859
0.12855557319138985,1.0012385254183203,1.001305731111354,1.0012536236309677,1.0012194319104324,0.9190049459084398,1.0011583280922012,1.0012256365705718
0.13405182387914708,1.001205280562096,1.0012708777589143,1.0012201671349714,1.0011868665947352,0.9209834064110362,1.0011271710328538,1.0011926490014957
0.13978306065792132,1.0011719939378407,1.001235966410206,1.001186652111748,1.0011542481348046,0.9229696396626685,1.001095969644232,1.001159620439748
0.14575933009692954,1.0011386928267547,1.0012010257061605,1.0011531167862204,1.0011216034018675,0.9249674021484326,1.0010647607263155,1.00112657728099
0.15199110829529316,1.0011054030956612,1.001166088392148,1.001119574406635,1.0010889600827058,0.9269703157745812,1.0010335633223761,1.0010935515036585
0.1584893192461112,1.0010721526405815,1.0011311810691208,1.0010860628979754,1.0010563449670582,0.9289817871067274,1.0010024022957766,1.0010605681622484
0.1652653539856685,1.001038970229433,1.00109632925571,1.0010526098784724,1.001023786145668,0.930999357813593,1.0009713060976941,1.0010276573051817
0.17233109056135043,1.001005883096859,1.001061567015219,1.0010192372801543,1.0009913104540782,0.9330224658755657,1.000940306185318,1.000994839435798
0.17969891485325895,1.0009729194244281,1.0010269214665328,1.0009859818080344,1.000958946427957,0.9350445621220695,1.000909420899268,1.0009621521275742
0.1873817422860382,1.0009401079750415,1.000992426690107,1.0009528722591101,1.0009267211341455,0.9370664725012124,1.000878680103473,1.0009296174133293
0.19539304046896067,1.000907476805004,1.0009581088345685,1.0009199288747739,1.0008946623639694,0.9390900048963241,1.0008481090988601,1.0008972657049215
0.2037468528039708,1.0008750510772508,1.0009240017688592,1.000887184166043,1.0008627981457283,0.941109908237197,1.0008177351141863,1.000865123466723
0.21245782310305678,1.0008428620805614,1.0008901360671685,1.0008546691287317,1.0008311569091117,0.9431205961561961,1.000787583899226,1.0008332181056128
0.2215412212581181,1.0008109340045337,1.0008565419341462,1.0008224104923795,1.00079976486083,0.9451257556284479,1.0007576848500888,1.000801579143315
0.23101297000831597,1.0007792934937596,1.0008232493980513,1.0007904371131122,1.0007686498530504,0.9471246086336265,1.00072805658325,1.0007702319224452
0.2408896728518299,1.0007479660601415,1.0007903003552292,1.000758774343888,1.000737839730034,0.9491111836131463,1.0006987340821103,1.000739205308239
0.2511886431509575,1.0007169814418293,1.0007577018525151,1.0007274499236944,1.0007073584367168,0.9510810312629878,1.0006697319046585,1.0007085207589714
0.2619279344815629,1.0006863671372683,1.0007254776085386,1.0006964895897905,1.000677231460304,0.9530456129004997,1.0006410797144918,1.0006782056259793
0.273126372280084,1.0006561465271417,1.0006936607784849,1.0006659174284398,1.0006474841922224,0.954987251265289,1.0006127984035489,1.0006482835128185
0.2848035868435799,1.0006263444625496,1.000662273798282,1.0006357585690104,1.0006181402758467,0.9569136196513263,1.0005849076671407,1.000618781224348
0.2969800477406448,1.0005969835713289,1.000631344154744,1.0006060377234842,1.0005892236771652,0.9588172117867274,1.0005574358316753,1.000589717170204
0.3096770996935349,1.0005680865449234,1.000600887703398,1.0005767794945941,1.000560756077519,0.9607076451130999,1.0005303991865535,1.0005611151361025
0.32291699999438983,1.0005396765402312,1.000570935283302,1.0005480021123354,1.0005327607384167,0.9625706989149216,1.0005038213462694,1.000533000328974
0.3367229575211421,1.0005117718291001,1.0005415127585697,1.0005197308383573,1.0005052561039143,0.9644083334289055,1.000477716608183,1.0005053876787973
0.3511191734215131,1.0004843940240722,1.000512631226443,1.0004919876804381,1.000478263667711,0.9662206534604073,1.0004521058297053,1.0004782974462214
0.3661308835364033,1.0004575586459215,1.0004843159340178,1.0004647828122246,1.0004518000629106,0.9680031029883389,1.0004270089508778,1.0004517494391352
0.3817844026370504,1.0004312844919,1.000456582553317,1.0004381405203107,1.0004258834663136,0.9697571356571458,1.0004024382360464,1.0004257584268401
0.39810717055349676,1.0004055863050212,1.0004294515374204,1.000412073272743,1.0004005301775374,0.9714842375582083,1.0003784065769894,1.0004003403963337
0.41512780027522944,1.0003804785946293,1.0004029328937403,1.00038660036897,1.0003757530621356,0.9731794083379981,1.0003549339192168,1.000375509932728
0.43287612810830556,1.0003559755023321,1.0003770422451896,1.0003617357660366,1.0003515656235036,0.9748398753879733,1.0003320249673187,1.0003512775366095
0.4513832659768976,1.00033208619848,1.0003517993422946,1.0003374867246753,1.0003279830768306,0.9764642671723146,1.0003096945218326,1.0003276589993457
0.47068165596092437,1.0003088232238373,1.0003272066629365,1.000313865298408,1.000305011917403,0.9780552927173913,1.0002879501254491,1.000304660219591
0.4908051271653856,1.0002861948027437,1.0003032793937676,1.0002908826596972,1.0002826618001246,0.9796105613008805,1.000266802392654,1.000282290743612
