,tau_factor,USA,EUR,JAP,CHN,BRA,IND,CAN,KOR,RUS,MEX,ZAF,ROW,pop_weighted,negishi
0,0.5,-0.010075864952035,-0.0116361370133293,-0.012439941666909,-0.0099063594807666,-0.010506714709187,-0.0104257026964779,0.2173638086353531,-0.011989800753661,-0.010532545356899,-0.0107716739362122,-0.0103995395572997,-0.0108223107317951,-0.0103674039326068,-0.0069371938394365
1,0.52,-0.0101109502407541,-0.0114832216034222,-0.0122736060649844,-0.009821480944331,-0.0103844001318639,-0.0103189629478781,0.2173263228472666,-0.0118806651426384,-0.0104476331455986,-0.0105481096413985,-0.0102952986711989,-0.0107012352933358,-0.0102569677506705,-0.0068646155123625
2,0.54,-0.0101456380576375,-0.0113351123679354,-0.0121039517427283,-0.0097429129678116,-0.0102681112239927,-0.0102057351358633,0.2172581362334245,-0.011777754606623,-0.0103594980058219,-0.010316953798076,-0.0101907510465111,-0.0105878311829315,-0.0101468717564973,-0.0068028976867233
3,0.56,-0.0101818975892429,-0.0111820099855586,-0.0119327369430866,-0.0096649208050477,-0.0101521072417986,-0.0101061416044104,0.2171651270479923,-0.0116763093786761,-0.0102739178761502,-0.0100905796078506,-0.0100934915692339,-0.0104816701114663,-0.010046223081164,-0.0067406548702264
4,0.58,-0.0102266592611812,-0.011044318925712,-0.0117660164707496,-0.009586864384445,-0.0100487096548461,-0.0100039542282001,0.217067837780103,-0.0115816778868104,-0.0101995946611368,-0.0098639295304911,-0.0100065955886762,-0.0103789752099406,-0.0099522486888751,-0.006688799619949
5,0.6,-0.0102706600376872,-0.0109115110912123,-0.0116064877483674,-0.0095173423849405,-0.0099486515918506,-0.0099148918565517,0.2169806524342341,-0.011492343880009,-0.0101268661167595,-0.0096556139243111,-0.0099235146503047,-0.0102859288570403,-0.0098575150845331,-0.0066471398991687
6,0.62,-0.0103154300272721,-0.010779809436996,-0.01144596679012,-0.0094502266423169,-0.0098543436872218,-0.0098272003625291,0.2169188919730417,-0.011404261317232,-0.0100575970784875,-0.0094566665869386,-0.009846940846564,-0.0102031629903545,-0.0097770034654357,-0.0066063263716712
7,0.64,-0.010359494859552,-0.0106655115574165,-0.0113013883134415,-0.0093906230341559,-0.0097719671586637,-0.0097551764667285,0.216901332327592,-0.0113261789727378,-0.0100007313705951,-0.0092809167780801,-0.0097764819209738,-0.0101252719860528,-0.0097006101654124,-0.0065733713559752
8,0.66,-0.0104093284688483,-0.0105628741203361,-0.0111628403952951,-0.0093388595746993,-0.0097009175834428,-0.009687078912562,0.2169434313336838,-0.0112514869022954,-0.0099472692406507,-0.0091223266870036,-0.009717973246548,-0.0100633421213426,-0.0096364589486913,-0.00655327598217
9,0.6799999999999999,-0.010456241179548,-0.0104667349017711,-0.0110363332434505,-0.0092956888335614,-0.0096343822603181,-0.0096281060612473,0.2170467634171266,-0.0111830882452221,-0.0099041626442843,-0.0089918037936078,-0.0096636188522178,-0.0100059658197193,-0.0095807906782142,-0.0065390368395321
10,0.7,-0.0105064241808139,-0.0103851925772104,-0.0109211776221314,-0.009258503042076,-0.0095833404221503,-0.0095760530675475,0.2172194815914939,-0.0111160587330679,-0.0098643768438724,-0.0088955066165722,-0.0096202697994699,-0.0099626391453661,-0.0095331533608649,-0.0065312761807968
11,0.72,-0.0105536352227134,-0.0103130446697002,-0.0108163092189092,-0.009229796561003,-0.009540072166702,-0.0095343264354889,0.2174522808002795,-0.0110580835476677,-0.009830499761441,-0.0088234225465761,-0.0095774969601499,-0.0099248098908642,-0.0094960099059956,-0.0065285523063606
12,0.74,-0.0105965285726707,-0.0102477140821009,-0.0107176543010814,-0.009203972568062,-0.0095038182633481,-0.0095011004685407,0.217736978575082,-0.0110023388516252,-0.009802828776999,-0.0087800688871933,-0.0095471545956625,-0.0098944719202491,-0.0094617793736553,-0.0065299537324906
13,0.76,-0.0106370826828124,-0.0101909024136531,-0.0106291105365245,-0.0091848700872787,-0.0094725668137574,-0.0094737484082415,0.2180513383895107,-0.0109487773198463,-0.0097819676131842,-0.0087622419637645,-0.0095152232965088,-0.0098723650367908,-0.0094377982374615,-0.0065307449067595
14,0.78,-0.0106696384843083,-0.0101365325038559,-0.0105430573615417,-0.0091702711264175,-0.0094428796999526,-0.0094497584002083,0.2183794279450295,-0.0108960183191286,-0.0097607376154841,-0.0087629639307923,-0.0094892312366501,-0.0098516882049324,-0.0094141455052276,-0.0065347701290194
15,0.8,-0.0106906834832376,-0.010086580346775,-0.0104650918310851,-0.009154736855693,-0.009417762696273,-0.0094232108834481,0.2186924932527212,-0.0108444446048888,-0.0097407634079873,-0.0087834735885331,-0.0094643366840318,-0.0098309070670047,-0.0093929178409318,-0.0065394295173772
16,0.8200000000000001,-0.0107039311724178,-0.0100403820173476,-0.0103920255674056,-0.009138002748775,-0.0093920772402419,-0.0094021358425141,0.2189675892695605,-0.0107919743747279,-0.0097174862635107,-0.0088109519865173,-0.0094404618216634,-0.0098091345675884,-0.0093698713671021,-0.0065372563498308
17,0.8400000000000001,-0.0107036622180426,-0.0099908623275211,-0.0103152491944563,-0.0091217059525781,-0.0093649219430531,-0.0093760510850682,0.2191898367135639,-0.0107387265914064,-0.00969300870963,-0.0088481419207796,-0.0094102272106811,-0.0097846047609034,-0.0093438107412613,-0.0065333393805926
18,0.86,-0.0106913186791238,-0.0099388074296563,-0.0102401127633066,-0.0090990225511086,-0.0093338612552441,-0.0093477600183058,0.219327225918109,-0.0106805500346267,-0.0096641208403597,-0.0088822406017365,-0.0093787062764434,-0.0097542289769553,-0.0093153672839576,-0.0065224416616191
19,0.88,-0.0106647927700885,-0.0098852788213874,-0.0101621644689892,-0.0090717238002945,-0.0092985734316377,-0.0093132153076743,0.2193799780949748,-0.0106175669244065,-0.0096316403362827,-0.0089137982318584,-0.0093411649892902,-0.0097200236241348,-0.0092818609266501,-0.0065065512055315
20,0.9,-0.0106264110254738,-0.0098268117785791,-0.0100835214457005,-0.0090397565554228,-0.0092588476103395,-0.0092753263028675,0.2193295372904953,-0.0105497412324188,-0.0095920293092643,-0.0089391254606305,-0.0092985843002055,-0.0096778520749474,-0.0092414507592498,-0.0064819309056985
21,0.92,-0.0105748891116209,-0.0097633857088827,-0.0099989080153431,-0.0090023240297223,-0.0092125816101074,-0.0092292574865162,0.2191811695695286,-0.0104785710288874,-0.0095428579801333,-0.008953751257944,-0.0092490822164753,-0.0096292412653361,-0.0091941524307945,-0.0064512816284915
22,0.94,-0.01051106645338,-0.0096936413479089,-0.0099122620934145,-0.0089590786717973,-0.0091584780061488,-0.0091768050356926,0.2189262511033331,-0.0104005711959762,-0.0094901751378392,-0.0089580043785496,-0.0091943702972104,-0.0095719962292565,-0.0091389074129648,-0.0064142319700863
23,0.96,-0.0104374870125098,-0.0096202152144499,-0.0098198266377945,-0.0089093028966063,-0.0091011692401251,-0.009119375303791,0.2185671876491248,-0.010318920997117,-0.0094306611104138,-0.0089503166038945,-0.0091330502983578,-0.0095078107821407,-0.0090790794063416,-0.0063695588101681
24,0.98,-0.0103530201056789,-0.0095407225464311,-0.0097267283773832,-0.0088530334398521,-0.0090362068579296,-0.009054819429597,0.2181106536869613,-0.0102316957498117,-0.0093659974477989,-0.0089325022621282,-0.0090663930810452,-0.0094376167873076,-0.0090118102151586,-0.006318463312616
25,1.0,-0.0102609294009238,-0.0094589275347627,-0.0096297988587773,-0.0087920626863234,-0.0089664396355368,-0.0089843133820175,0.217560210674961,-0.0101404753476579,-0.0092938006857413,-0.0089030746044579,-0.0089934868447732,-0.009361225963174,-0.0089381431436281,-0.0062629783662965
26,1.02,-0.0101629496053795,-0.0093695326223204,-0.0095270139408877,-0.0087255594488821,-0.008890509519907,-0.00890881694098,0.2169183681734756,-0.0100432116833277,-0.0092181004021889,-0.0088619040950751,-0.0089152550518624,-0.0092785213373192,-0.0088614543425026,-0.0062006431113308
27,1.04,-0.0100567260698474,-0.0092798068313656,-0.009423646147816,-0.00865486035277,-0.008811759215737,-0.0088299632820802,0.2162011615516913,-0.0099443748706546,-0.0091359617377895,-0.0088128075332398,-0.0088335017024183,-0.0091927699972829,-0.0087789052714371,-0.0061345409760596
28,1.06,-0.0099459931262804,-0.009184359584477,-0.0093185720913691,-0.0085820304833753,-0.0087297276405544,-0.0087471365993455,0.2154084168923164,-0.0098426207635695,-0.009051865189097,-0.0087563101374297,-0.0087490663218779,-0.009101334851508,-0.0086929955863324,-0.0060642874441298
29,1.08,-0.0098299302363624,-0.0090882119635764,-0.0092110545890296,-0.0085036123458818,-0.0086429417397745,-0.0086609763697644,0.2145559473183637,-0.0097381002528763,-0.0089639980236806,-0.0086909777896367,-0.0086620091346557,-0.0090074008399654,-0.0086038813529348,-0.0059921973270433
30,1.1,-0.0097111437890719,-0.0089892275463293,-0.0091017307626892,-0.0084237841413079,-0.0085557120711101,-0.0085716346363564,0.213645596585621,-0.0096311694443005,-0.0088727637855759,-0.0086189622933488,-0.0085707670127498,-0.0089109769876775,-0.0085128141244726,-0.0059161644120651
31,1.12,-0.009590444195557,-0.0088889252960282,-0.008992772284614,-0.0083410916611902,-0.008465433367489,-0.0084808421661391,0.2126874370179067,-0.0095242999769938,-0.0087808552873809,-0.008543191536975,-0.0084787521297424,-0.0088110418450923,-0.0084195281525688,-0.0058384343810131
32,1.14,-0.0094676187900481,-0.0087882005224451,-0.008883053694851,-0.0082564089512345,-0.0083740368107684,-0.0083887457433919,0.2116859444902825,-0.0094165079233774,-0.008686553822532,-0.0084626685483076,-0.0083848068312386,-0.0087107105610312,-0.0083238275352661,-0.0057594605588493
33,1.16,-0.0093440471625872,-0.0086862283063177,-0.0087730840985366,-0.0081722951644713,-0.0082806130533094,-0.0082961824016156,0.2106469104177237,-0.009307705031887,-0.0085914659551182,-0.0083783123033799,-0.008289643880357,-0.0086101289878979,-0.0082274595090632,-0.0056790760032364
