country_code,output,expenditure,deficit,gdp,labor,rnd_gdp,price_level
1.0,29762694.379172668,30335725.066385668,-573030.6872129986,16882614465666.666,210511023.33333334,0.0270490328470866,1.0
2.0,37488346.24566233,37219403.52809433,268942.71756800014,20206708924666.305,395525724.6666667,0.019641359370747968,1.016847817063334
3.0,9925702.266941333,10094757.195163002,-169054.92822166719,5460561860874.833,78400758.33333333,0.03273516734441117,1.105842396641543
4.0,26028853.928138334,25764825.431905,264028.4962333329,9526106381082.596,985966994.6666666,0.019774766365687032,0.5890981132602503
5.0,4209300.439682666,4262621.643427,-53321.203744333856,2464663073158.69,139605873.66666666,0.0119740664958954,0.7939249919097514
6.0,3838180.513465667,3947436.33997,-109255.82650433294,1907829142399.99,839887951.6666666,0.007173333366711866,0.2947921420069263
7.0,3212983.485217,3246173.754436,-33190.269219000045,1826904593932.173,24031618.333333332,0.017306300004323334,1.1824300712595235
8.0,3301087.1252663336,3251197.9350303337,49889.19023600003,1377847017984.1333,36922670.333333336,0.039598333040873165,0.7935737140454733
9.0,3657623.649279,3540111.666145,117511.9831340001,2186670328585.0203,101716443.66666667,0.010424633423487368,0.598112712832009
10.0,2144382.0937596667,2153430.8405810003,-9048.746821333421,1263628085085.52,76011777.0,0.004270966649055467,0.606434616115375
11.0,738872.2714596667,748032.6124536666,-9160.34099399997,405495142819.1633,35775867.666666664,0.0068083665768305,0.5615755621207806
12.0,24088416.17616533,23832726.560618997,255689.61554633453,14104055534205.975,1795984769.0,0.013628200019231401,0.6380201269236082
