country_code,country,fee
1,USA,16229.490924356487
2,EUR,34698.562824779416
3,JAP,29111.970077101338
4,CHN,17902.996810162313
5,BRA,26941.4490985775
6,IND,14591.146718150227
7,ROW,119045.69783269768
