origin_code,destination_code,sector,trade
1.0,1.0,0,17653800.942605
1.0,1.0,1,7262213.152714999
1.0,1.0,2,635960.224597
1.0,2.0,0,207850.259855
1.0,2.0,1,241543.463239
1.0,2.0,2,36518.657413
1.0,3.0,0,50258.15432
1.0,3.0,1,52047.160347
1.0,3.0,2,9189.607477
1.0,4.0,0,66851.600683
1.0,4.0,1,62183.416064
1.0,4.0,2,11973.799351000001
1.0,5.0,0,26076.231463
1.0,5.0,1,27621.938480999997
1.0,5.0,2,7033.088355
1.0,6.0,0,17045.321464
1.0,6.0,1,19793.727351
1.0,6.0,2,3829.0908449999997
1.0,7.0,0,104988.662115
1.0,7.0,1,155360.266626
1.0,7.0,2,17457.67401
1.0,8.0,0,26030.690615
1.0,8.0,1,36382.355091
1.0,8.0,2,4995.506019
1.0,9.0,0,11403.90519
1.0,9.0,1,11781.610526
1.0,9.0,2,1483.214289
1.0,10.0,0,61368.835892
1.0,10.0,1,114223.164666
1.0,10.0,2,17767.522724
1.0,11.0,0,3664.252813
1.0,11.0,1,6189.567426
1.0,11.0,2,752.926774
1.0,12.0,0,181515.126522
1.0,12.0,1,246485.228948
1.0,12.0,2,28256.200906
2.0,1.0,0,193709.56053900003
2.0,1.0,1,311981.364173
2.0,1.0,2,86233.718706
2.0,2.0,0,23587244.916138
2.0,2.0,1,11271578.986867
2.0,2.0,2,875865.334594
2.0,3.0,0,40523.117497
2.0,3.0,1,70241.568684
2.0,3.0,2,17427.358546
2.0,4.0,0,70978.160505
2.0,4.0,1,167845.767853
2.0,4.0,2,19417.349158
2.0,5.0,0,36163.021283
2.0,5.0,1,50031.815965999995
2.0,5.0,2,10589.965597999999
2.0,6.0,0,31591.576162999998
2.0,6.0,1,66195.789383
2.0,6.0,2,6340.623723000001
2.0,7.0,0,33328.94552
2.0,7.0,1,46037.911349
2.0,7.0,2,7631.54302
2.0,8.0,0,23123.026048
2.0,8.0,1,46633.095524
2.0,8.0,2,6164.109555999999
2.0,9.0,0,75595.83671599999
2.0,9.0,1,118827.15488300001
2.0,9.0,2,16347.327045000002
2.0,10.0,0,11953.257849
2.0,10.0,1,33718.770344
2.0,10.0,2,5580.056264
2.0,11.0,0,12599.880341
2.0,11.0,1,27746.204716
2.0,11.0,2,3054.498752
2.0,12.0,0,381354.505874
2.0,12.0,1,549324.543556
2.0,12.0,2,73610.824634
3.0,1.0,0,27130.678598
