origin_code,destination_code,sectors,patent flows
1.0,1.0,1.0,81509.86684842249
1.0,1.0,2.0,33074.08218697457
1.0,2.0,1.0,6609.671550831982
1.0,2.0,2.0,3757.772877171929
1.0,3.0,1.0,10493.605219448948
1.0,3.0,2.0,5394.979801298162
1.0,4.0,1.0,1074.0504916081265
1.0,4.0,2.0,814.4801147538363
1.0,5.0,1.0,1356.486553151629
1.0,5.0,2.0,947.9584925468629
1.0,6.0,1.0,386.4193741827061
1.0,6.0,2.0,293.37481959134084
1.0,7.0,1.0,8732.702882692602
1.0,7.0,2.0,5413.924914378204
1.0,8.0,1.0,2767.8415958936844
1.0,8.0,2.0,1603.824969280936
1.0,9.0,1.0,208.02096578463474
1.0,9.0,2.0,218.24296886236297
1.0,10.0,1.0,1711.5008351416611
1.0,10.0,2.0,1288.2708237743502
1.0,11.0,1.0,583.0261254358892
1.0,11.0,2.0,754.2767179011917
1.0,12.0,1.0,624.0583787068426
1.0,12.0,2.0,492.40210924168724
2.0,1.0,1.0,17030.682095886987
2.0,1.0,2.0,6886.839119466379
2.0,2.0,1.0,19433.549609195117
2.0,2.0,2.0,6344.789525729376
2.0,3.0,1.0,9803.003386988008
2.0,3.0,2.0,4968.342530888305
2.0,4.0,1.0,1013.740947492904
2.0,4.0,2.0,702.2906222204643
2.0,5.0,1.0,1424.915364981034
2.0,5.0,2.0,817.8444220890873
2.0,6.0,1.0,408.3414532602921
2.0,6.0,2.0,260.4073400240731
2.0,7.0,1.0,4704.394557615792
2.0,7.0,2.0,3465.994189767307
2.0,8.0,1.0,1940.6032342966246
2.0,8.0,2.0,1545.408399438192
2.0,9.0,1.0,477.79066623866146
2.0,9.0,2.0,348.41569342951374
2.0,10.0,1.0,620.0201005724824
2.0,10.0,2.0,756.2631295510856
2.0,11.0,1.0,841.0755655362517
2.0,11.0,2.0,1136.5446713721888
2.0,12.0,1.0,514.5476863346911
2.0,12.0,2.0,333.51201603257147
3.0,1.0,1.0,19676.321700153
3.0,1.0,2.0,4908.93747114468
3.0,2.0,1.0,4809.058037615916
3.0,2.0,2.0,1791.5087056156856
3.0,3.0,1.0,241527.71001512915
3.0,3.0,2.0,87835.09383719572
3.0,4.0,1.0,734.9603081601581
3.0,4.0,2.0,342.27528895773884
3.0,5.0,1.0,120.55162708333035
3.0,5.0,2.0,100.0020713064838
3.0,6.0,1.0,60.402908296316774
3.0,6.0,2.0,33.98505952459963
3.0,7.0,1.0,2009.1314598111621
3.0,7.0,2.0,1169.1635196940924
3.0,8.0,1.0,4258.538003630706
3.0,8.0,2.0,1222.9419699876491
3.0,9.0,1.0,19.425831746286704
3.0,9.0,2.0,40.63553615890632
3.0,10.0,1.0,59.51471647499745
3.0,10.0,2.0,83.66940871057696
