origin_code,destination_code,patent flows
1.0,1.0,108289.3440629477
1.0,2.0,15006.00595576197
1.0,3.0,19963.942558310944
1.0,4.0,7490.209096403496
1.0,5.0,5603.974495102823
1.0,6.0,2797.244206143839
1.0,7.0,17097.567873759137
1.0,8.0,7317.662599984234
1.0,9.0,891.6740952400764
1.0,10.0,1000.8112645328642
1.0,11.0,2832.9862917018613
2.0,1.0,26831.11780331049
2.0,2.0,34800.821979801774
2.0,3.0,19086.475267347923
2.0,4.0,8452.921550955001
2.0,5.0,6034.494526727341
2.0,6.0,3511.687329186327
2.0,7.0,10600.961682493476
2.0,8.0,6508.947009084557
2.0,9.0,2103.455404636293
2.0,10.0,369.6441588639991
2.0,11.0,2328.9688079612733
3.0,1.0,29568.933271883907
3.0,2.0,8146.858734489539
3.0,3.0,345322.6223415931
3.0,4.0,7951.202585585846
3.0,5.0,613.781363147214
3.0,6.0,813.6997796765178
3.0,7.0,3023.9449943309514
3.0,8.0,9206.915143922342
3.0,9.0,231.96328788638732
3.0,10.0,53.73946905578784
3.0,11.0,747.7154582781578
4.0,1.0,151.78896312416052
4.0,2.0,47.49830691016794
4.0,3.0,76.15393842663579
4.0,4.0,10959.98786214181
4.0,5.0,18.616637679137675
4.0,6.0,38.84966325557766
4.0,7.0,35.2955115830116
4.0,8.0,28.174739847437216
4.0,9.0,13.435808635808636
4.0,10.0,1.1142857142857143
4.0,11.0,20.919820548204594
5.0,1.0,79.01304776922423
5.0,2.0,42.26342426262979
5.0,3.0,37.35796118913766
5.0,4.0,25.959106449106446
5.0,5.0,2886.694564455153
5.0,6.0,13.926704793918184
5.0,7.0,41.16287571905219
5.0,8.0,17.169761480349717
5.0,9.0,5.471680672268907
5.0,10.0,4.817171717171718
5.0,11.0,11.668019998857504
6.0,1.0,110.92586251467831
6.0,2.0,36.54852405505136
6.0,3.0,21.65691600225353
6.0,4.0,17.12070378451957
6.0,5.0,9.545723209538997
6.0,6.0,1972.9248026549526
6.0,7.0,14.487040225856015
6.0,8.0,10.743084362878411
6.0,9.0,5.619137476431527
6.0,10.0,1.6086956521739126
6.0,11.0,5.620016839549614
7.0,1.0,3317.334242791318
7.0,2.0,747.4843254781193
7.0,3.0,634.3417835286735
7.0,4.0,229.90406747326816
7.0,5.0,224.30000183090027
7.0,6.0,76.45628824577769
7.0,7.0,4004.799261972144
7.0,8.0,147.9014643287819
7.0,9.0,46.20266286501278
7.0,10.0,21.88022222222222
7.0,11.0,134.68117362722674
8.0,1.0,3511.051470461968
8.0,2.0,569.7394871090286
8.0,3.0,2396.0912490785345
8.0,4.0,1872.7137759769223
8.0,5.0,142.79146037829082
8.0,6.0,334.9338708574104
8.0,7.0,204.6433995940458
8.0,8.0,59948.21430365803
8.0,9.0,156.2157942292382
8.0,10.0,24.666666666666668
8.0,11.0,77.10946691028809
9.0,1.0,105.99458785619431
9.0,2.0,61.90674511849236
9.0,3.0,53.69752535956822
9.0,4.0,46.36662836996557
9.0,5.0,17.528183443709757
9.0,6.0,6.906086671520154
9.0,7.0,45.63981518681977
9.0,8.0,35.6038037901825
9.0,9.0,11877.207354015249
9.0,10.0,2.333333333333333
9.0,11.0,22.17499923898107
10.0,1.0,59.96883858894729
10.0,2.0,18.72171069861503
10.0,3.0,13.296496047811836
10.0,4.0,8.23491179872759
10.0,5.0,29.95764232906681
10.0,6.0,4.100499939907128
10.0,7.0,25.1991975130133
10.0,8.0,1.3974117987275878
10.0,9.0,1.0526315789473684
10.0,10.0,186.03344481605356
10.0,11.0,4.795156711961138
11.0,1.0,5561.527848751268
11.0,2.0,1258.512725752102
11.0,3.0,1215.3639631155456
11.0,4.0,630.3797110613289
11.0,5.0,410.3154016968104
11.0,6.0,192.22256205028478
11.0,7.0,1157.2983476225286
11.0,8.0,408.2706777424478
11.0,9.0,439.7021427642869
11.0,10.0,45.35128742544274
11.0,11.0,1705.8823987299731
